action step s
- 0 1
rmc10_5 1 2
rmc10_5 2 1
rmc10_5 3 3
rmc10_5 4 2
rmc10_5 5 1
rmc10_5 6 2
rmc10_5 7 1
rmc10_5 8 3
rmc10_5 9 2
rmc10_5 10 1
rmc10_5 11 3
rmc10_5 12 2
rmc10_5 13 1
rmc10_5 14 9
rmc10_5 15 1
rmc10_5 16 5
rmc10_5 17 6
rmc10_5 18 3
rmc10_5 19 2
rmc10_5 20 6
rmc10_5 21 7
rmc10_5 22 4
rmc10_5 23 6
rmc10_5 24 7
rmc10_5 25 5
rmc10_5 26 6
rmc10_5 27 7
rmc10_5 28 5
rmc10_5 29 6
rmc10_5 30 7
rmc10_5 31 1
rmc10_5 32 9
rmc10_5 33 9
rmc10_5 34 1
rmc10_5 35 2
rmc10_5 36 1
rmc10_5 37 3
rmc10_5 38 2
rmc10_5 39 1
rmc10_5 40 2
rmc10_5 41 6
rmc10_5 42 7
rmc10_5 43 4
rmc10_5 44 8
rmc10_5 45 4
rmc10_5 46 6
rmc10_5 47 3
rmc10_5 48 6
rmc10_5 49 4
rmc10_5 50 7
rmc10_5 51 1
rmc10_5 52 2
rmc10_5 53 6
rmc10_5 54 4
rmc10_5 55 6
rmc10_5 56 4
rmc10_5 57 7
rmc10_5 58 1
rmc10_5 59 2
rmc10_5 60 1
rmc10_5 61 5
rmc10_5 62 3
rmc10_5 63 2
rmc10_5 64 1
rmc10_5 65 3
rmc10_5 66 6
rmc10_5 67 3
rmc10_5 68 6
rmc10_5 69 7
rmc10_5 70 1
rmc10_5 71 4
rmc10_5 72 7
rmc10_5 73 8
rmc10_5 74 2
rmc10_5 75 6
rmc10_5 76 7
rmc10_5 77 1
rmc10_5 78 2
rmc10_5 79 6
rmc10_5 80 3
rmc10_5 81 2
rmc10_5 82 6
rmc10_5 83 4
rmc10_5 84 9
rmc10_5 85 1
rmc10_5 86 9
rmc10_5 87 1
rmc10_5 88 2
rmc10_5 89 1
rmc10_5 90 3
rmc10_5 91 2
rmc10_5 92 1
rmc10_5 93 9
rmc10_5 94 1
rmc10_5 95 5
rmc10_5 96 5
rmc10_5 97 10
rmc10_5 98 2
rmc10_5 99 1
rmc10_5 100 5
rmc10_5 101 4
rmc10_5 102 9
rmc10_5 103 1
rmc10_5 104 3
rmc10_5 105 2
rmc10_5 106 6
rmc10_5 107 7
rmc10_5 108 5
rmc10_5 109 3
rmc10_5 110 2
rmc10_5 111 6
rmc10_5 112 3
rmc10_5 113 6
rmc10_5 114 7
rmc10_5 115 1
rmc10_5 116 2
rmc10_5 117 6
rmc10_5 118 3
rmc10_5 119 2
rmc10_5 120 1
rmc10_5 121 2
rmc10_5 122 1
rmc10_5 123 2
rmc10_5 124 1
rmc10_5 125 2
rmc10_5 126 6
rmc10_5 127 7
rmc10_5 128 5
rmc10_5 129 4
rmc10_5 130 7
rmc10_5 131 4
rmc10_5 132 7
rmc10_5 133 4
rmc10_5 134 9
rmc10_5 135 1
rmc10_5 136 3
rmc10_5 137 2
rmc10_5 138 10
rmc10_5 139 2
rmc10_5 140 1
rmc10_5 141 5
rmc10_5 142 3
rmc10_5 143 2
rmc10_5 144 1
rmc10_5 145 5
rmc10_5 146 6
rmc10_5 147 7
rmc10_5 148 1
rmc10_5 149 2
rmc10_5 150 1
rmc10_5 151 5
rmc10_5 152 6
rmc10_5 153 3
rmc10_5 154 2
rmc10_5 155 6
rmc10_5 156 7
rmc10_5 157 6
rmc10_5 158 3
rmc10_5 159 2
rmc10_5 160 6
rmc10_5 161 4
rmc10_5 162 7
rmc10_5 163 6
rmc10_5 164 4
rmc10_5 165 9
rmc10_5 166 9
rmc10_5 167 1
rmc10_5 168 2
rmc10_5 169 3
rmc10_5 170 6
rmc10_5 171 4
rmc10_5 172 9
rmc10_5 173 1
rmc10_5 174 5
rmc10_5 175 6
rmc10_5 176 7
rmc10_5 177 1
rmc10_5 178 5
rmc10_5 179 5
rmc10_5 180 3
rmc10_5 181 2
rmc10_5 182 1
rmc10_5 183 5
rmc10_5 184 3
rmc10_5 185 6
rmc10_5 186 7
rmc10_5 187 5
rmc10_5 188 5
rmc10_5 189 5
rmc10_5 190 6
rmc10_5 191 4
rmc10_5 192 9
rmc10_5 193 1
rmc10_5 194 9
rmc10_5 195 1
rmc10_5 196 2
rmc10_5 197 1
rmc10_5 198 3
rmc10_5 199 2
rmc10_5 200 1
rmc10_5 201 5
rmc10_5 202 3
rmc10_5 203 2
rmc10_5 204 1
rmc10_5 205 5
rmc10_5 206 10
rmc10_5 207 1
rmc10_5 208 3
rmc10_5 209 2
rmc10_5 210 1
rmc10_5 211 5
rmc10_5 212 6
rmc10_5 213 7
rmc10_5 214 9
rmc10_5 215 2
rmc10_5 216 1
rmc10_5 217 2
rmc10_5 218 6
rmc10_5 219 3
rmc10_5 220 7
rmc10_5 221 1
rmc10_5 222 2
rmc10_5 223 1
rmc10_5 224 2
rmc10_5 225 1
rmc10_5 226 2
rmc10_5 227 1
rmc10_5 228 2
rmc10_5 229 1
rmc10_5 230 2
rmc10_5 231 1
rmc10_5 232 9
rmc10_5 233 1
rmc10_5 234 9
rmc10_5 235 1
rmc10_5 236 5
rmc10_5 237 6
rmc10_5 238 4
rmc10_5 239 9
rmc10_5 240 1
rmc10_5 241 2
rmc10_5 242 1
rmc10_5 243 9
rmc10_5 244 1
rmc10_5 245 9
rmc10_5 246 1
rmc10_5 247 9
rmc10_5 248 1
rmc10_5 249 5
rmc10_5 250 6
rmc10_5 251 4
rmc10_5 252 7
rmc10_5 253 5
rmc10_5 254 5
rmc10_5 255 6
rmc10_5 256 7
rmc10_5 257 1
rmc10_5 258 2
rmc10_5 259 10
rmc10_5 260 1
rmc10_5 261 2
rmc10_5 262 9
rmc10_5 263 1
rmc10_5 264 2
rmc10_5 265 1
rmc10_5 266 9
rmc10_5 267 1
rmc10_5 268 5
rmc10_5 269 6
rmc10_5 270 7
rmc10_5 271 4
rmc10_5 272 7
rmc10_5 273 1
rmc10_5 274 2
rmc10_5 275 1
rmc10_5 276 3
rmc10_5 277 2
rmc10_5 278 1
rmc10_5 279 3
rmc10_5 280 2
rmc10_5 281 1
rmc10_5 282 2
rmc10_5 283 1
rmc10_5 284 2
rmc10_5 285 1
rmc10_5 286 5
rmc10_5 287 8
rmc10_5 288 4
rmc10_5 289 6
rmc10_5 290 4
rmc10_5 291 7
rmc10_5 292 1
rmc10_5 293 5
rmc10_5 294 3
rmc10_5 295 2
rmc10_5 296 1
rmc10_5 297 3
rmc10_5 298 6
rmc10_5 299 4
rmc10_5 300 9
rmc10_5 301 1
rmc10_5 302 9
rmc10_5 303 1
rmc10_5 304 3
rmc10_5 305 2
rmc10_5 306 6
rmc10_5 307 10
rmc10_5 308 2
rmc10_5 309 1
rmc10_5 310 2
rmc10_5 311 1
rmc10_5 312 5
rmc10_5 313 3
rmc10_5 314 2
rmc10_5 315 1
rmc10_5 316 2
rmc10_5 317 6
rmc10_5 318 4
rmc10_5 319 9
rmc10_5 320 1
rmc10_5 321 2
rmc10_5 322 1
rmc10_5 323 5
rmc10_5 324 5
rmc10_5 325 4
rmc10_5 326 9
rmc10_5 327 2
rmc10_5 328 6
rmc10_5 329 7
rmc10_5 330 5
rmc10_5 331 3
rmc10_5 332 2
rmc10_5 333 1
rmc10_5 334 5
rmc10_5 335 6
rmc10_5 336 3
rmc10_5 337 2
rmc10_5 338 1
rmc10_5 339 5
rmc10_5 340 6
rmc10_5 341 4
rmc10_5 342 9
rmc10_5 343 1
rmc10_5 344 2
rmc10_5 345 1
rmc10_5 346 5
rmc10_5 347 5
rmc10_5 348 6
rmc10_5 349 7
rmc10_5 350 5
rmc10_5 351 5
rmc10_5 352 6
rmc10_5 353 7
rmc10_5 354 1
rmc10_5 355 2
rmc10_5 356 6
rmc10_5 357 4
rmc10_5 358 7
rmc10_5 359 1
rmc10_5 360 5
rmc10_5 361 6
rmc10_5 362 7
rmc10_5 363 8
rmc10_5 364 3
rmc10_5 365 2
rmc10_5 366 1
rmc10_5 367 5
rmc10_5 368 3
rmc10_5 369 6
rmc10_5 370 4
rmc10_5 371 6
rmc10_5 372 3
rmc10_5 373 2
rmc10_5 374 1
rmc10_5 375 5
rmc10_5 376 6
rmc10_5 377 10
rmc10_5 378 2
rmc10_5 379 6
rmc10_5 380 7
rmc10_5 381 8
rmc10_5 382 4
rmc10_5 383 9
rmc10_5 384 1
rmc10_5 385 2
rmc10_5 386 1
rmc10_5 387 2
rmc10_5 388 1
rmc10_5 389 9
rmc10_5 390 1
rmc10_5 391 5
rmc10_5 392 5
rmc10_5 393 6
rmc10_5 394 4
rmc10_5 395 6
rmc10_5 396 7
rmc10_5 397 8
rmc10_5 398 2
rmc10_5 399 1
rmc10_5 400 2
rmc10_5 401 1
rmc10_5 402 2
rmc10_5 403 1
rmc10_5 404 5
rmc10_5 405 6
rmc10_5 406 4
rmc10_5 407 6
rmc10_5 408 4
rmc10_5 409 9
rmc10_5 410 1
rmc10_5 411 2
rmc10_5 412 1
rmc10_5 413 5
rmc10_5 414 6
rmc10_5 415 10
rmc10_5 416 2
rmc10_5 417 6
rmc10_5 418 7
rmc10_5 419 4
rmc10_5 420 7
rmc10_5 421 1
rmc10_5 422 5
rmc10_5 423 6
rmc10_5 424 4
rmc10_5 425 6
rmc10_5 426 3
rmc10_5 427 6
rmc10_5 428 3
rmc10_5 429 9
rmc10_5 430 1
rmc10_5 431 3
rmc10_5 432 6
rmc10_5 433 4
rmc10_5 434 8
rmc10_5 435 2
rmc10_5 436 1
rmc10_5 437 2
rmc10_5 438 1
rmc10_5 439 2
rmc10_5 440 1
rmc10_5 441 3
rmc10_5 442 6
rmc10_5 443 3
rmc10_5 444 2
rmc10_5 445 1
rmc10_5 446 2
rmc10_5 447 1
rmc10_5 448 2
rmc10_5 449 1
rmc10_5 450 2
rmc10_5 451 1
rmc10_5 452 2
rmc10_5 453 6
rmc10_5 454 7
rmc10_5 455 1
rmc10_5 456 2
rmc10_5 457 1
rmc10_5 458 2
rmc10_5 459 1
rmc10_5 460 2
rmc10_5 461 1
rmc10_5 462 5
rmc10_5 463 6
rmc10_5 464 4
rmc10_5 465 6
rmc10_5 466 7
rmc10_5 467 4
rmc10_5 468 9
rmc10_5 469 1
rmc10_5 470 5
rmc10_5 471 8
rmc10_5 472 3
rmc10_5 473 6
rmc10_5 474 3
rmc10_5 475 2
rmc10_5 476 1
rmc10_5 477 2
rmc10_5 478 1
rmc10_5 479 2
rmc10_5 480 1
rmc10_5 481 5
rmc10_5 482 4
rmc10_5 483 7
rmc10_5 484 4
rmc10_5 485 7
rmc10_5 486 1
rmc10_5 487 9
rmc10_5 488 1
rmc10_5 489 2
rmc10_5 490 1
rmc10_5 491 5
rmc10_5 492 5
rmc10_5 493 5
rmc10_5 494 6
rmc10_5 495 3
rmc10_5 496 2
rmc10_5 497 1
rmc10_5 498 5
rmc10_5 499 6
rmc10_5 500 7
rmc10_5 501 4
rmc10_5 502 9
rmc10_5 503 1
rmc10_5 504 2
rmc10_5 505 1
rmc10_5 506 4
rmc10_5 507 9
rmc10_5 508 2
rmc10_5 509 1
rmc10_5 510 5
rmc10_5 511 4
rmc10_5 512 7
rmc10_5 513 1
