action step s
- 0 1
rmc50_2 1 5
rmc50_2 2 7
rmc50_2 3 1
rmc50_2 4 3
rmc50_2 5 2
rmc50_2 6 1
rmc50_2 7 3
rmc50_2 8 2
rmc50_2 9 2
rmc50_2 10 1
rmc50_2 11 5
rmc50_2 12 7
rmc50_2 13 1
rmc50_2 14 3
rmc50_2 15 2
rmc50_2 16 2
rmc50_2 17 2
rmc50_2 18 1
rmc50_2 19 5
rmc50_2 20 10
rmc50_2 21 2
rmc50_2 22 2
rmc50_2 23 1
rmc50_2 24 3
rmc50_2 25 5
rmc50_2 26 7
rmc50_2 27 1
rmc50_2 28 5
rmc50_2 29 10
rmc50_2 30 2
rmc50_2 31 1
rmc50_2 32 3
rmc50_2 33 5
rmc50_2 34 7
rmc50_2 35 1
rmc50_2 36 5
rmc50_2 37 9
rmc50_2 38 4
rmc50_2 39 1
rmc50_2 40 5
rmc50_2 41 7
rmc50_2 42 1
rmc50_2 43 5
rmc50_2 44 10
rmc50_2 45 2
rmc50_2 46 5
rmc50_2 47 10
rmc50_2 48 2
rmc50_2 49 1
rmc50_2 50 3
rmc50_2 51 6
rmc50_2 52 1
rmc50_2 53 5
rmc50_2 54 10
rmc50_2 55 2
rmc50_2 56 1
rmc50_2 57 3
rmc50_2 58 8
rmc50_2 59 3
rmc50_2 60 5
rmc50_2 61 10
rmc50_2 62 2
rmc50_2 63 1
rmc50_2 64 5
rmc50_2 65 10
rmc50_2 66 2
rmc50_2 67 1
rmc50_2 68 3
rmc50_2 69 2
rmc50_2 70 2
rmc50_2 71 2
rmc50_2 72 1
rmc50_2 73 3
rmc50_2 74 9
rmc50_2 75 4
rmc50_2 76 1
rmc50_2 77 5
rmc50_2 78 9
rmc50_2 79 2
rmc50_2 80 1
rmc50_2 81 5
rmc50_2 82 7
rmc50_2 83 1
rmc50_2 84 5
rmc50_2 85 7
rmc50_2 86 1
rmc50_2 87 3
rmc50_2 88 5
rmc50_2 89 10
rmc50_2 90 2
rmc50_2 91 2
rmc50_2 92 7
rmc50_2 93 1
rmc50_2 94 3
rmc50_2 95 5
rmc50_2 96 7
rmc50_2 97 1
rmc50_2 98 5
rmc50_2 99 7
rmc50_2 100 1
rmc50_2 101 5
rmc50_2 102 9
rmc50_2 103 4
rmc50_2 104 3
rmc50_2 105 8
rmc50_2 106 1
rmc50_2 107 7
rmc50_2 108 1
rmc50_2 109 3
rmc50_2 110 2
rmc50_2 111 5
rmc50_2 112 10
rmc50_2 113 2
rmc50_2 114 1
rmc50_2 115 3
rmc50_2 116 5
rmc50_2 117 10
rmc50_2 118 2
rmc50_2 119 1
rmc50_2 120 7
rmc50_2 121 1
rmc50_2 122 3
rmc50_2 123 2
rmc50_2 124 2
rmc50_2 125 1
rmc50_2 126 3
rmc50_2 127 5
rmc50_2 128 7
rmc50_2 129 7
rmc50_2 130 1
rmc50_2 131 5
rmc50_2 132 7
rmc50_2 133 1
rmc50_2 134 5
rmc50_2 135 9
rmc50_2 136 2
rmc50_2 137 2
rmc50_2 138 1
rmc50_2 139 3
rmc50_2 140 2
rmc50_2 141 5
rmc50_2 142 10
rmc50_2 143 2
rmc50_2 144 1
rmc50_2 145 3
rmc50_2 146 5
rmc50_2 147 7
rmc50_2 148 1
rmc50_2 149 3
rmc50_2 150 2
rmc50_2 151 1
rmc50_2 152 3
rmc50_2 153 5
rmc50_2 154 7
rmc50_2 155 1
rmc50_2 156 5
rmc50_2 157 7
rmc50_2 158 7
rmc50_2 159 1
rmc50_2 160 3
rmc50_2 161 2
rmc50_2 162 2
rmc50_2 163 1
rmc50_2 164 5
rmc50_2 165 9
rmc50_2 166 2
rmc50_2 167 5
rmc50_2 168 9
rmc50_2 169 2
rmc50_2 170 1
rmc50_2 171 5
rmc50_2 172 10
rmc50_2 173 2
rmc50_2 174 1
rmc50_2 175 5
rmc50_2 176 10
rmc50_2 177 2
rmc50_2 178 1
rmc50_2 179 5
rmc50_2 180 29
rmc50_2 181 10
rmc50_2 182 2
rmc50_2 183 2
rmc50_2 184 1
rmc50_2 185 3
rmc50_2 186 5
rmc50_2 187 10
rmc50_2 188 2
rmc50_2 189 1
rmc50_2 190 5
rmc50_2 191 10
rmc50_2 192 2
rmc50_2 193 1
rmc50_2 194 3
rmc50_2 195 2
rmc50_2 196 2
rmc50_2 197 2
rmc50_2 198 1
rmc50_2 199 5
rmc50_2 200 7
rmc50_2 201 1
rmc50_2 202 5
rmc50_2 203 20
rmc50_2 204 2
rmc50_2 205 1
rmc50_2 206 3
rmc50_2 207 2
rmc50_2 208 2
rmc50_2 209 2
rmc50_2 210 5
rmc50_2 211 7
rmc50_2 212 1
rmc50_2 213 3
