action step s
- 0 1
rmc50_2 1 6
rmc50_2 2 4
rmc50_2 3 1
rmc50_2 4 5
rmc50_2 5 7
rmc50_2 6 1
rmc50_2 7 3
rmc50_2 8 2
rmc50_2 9 1
rmc50_2 10 3
rmc50_2 11 2
rmc50_2 12 1
rmc50_2 13 3
rmc50_2 14 2
rmc50_2 15 1
rmc50_2 16 3
rmc50_2 17 5
rmc50_2 18 7
rmc50_2 19 1
rmc50_2 20 5
rmc50_2 21 7
rmc50_2 22 12
rmc50_2 23 1
rmc50_2 24 5
rmc50_2 25 10
rmc50_2 26 2
rmc50_2 27 2
rmc50_2 28 2
rmc50_2 29 2
rmc50_2 30 4
rmc50_2 31 4
rmc50_2 32 1
rmc50_2 33 3
rmc50_2 34 2
rmc50_2 35 1
rmc50_2 36 3
rmc50_2 37 2
rmc50_2 38 2
rmc50_2 39 5
rmc50_2 40 7
rmc50_2 41 1
rmc50_2 42 5
rmc50_2 43 9
rmc50_2 44 4
rmc50_2 45 4
rmc50_2 46 4
rmc50_2 47 4
rmc50_2 48 3
rmc50_2 49 2
rmc50_2 50 1
rmc50_2 51 3
rmc50_2 52 6
rmc50_2 53 2
rmc50_2 54 2
rmc50_2 55 1
rmc50_2 56 3
rmc50_2 57 2
rmc50_2 58 2
rmc50_2 59 1
rmc50_2 60 14
rmc50_2 61 2
rmc50_2 62 5
rmc50_2 63 7
rmc50_2 64 1
rmc50_2 65 5
rmc50_2 66 9
rmc50_2 67 2
rmc50_2 68 1
rmc50_2 69 5
rmc50_2 70 7
rmc50_2 71 1
rmc50_2 72 5
rmc50_2 73 7
rmc50_2 74 5
rmc50_2 75 33
rmc50_2 76 4
rmc50_2 77 5
rmc50_2 78 7
rmc50_2 79 1
rmc50_2 80 5
rmc50_2 81 10
rmc50_2 82 2
rmc50_2 83 2
rmc50_2 84 1
rmc50_2 85 5
rmc50_2 86 10
rmc50_2 87 2
rmc50_2 88 1
rmc50_2 89 5
rmc50_2 90 7
rmc50_2 91 1
rmc50_2 92 3
rmc50_2 93 6
rmc50_2 94 4
rmc50_2 95 1
rmc50_2 96 3
rmc50_2 97 5
rmc50_2 98 7
rmc50_2 99 1
rmc50_2 100 3
rmc50_2 101 2
rmc50_2 102 2
rmc50_2 103 1
rmc50_2 104 5
rmc50_2 105 7
rmc50_2 106 1
rmc50_2 107 5
rmc50_2 108 7
rmc50_2 109 1
rmc50_2 110 5
rmc50_2 111 10
rmc50_2 112 2
rmc50_2 113 2
rmc50_2 114 2
rmc50_2 115 1
rmc50_2 116 3
rmc50_2 117 5
rmc50_2 118 13
rmc50_2 119 4
rmc50_2 120 3
rmc50_2 121 2
rmc50_2 122 1
rmc50_2 123 3
rmc50_2 124 2
rmc50_2 125 1
rmc50_2 126 5
rmc50_2 127 7
rmc50_2 128 1
rmc50_2 129 3
rmc50_2 130 5
rmc50_2 131 7
rmc50_2 132 1
rmc50_2 133 3
rmc50_2 134 2
rmc50_2 135 1
rmc50_2 136 3
rmc50_2 137 2
rmc50_2 138 2
rmc50_2 139 2
rmc50_2 140 2
rmc50_2 141 1
rmc50_2 142 3
rmc50_2 143 5
rmc50_2 144 7
rmc50_2 145 1
rmc50_2 146 3
rmc50_2 147 5
rmc50_2 148 7
rmc50_2 149 1
rmc50_2 150 3
rmc50_2 151 5
rmc50_2 152 7
rmc50_2 153 11
rmc50_2 154 5
rmc50_2 155 10
rmc50_2 156 2
rmc50_2 157 1
rmc50_2 158 5
rmc50_2 159 7
rmc50_2 160 1
rmc50_2 161 3
rmc50_2 162 5
rmc50_2 163 7
rmc50_2 164 1
rmc50_2 165 5
rmc50_2 166 7
rmc50_2 167 1
rmc50_2 168 3
rmc50_2 169 5
rmc50_2 170 10
rmc50_2 171 2
rmc50_2 172 2
rmc50_2 173 2
rmc50_2 174 1
rmc50_2 175 3
rmc50_2 176 5
rmc50_2 177 7
rmc50_2 178 7
rmc50_2 179 1
rmc50_2 180 3
rmc50_2 181 2
rmc50_2 182 5
rmc50_2 183 10
rmc50_2 184 2
rmc50_2 185 1
rmc50_2 186 5
rmc50_2 187 7
rmc50_2 188 1
rmc50_2 189 3
rmc50_2 190 7
rmc50_2 191 1
rmc50_2 192 3
rmc50_2 193 6
rmc50_2 194 4
rmc50_2 195 3
rmc50_2 196 5
rmc50_2 197 10
rmc50_2 198 2
rmc50_2 199 1
rmc50_2 200 3
rmc50_2 201 5
rmc50_2 202 20
rmc50_2 203 5
rmc50_2 204 7
rmc50_2 205 1
rmc50_2 206 5
rmc50_2 207 9
rmc50_2 208 2
rmc50_2 209 1
rmc50_2 210 5
rmc50_2 211 7
rmc50_2 212 1
rmc50_2 213 5
rmc50_2 214 7
rmc50_2 215 1
rmc50_2 216 5
rmc50_2 217 7
rmc50_2 218 1
rmc50_2 219 3
rmc50_2 220 2
rmc50_2 221 5
rmc50_2 222 7
rmc50_2 223 1
