LIT101 LIT301 LIT401 LS601 LS602
943.075153834 998.975291103 719.443257854 774.329925385 209.922226325
943.075153834 987.109550362 729.058088512 784.700295756 210.959263362
943.075153834 974.165105918 739.558105487 795.811406867 212.070374474
943.075153834 961.220661473 750.058122462 806.922517978 213.181485585
943.075153834 948.276217029 760.558139437 818.033629089 214.292596696
943.075153834 935.331772584 771.058156412 829.1447402 215.403707807
943.075153834 922.38732814 781.558173387 840.255851311 216.514818918
943.075153834 921.955846658 781.317449621 851.366962422 208.73704114
943.075153834 921.955846658 780.706355484 862.478073534 206.885189288
943.075153834 914.620661473 786.391557644 873.589184645 207.9963004
943.075153834 901.676217029 796.891574619 884.700295756 209.107411511
943.075153834 888.731772584 807.391591594 895.811406867 210.218522622
943.075153834 875.78732814 817.891608569 906.922517978 211.329633733
943.075153834 862.842883695 828.391625544 918.033629089 212.440744844
943.075153834 849.898439251 838.891642519 929.1447402 213.551855955
943.075153834 849.466957769 838.650918753 940.255851311 205.774078177
943.075153834 849.466957769 838.039824616 951.366962422 203.922226325
943.075153834 842.131772584 843.725026776 962.478073534 205.033337437
943.075153834 829.18732814 854.225043751 973.589184645 206.144448548
943.075153834 816.242883695 864.725060726 984.700295756 207.255559659
943.075153834 803.298439251 875.225077701 995.811406867 208.36667077
943.075153834 790.353994806 885.735279578 1006.73733279 209.477781881
943.075153834 777.409550362 896.235296553 1017.8484439 210.588892992
943.075153834 776.978068881 895.994572787 1028.95955502 202.811115214
943.075153834 776.978068881 895.383478651 1040.07066613 200.959263362
943.075153834 769.642883695 901.068680811 1051.18177724 202.070374474
943.075153834 756.698439251 911.568697786 1062.29288835 203.181485585
943.075153834 743.753994806 922.06871476 1073.40399946 204.292596696
943.075153834 730.809550362 932.568731735 1084.51511057 205.403707807
943.075153834 717.865105918 943.06874871 1095.62622168 206.514818918
