LIT101 LIT301 LIT401 LS601 LS602
855.095492264 793.33494214 783.238565205 548.923930036 333.738838441
855.095492264 781.469201399 792.853395863 559.294300406 334.775875478
855.095492264 768.524756955 803.353412838 570.405411517 335.886986589
855.095492264 755.58031251 813.853429813 581.516522628 336.998097701
855.095492264 742.635868066 824.353446787 592.627633739 338.109208812
855.095492264 729.691423622 834.853463762 603.738744851 339.220319923
855.095492264 716.746979177 845.353480737 614.849855962 340.331431034
855.095492264 716.315497696 845.112756971 625.960967073 332.553653256
855.095492264 716.315497696 844.501662835 637.072078184 330.701801404
855.095492264 708.98031251 850.186864995 648.183189295 331.812912515
855.095492264 696.035868066 860.68688197 659.294300406 332.924023626
855.095492264 683.091423622 871.186898945 670.405411517 334.035134738
855.095492264 670.146979177 881.686915919 681.516522628 335.146245849
855.095492264 657.202534733 892.186932894 692.627633739 336.25735696
855.095492264 644.258090288 902.686949869 703.738744851 337.368468071
855.095492264 643.826608807 902.446226103 714.849855962 329.590690293
855.095492264 643.826608807 901.835131967 725.960967073 327.738838441
855.095492264 636.491423622 907.520334127 737.072078184 328.849949552
855.095492264 623.546979177 918.020351102 748.183189295 329.961060663
855.095492264 610.602534733 928.520368077 759.294300406 331.072171775
855.095492264 597.658090288 939.020385051 770.405411517 332.183282886
855.095492264 584.713645844 949.530586929 781.331337443 333.294393997
855.095492264 571.769201399 960.030603903 792.442448554 334.405505108
855.095492264 571.337719918 959.789880138 803.553559665 326.62772733
855.095492264 571.337719918 959.178786001 814.664670776 324.775875478
855.095492264 564.002534733 964.863988161 825.775781888 325.886986589
855.095492264 551.058090288 975.364005136 836.886892999 326.998097701
855.095492264 538.113645844 985.864022111 847.99800411 328.109208812
855.095492264 525.169201399 996.364039086 859.109115221 329.220319923
855.095492264 512.224756955 1006.86405606 870.220226332 330.331431034
