LIT101 LIT301 LIT401 LS601 LS602
908.844341892 746.016945698 1202.90475847 4915.84084332 833.985303891
908.844341892 746.016945698 1202.85424136 4916.75936183 834.077155743
908.844341892 746.016945698 1202.80331685 4917.68528776 834.169748336
908.844341892 746.016945698 1202.75249418 4918.60936184 834.262155743
908.844341892 746.016945698 1202.70156967 4919.53528776 834.354748335
908.844341892 746.016945698 1202.65074701 4920.45936184 834.447155743
908.844341892 746.016945698 1202.5998225 4921.38528776 834.539748335
908.844341892 746.016945698 1202.54889799 4922.31121369 834.632340928
908.844341892 746.016945698 1202.49807533 4923.23528776 834.724748335
908.844341892 746.016945698 1202.44715081 4924.16121369 834.817340928
908.844341892 746.016945698 1202.39632815 4925.08528776 834.909748335
908.844341892 746.016945698 1202.34540364 4926.01121369 835.002340928
908.844341892 746.016945698 1202.29447913 4926.93713962 835.09493352
908.844341892 746.016945698 1202.24365647 4927.86121369 835.187340927
908.844341892 746.016945698 1202.19273196 4928.78713962 835.27993352
908.844341892 746.016945698 1202.14190929 4929.71121369 835.372340927
908.844341892 746.016945698 1202.09098478 4930.63713962 835.46493352
908.844341892 746.016945698 1202.04016212 4931.56121369 835.557340927
908.844341892 746.016945698 1201.98923761 4932.48713962 835.64993352
908.844341892 746.016945698 1201.9383131 4933.41306555 835.742526112
908.844341892 746.016945698 1201.88749043 4934.33713962 835.83493352
908.844341892 746.016945698 1201.83656592 4935.26306555 835.927526112
908.844341892 746.016945698 1201.78574326 4936.18713962 836.019933519
908.844341892 746.016945698 1201.73481875 4937.11306555 836.112526112
908.844341892 746.016945698 1201.68389424 4938.03899147 836.205118704
908.844341892 746.016945698 1201.63307158 4938.96306555 836.297526112
908.844341892 746.016945698 1201.58214706 4939.88899148 836.390118704
908.844341892 746.016945698 1201.5313244 4940.81306555 836.482526112
908.844341892 746.016945698 1201.48039989 4941.73899148 836.575118704
908.844341892 746.016945698 1201.42957723 4942.66306555 836.667526112
908.844341892 746.016945698 1201.37865272 4943.58899148 836.760118704
908.844341892 746.016945698 1201.32772821 4944.5149174 836.852711297
908.844341892 746.016945698 1201.27690554 4945.43899148 836.945118704
908.844341892 746.016945698 1201.22598103 4946.3649174 837.037711296
908.844341892 746.016945698 1201.17515837 4947.28899148 837.130118704
908.844341892 746.016945698 1201.12423386 4948.21491741 837.222711296
908.844341892 746.016945698 1201.07330935 4949.14084333 837.315303889
908.844341892 746.016945698 1201.02248668 4950.06491741 837.407711296
908.844341892 746.016945698 1200.97156217 4950.99084333 837.500303889
908.844341892 746.016945698 1200.92073951 4951.91491741 837.592711296
908.844341892 746.016945698 1200.869815 4952.84084333 837.685303889
908.844341892 746.016945698 1200.81899234 4953.76491741 837.777896481
908.844341892 746.016945698 1200.76806783 4954.69084333 837.870489074
908.844341892 746.016945698 1200.71714331 4955.61676926 837.963081666
908.844341892 746.016945698 1200.66632065 4956.54084334 838.055674259
908.844341892 746.016945698 1200.61539614 4957.46676926 838.148266851
908.844341892 746.016945698 1200.56457348 4958.39084334 838.240674259
908.844341892 746.016945698 1200.51364897 4959.31676926 838.333266851
908.844341892 746.016945698 1200.46272446 4960.24269519 838.425859444
908.844341892 746.016945698 1200.41190179 4961.16676926 838.518266851
908.844341892 746.016945698 1200.36097728 4962.09269519 838.610859443
908.844341892 746.016945698 1200.31015462 4963.01676926 838.703452036
908.844341892 746.016945698 1200.25923011 4963.94269519 838.796044628
908.844341892 746.016945698 1200.20840745 4964.86676926 838.888637221
908.844341892 746.016945698 1200.15748293 4965.79269519 838.981229814
908.844341892 746.016945698 1200.10655842 4966.71862112 839.073822406
908.844341892 746.016945698 1200.05573576 4967.64269519 839.166229813
908.844341892 746.016945698 1200.00481125 4968.56862112 839.258822406
908.844341892 746.016945698 1199.95398859 4969.49269519 839.351229813
908.844341892 746.016945698 1199.90306408 4970.41862112 839.443822406
908.844341892 746.016945698 1199.85213956 4971.34454705 839.536414998
908.844341892 746.016945698 1199.8013169 4972.26862112 839.629007591
908.844341892 746.016945698 1199.75039239 4973.19454705 839.721600183
908.844341892 746.016945698 1199.69956973 4974.11862112 839.814192776
908.844341892 746.016945698 1199.64864522 4975.04454705 839.906785368
908.844341892 746.016945698 1199.59782256 4975.96862112 839.999192776
908.844341892 746.016945698 1199.54689804 4976.89454705 840.091785368
908.844341892 746.016945698 1199.49597353 4977.82047297 840.184377961
908.844341892 746.016945698 1199.44515087 4978.74454705 840.276785368
908.844341892 746.016945698 1199.39422636 4979.67047298 840.369377961
908.844341892 746.016945698 1199.3434037 4980.59454705 840.461970553
908.844341892 746.016945698 1199.29247918 4981.52047298 840.554563146
908.844341892 746.016945698 1199.24155467 4982.4463989 840.647155738
908.844341892 746.016945698 1199.19073201 4983.37047298 840.739748331
908.844341892 746.016945698 1199.1398075 4984.2963989 840.832340923
908.844341892 746.016945698 1199.08898484 4985.22047298 840.924748331
908.844341892 746.016945698 1199.03806033 4986.1463989 841.017340923
908.844341892 746.016945698 1198.98723766 4987.07047298 841.10974833
908.844341892 746.016945698 1198.93631315 4987.99639891 841.202340923
908.844341892 746.016945698 1198.88538864 4988.92232483 841.294933515
908.844341892 746.016945698 1198.83456598 4989.84639891 841.387526108
908.844341892 746.016945698 1198.78364147 4990.77232483 841.480118701
908.844341892 746.016945698 1198.73281881 4991.69639891 841.572711293
908.844341892 746.016945698 1198.68189429 4992.62232483 841.665303886
908.844341892 746.016945698 1198.63096978 4993.54825076 841.757896478
908.844341892 746.016945698 1198.58014712 4994.47232483 841.850303885
908.844341892 746.016945698 1198.52922261 4995.39825076 841.942896478
908.844341892 746.016945698 1198.47839995 4996.32232484 842.035303885
908.844341892 746.016945698 1198.42747544 4997.24825076 842.127896478
908.844341892 746.016945698 1198.37655092 4998.17417669 842.22048907
908.844341892 746.016945698 1198.32572826 4999.09825076 842.313081663
908.844341892 746.016945698 1198.27480375 5000.02417669 842.405674255
908.844341892 746.016945698 1198.22398109 5000.94825076 842.498266848
908.844341892 746.016945698 1198.17305658 5001.87417669 842.59085944
908.844341892 746.016945698 1198.12223391 5002.79825076 842.683266848
908.844341892 746.016945698 1198.0713094 5003.72417669 842.77585944
908.844341892 746.016945698 1198.02038489 5004.65010262 842.868452033
908.844341892 746.016945698 1197.96956223 5005.57417669 842.96085944
908.844341892 746.016945698 1197.91863772 5006.50010262 843.053452033
908.844341892 746.016945698 1197.86781506 5007.42417669 843.146044625
908.844341892 746.016945698 1197.81689054 5008.35010262 843.238637218
908.844341892 746.016945698 1197.76596603 5009.27602855 843.33122981
908.844341892 746.016945698 1197.71514337 5010.20010262 843.423822403
908.844341892 746.016945698 1197.66421886 5011.12602855 843.516414995
908.844341892 746.016945698 1197.6133962 5012.05010262 843.608822403
908.844341892 746.016945698 1197.56247169 5012.97602855 843.701414995
908.844341892 746.016945698 1197.51164902 5013.90010262 843.793822402
908.844341892 746.016945698 1197.46072451 5014.82602855 843.886414995
908.844341892 746.016945698 1197.4098 5015.75195447 843.979007588
908.844341892 746.016945698 1197.35897734 5016.67602855 844.07160018
908.844341892 746.016945698 1197.30805283 5017.60195448 844.164192773
908.844341892 746.016945698 1197.25723016 5018.52602855 844.256785365
908.844341892 746.016945698 1197.20630565 5019.45195448 844.349377958
908.844341892 746.016945698 1197.15538114 5020.3778804 844.44197055
908.844341892 746.016945698 1197.10455848 5021.30195448 844.534377957
908.844341892 746.016945698 1197.05363397 5022.2278804 844.62697055
908.844341892 746.016945698 1197.00281131 5023.15195448 844.719377957
908.844341892 746.016945698 1196.95188679 5024.0778804 844.81197055
908.844341892 746.016945698 1196.90106413 5025.00195448 844.904563142
908.844341892 746.016945698 1196.85013962 5025.92788041 844.997155735
