LIT101 LIT301 LIT401 LS601 LS602
754.107109043 849.856605576 1133.85920922 4939.99327089 837.103230559
754.107109043 849.856605576 1133.80869211 4940.91178941 837.195082411
754.107109043 849.856605576 1133.7577676 4941.83771533 837.287675004
754.107109043 849.856605576 1133.70694494 4942.76178941 837.380082411
754.107109043 849.856605576 1133.65602042 4943.68771533 837.472675003
754.107109043 849.856605576 1133.60519776 4944.61178941 837.565082411
754.107109043 849.856605576 1133.55427325 4945.53771534 837.657675003
754.107109043 849.856605576 1133.50334874 4946.46364126 837.750267596
754.107109043 849.856605576 1133.45252608 4947.38771534 837.842675003
754.107109043 849.856605576 1133.40160157 4948.31364126 837.935267596
754.107109043 849.856605576 1133.3507789 4949.23771534 838.027675003
754.107109043 849.856605576 1133.29985439 4950.16364126 838.120267596
754.107109043 849.856605576 1133.24892988 4951.08956719 838.212860188
754.107109043 849.856605576 1133.19810722 4952.01364126 838.305267595
754.107109043 849.856605576 1133.14718271 4952.93956719 838.397860188
754.107109043 849.856605576 1133.09636004 4953.86364127 838.490267595
754.107109043 849.856605576 1133.04543553 4954.78956719 838.582860188
754.107109043 849.856605576 1132.99461287 4955.71364127 838.675267595
754.107109043 849.856605576 1132.94368836 4956.63956719 838.767860188
754.107109043 849.856605576 1132.89276385 4957.56549312 838.86045278
754.107109043 849.856605576 1132.84194119 4958.48956719 838.952860187
754.107109043 849.856605576 1132.79101667 4959.41549312 839.04545278
754.107109043 849.856605576 1132.74019401 4960.33956719 839.137860187
754.107109043 849.856605576 1132.6892695 4961.26549312 839.23045278
754.107109043 849.856605576 1132.63834499 4962.19141905 839.323045372
754.107109043 849.856605576 1132.58752233 4963.11549312 839.41545278
754.107109043 849.856605576 1132.53659782 4964.04141905 839.508045372
754.107109043 849.856605576 1132.48577515 4964.96549312 839.60045278
754.107109043 849.856605576 1132.43485064 4965.89141905 839.693045372
754.107109043 849.856605576 1132.38402798 4966.81549312 839.785452779
754.107109043 849.856605576 1132.33310347 4967.74141905 839.878045372
754.107109043 849.856605576 1132.28217896 4968.66734498 839.970637965
754.107109043 849.856605576 1132.23135629 4969.59141905 840.063045372
754.107109043 849.856605576 1132.18043178 4970.51734498 840.155637964
754.107109043 849.856605576 1132.12960912 4971.44141905 840.248045372
754.107109043 849.856605576 1132.07868461 4972.36734498 840.340637964
754.107109043 849.856605576 1132.0277601 4973.2932709 840.433230557
754.107109043 849.856605576 1131.97693744 4974.21734498 840.525637964
754.107109043 849.856605576 1131.92601292 4975.14327091 840.618230557
754.107109043 849.856605576 1131.87519026 4976.06734498 840.710637964
754.107109043 849.856605576 1131.82426575 4976.99327091 840.803230556
754.107109043 849.856605576 1131.77344309 4977.91734498 840.895823149
754.107109043 849.856605576 1131.72251858 4978.84327091 840.988415742
754.107109043 849.856605576 1131.67159407 4979.76919683 841.081008334
754.107109043 849.856605576 1131.6207714 4980.69327091 841.173600927
754.107109043 849.856605576 1131.56984689 4981.61919683 841.266193519
754.107109043 849.856605576 1131.51902423 4982.54327091 841.358600926
754.107109043 849.856605576 1131.46809972 4983.46919683 841.451193519
754.107109043 849.856605576 1131.41717521 4984.39512276 841.543786111
754.107109043 849.856605576 1131.36635254 4985.31919684 841.636193519
754.107109043 849.856605576 1131.31542803 4986.24512276 841.728786111
754.107109043 849.856605576 1131.26460537 4987.16919684 841.821378704
754.107109043 849.856605576 1131.21368086 4988.09512276 841.913971296
754.107109043 849.856605576 1131.1628582 4989.01919684 842.006563889
754.107109043 849.856605576 1131.11193369 4989.94512276 842.099156481
754.107109043 849.856605576 1131.06100917 4990.87104869 842.191749074
754.107109043 849.856605576 1131.01018651 4991.79512276 842.284156481
754.107109043 849.856605576 1130.959262 4992.72104869 842.376749074
754.107109043 849.856605576 1130.90843934 4993.64512277 842.469156481
754.107109043 849.856605576 1130.85751483 4994.57104869 842.561749074
754.107109043 849.856605576 1130.80659032 4995.49697462 842.654341666
754.107109043 849.856605576 1130.75576765 4996.42104869 842.746934259
754.107109043 849.856605576 1130.70484314 4997.34697462 842.839526851
754.107109043 849.856605576 1130.65402048 4998.27104869 842.932119444
754.107109043 849.856605576 1130.60309597 4999.19697462 843.024712036
