LIT101 LIT301 LIT401 LS601 LS602
268.354928536 583.148147626 951.840462804 620.801584217 857.313732588
268.354928536 571.282406885 961.455293462 631.171954588 858.350769625
268.354928536 558.337962441 971.955310437 642.283065699 859.461880736
268.354928536 545.393517996 982.455327412 653.39417681 860.572991847
268.354928536 532.449073552 992.955344386 664.505287921 861.684102958
268.354928536 519.504629107 1003.45536136 675.616399032 862.795214069
268.354928536 506.560184663 1013.95537834 686.727510143 863.90632518
268.354928536 506.128703181 1013.71465457 697.838621255 856.128547402
268.354928536 506.128703181 1013.10356043 708.949732366 854.276695551
268.354928536 498.793517996 1018.78876259 720.060843477 855.387806662
268.354928536 495.557406885 1020.95544624 731.171954588 856.498917773
268.354928536 494.694443922 1021.08509284 742.283065699 857.610028884
268.354928536 494.262962441 1020.84436907 753.39417681 858.721139995
268.354928536 493.399999478 1020.97401568 764.505287921 859.832251106
268.354928536 492.537036515 1021.10366228 775.616399032 860.943362217
268.354928536 492.105555033 1020.86293852 786.727510143 862.054473328
268.354928536 491.24259207 1020.99258512 797.838621255 863.165584439
268.354928536 490.379629107 1021.12223173 808.949732366 864.276695551
263.323447054 494.0222217 1020.88150796 820.060843477 865.387806662
249.601224832 504.270369848 1021.01115456 831.171954588 866.498917773
235.87900261 514.518517996 1021.14080117 842.283065699 867.610028884
222.156780388 525.198147626 1020.91026231 853.208991625 868.721139995
208.434558165 535.446295774 1021.03990891 864.320102736 869.832251106
194.712335943 546.125925404 1020.79918514 875.431213847 870.943362217
180.990113721 556.374073552 1020.92883175 886.542324958 872.054473328
167.267891499 566.6222217 1021.05847835 897.653436069 873.165584439
153.545669277 577.30185133 1020.81775459 908.76454718 874.276695551
139.823447054 587.549999478 1020.94740119 919.875658292 875.387806662
126.101224832 597.798147626 1021.0770478 930.986769403 876.498917773
112.37900261 608.477777255 1020.83632403 942.097880514 877.610028884
98.6567803877 618.725925404 1020.96597063 953.208991625 878.721139995
84.9345581655 628.974073552 1021.09561724 964.320102736 879.832251106
71.2123359433 639.653703181 1020.85489347 975.431213847 880.943362217
57.490113721 649.90185133 1020.98454008 986.542324958 882.054473328
43.7678914988 660.149999478 1021.11418668 997.653436069 883.165584439
30.0456692766 670.829629107 1020.87346292 1008.76454718 884.276695551
16.3234470544 681.077777255 1021.00310952 1019.87565829 885.387806662
2.60122483215 691.325925404 1021.13275613 1030.9867694 886.498917773
-11.1209973901 702.005555033 1020.89203236 1042.09788051 887.610028884
-24.8432196123 712.253703181 1021.02167896 1053.20899162 888.721139995
-38.5654418345 722.71759207 1020.96614038 1064.32010274 889.832251106
-52.2876640567 733.181480959 1020.9207867 1075.24602866 890.943362217
-66.009886279 743.429629107 1021.05043331 1086.35713977 892.054473328
-79.7321085012 754.109258737 1020.80970954 1097.46825088 893.165584439
-93.4543307234 764.357406885 1020.93935615 1108.579362 894.276695551
-107.176552946 774.605555033 1021.06900275 1119.69047311 895.387806662
-120.898775168 785.285184663 1020.82827899 1130.80158422 896.498917773
-134.62099739 795.533332811 1020.95792559 1141.91269533 897.610028884
-148.343219612 805.781480959 1021.08757219 1153.02380644 898.721139995
-162.065441835 816.461110589 1020.84684843 1164.13491755 899.832251106
-175.787664057 826.709258737 1020.97649503 1175.24602866 900.943362217
-189.509886279 836.957406885 1021.10614164 1186.35713977 902.054473328
-203.232108501 847.637036515 1020.86541787 1197.46825088 903.165584439
-216.954330723 857.885184663 1020.99506448 1208.579362 904.276695551
-230.676552946 868.133332811 1021.12471108 1219.69047311 905.387806662
-244.398775168 878.812962441 1020.88398732 1230.80158422 906.498917773
-258.12099739 889.061110589 1021.01363392 1241.91269533 907.610028884
-271.843219612 899.524999478 1020.95809534 1253.02380644 908.721139995
-285.565441835 909.988888367 1020.90255676 1264.13491755 909.832251106
-299.287664057 920.237036515 1021.03220336 1275.24602866 910.943362217
