LIT101 LIT301 LIT401 LS601 LS602
610.878431609 228.117726084 380.945221682 553.096458523 702.773718673
608.609690868 229.954763121 380.844187451 554.93349556 702.957422377
606.322653831 231.806614973 380.742338429 556.785347412 703.142607562
604.035616794 233.658466825 380.640693104 558.63349556 703.327422377
601.748579757 235.510318677 380.538844081 560.485347412 703.512607562
599.46154272 237.362170529 380.437198757 562.33349556 703.697422377
597.174505683 239.214022381 380.335349734 564.185347412 703.882607562
594.887468646 241.065874232 380.233500711 566.037199264 704.067792747
592.600431609 242.917726084 380.131855387 567.885347412 704.252607562
590.313394572 244.769577936 380.030006364 569.737199264 704.437792747
588.026357535 245.003374232 381.317249928 571.585347412 704.622607562
585.739320497 244.999855714 382.807993498 573.437199264 704.807792747
