action step s
- 0 1
rmc8_1 1 2
rmc8_1 2 1
rmc8_1 3 5
rmc8_1 4 1
rmc8_1 5 2
rmc8_1 6 4
rmc8_1 7 8
rmc8_1 8 2
rmc8_1 9 1
rmc8_1 10 2
rmc8_1 11 1
rmc8_1 12 2
rmc8_1 13 4
rmc8_1 14 2
rmc8_1 15 1
rmc8_1 16 2
rmc8_1 17 4
rmc8_1 18 2
rmc8_1 19 5
rmc8_1 20 1
rmc8_1 21 4
rmc8_1 22 2
rmc8_1 23 4
rmc8_1 24 2
rmc8_1 25 1
rmc8_1 26 2
rmc8_1 27 5
rmc8_1 28 5
rmc8_1 29 5
rmc8_1 30 6
rmc8_1 31 3
rmc8_1 32 6
rmc8_1 33 6
rmc8_1 34 4
rmc8_1 35 2
rmc8_1 36 1
rmc8_1 37 2
rmc8_1 38 1
rmc8_1 39 2
rmc8_1 40 1
rmc8_1 41 2
rmc8_1 42 1
rmc8_1 43 5
rmc8_1 44 6
rmc8_1 45 6
rmc8_1 46 6
rmc8_1 47 4
rmc8_1 48 2
rmc8_1 49 4
rmc8_1 50 2
rmc8_1 51 4
rmc8_1 52 2
rmc8_1 53 4
rmc8_1 54 2
rmc8_1 55 5
rmc8_1 56 1
rmc8_1 57 8
rmc8_1 58 2
rmc8_1 59 4
rmc8_1 60 2
rmc8_1 61 1
rmc8_1 62 2
rmc8_1 63 1
rmc8_1 64 2
rmc8_1 65 4
rmc8_1 66 7
rmc8_1 67 2
rmc8_1 68 1
rmc8_1 69 2
rmc8_1 70 5
rmc8_1 71 1
rmc8_1 72 2
rmc8_1 73 1
rmc8_1 74 2
rmc8_1 75 1
rmc8_1 76 2
rmc8_1 77 4
rmc8_1 78 2
rmc8_1 79 1
rmc8_1 80 4
rmc8_1 81 2
rmc8_1 82 1
rmc8_1 83 3
rmc8_1 84 6
rmc8_1 85 4
rmc8_1 86 2
rmc8_1 87 1
rmc8_1 88 2
rmc8_1 89 1
rmc8_1 90 2
rmc8_1 91 1
rmc8_1 92 5
rmc8_1 93 1
rmc8_1 94 5
rmc8_1 95 5
rmc8_1 96 1
rmc8_1 97 2
rmc8_1 98 1
rmc8_1 99 2
rmc8_1 100 5
rmc8_1 101 1
rmc8_1 102 2
rmc8_1 103 1
rmc8_1 104 2
rmc8_1 105 1
rmc8_1 106 2
rmc8_1 107 4
rmc8_1 108 2
rmc8_1 109 1
rmc8_1 110 2
rmc8_1 111 1
rmc8_1 112 2
rmc8_1 113 1
rmc8_1 114 2
rmc8_1 115 4
rmc8_1 116 2
rmc8_1 117 5
rmc8_1 118 6
rmc8_1 119 3
rmc8_1 120 2
rmc8_1 121 1
rmc8_1 122 8
rmc8_1 123 3
rmc8_1 124 5
rmc8_1 125 1
rmc8_1 126 3
rmc8_1 127 6
rmc8_1 128 3
rmc8_1 129 1
rmc8_1 130 2
rmc8_1 131 4
rmc8_1 132 2
rmc8_1 133 1
rmc8_1 134 8
rmc8_1 135 2
rmc8_1 136 1
rmc8_1 137 2
rmc8_1 138 1
rmc8_1 139 8
rmc8_1 140 2
rmc8_1 141 1
rmc8_1 142 4
rmc8_1 143 2
rmc8_1 144 1
rmc8_1 145 2
rmc8_1 146 1
rmc8_1 147 2
rmc8_1 148 4
rmc8_1 149 2
rmc8_1 150 4
rmc8_1 151 8
rmc8_1 152 2
rmc8_1 153 1
rmc8_1 154 2
rmc8_1 155 4
rmc8_1 156 2
rmc8_1 157 1
rmc8_1 158 4
rmc8_1 159 2
rmc8_1 160 1
rmc8_1 161 2
rmc8_1 162 1
rmc8_1 163 5
rmc8_1 164 1
rmc8_1 165 2
rmc8_1 166 5
rmc8_1 167 2
rmc8_1 168 5
rmc8_1 169 1
rmc8_1 170 5
rmc8_1 171 8
rmc8_1 172 2
rmc8_1 173 1
rmc8_1 174 2
rmc8_1 175 1
rmc8_1 176 3
rmc8_1 177 2
rmc8_1 178 5
rmc8_1 179 1
rmc8_1 180 5
rmc8_1 181 1
rmc8_1 182 2
rmc8_1 183 4
rmc8_1 184 8
rmc8_1 185 2
rmc8_1 186 1
rmc8_1 187 8
rmc8_1 188 2
rmc8_1 189 1
rmc8_1 190 4
rmc8_1 191 8
rmc8_1 192 3
rmc8_1 193 6
rmc8_1 194 3
rmc8_1 195 6
rmc8_1 196 3
rmc8_1 197 6
rmc8_1 198 4
rmc8_1 199 2
rmc8_1 200 1
rmc8_1 201 2
rmc8_1 202 1
rmc8_1 203 2
rmc8_1 204 1
rmc8_1 205 2
rmc8_1 206 1
rmc8_1 207 2
rmc8_1 208 1
rmc8_1 209 2
rmc8_1 210 1
rmc8_1 211 2
rmc8_1 212 1
rmc8_1 213 2
rmc8_1 214 1
rmc8_1 215 5
rmc8_1 216 5
rmc8_1 217 1
rmc8_1 218 2
rmc8_1 219 5
rmc8_1 220 8
rmc8_1 221 2
rmc8_1 222 4
rmc8_1 223 2
rmc8_1 224 1
rmc8_1 225 2
rmc8_1 226 1
rmc8_1 227 2
rmc8_1 228 4
rmc8_1 229 2
rmc8_1 230 5
rmc8_1 231 6
rmc8_1 232 4
rmc8_1 233 2
rmc8_1 234 4
rmc8_1 235 2
rmc8_1 236 1
rmc8_1 237 2
rmc8_1 238 4
rmc8_1 239 2
rmc8_1 240 1
rmc8_1 241 2
rmc8_1 242 1
rmc8_1 243 2
rmc8_1 244 1
rmc8_1 245 2
rmc8_1 246 1
rmc8_1 247 2
rmc8_1 248 1
rmc8_1 249 2
rmc8_1 250 1
rmc8_1 251 2
rmc8_1 252 5
rmc8_1 253 1
rmc8_1 254 2
rmc8_1 255 1
rmc8_1 256 2
rmc8_1 257 4
rmc8_1 258 2
rmc8_1 259 1
rmc8_1 260 4
rmc8_1 261 2
rmc8_1 262 1
rmc8_1 263 2
rmc8_1 264 4
rmc8_1 265 2
rmc8_1 266 5
rmc8_1 267 1
rmc8_1 268 5
rmc8_1 269 7
rmc8_1 270 3
rmc8_1 271 2
rmc8_1 272 5
rmc8_1 273 1
rmc8_1 274 4
rmc8_1 275 2
rmc8_1 276 5
rmc8_1 277 5
rmc8_1 278 1
rmc8_1 279 2
rmc8_1 280 1
rmc8_1 281 2
rmc8_1 282 4
rmc8_1 283 2
rmc8_1 284 4
rmc8_1 285 8
rmc8_1 286 3
rmc8_1 287 2
rmc8_1 288 1
rmc8_1 289 5
rmc8_1 290 1
rmc8_1 291 5
rmc8_1 292 1
rmc8_1 293 2
rmc8_1 294 5
rmc8_1 295 1
rmc8_1 296 2
rmc8_1 297 1
rmc8_1 298 2
rmc8_1 299 1
rmc8_1 300 2
rmc8_1 301 4
rmc8_1 302 2
rmc8_1 303 1
rmc8_1 304 8
rmc8_1 305 3
rmc8_1 306 2
rmc8_1 307 1
rmc8_1 308 8
rmc8_1 309 3
rmc8_1 310 5
rmc8_1 311 1
rmc8_1 312 4
rmc8_1 313 2
rmc8_1 314 1
rmc8_1 315 2
rmc8_1 316 1
rmc8_1 317 2
rmc8_1 318 5
rmc8_1 319 8
rmc8_1 320 1
rmc8_1 321 2
rmc8_1 322 1
rmc8_1 323 2
rmc8_1 324 1
rmc8_1 325 2
rmc8_1 326 4
rmc8_1 327 2
rmc8_1 328 1
rmc8_1 329 2
rmc8_1 330 1
rmc8_1 331 5
rmc8_1 332 1
rmc8_1 333 2
rmc8_1 334 4
rmc8_1 335 2
rmc8_1 336 1
rmc8_1 337 2
rmc8_1 338 4
rmc8_1 339 2
rmc8_1 340 1
rmc8_1 341 2
rmc8_1 342 4
rmc8_1 343 8
rmc8_1 344 2
rmc8_1 345 1
rmc8_1 346 2
rmc8_1 347 1
rmc8_1 348 2
rmc8_1 349 1
rmc8_1 350 2
rmc8_1 351 1
rmc8_1 352 4
rmc8_1 353 2
rmc8_1 354 5
rmc8_1 355 1
rmc8_1 356 5
rmc8_1 357 1
rmc8_1 358 2
rmc8_1 359 1
rmc8_1 360 2
rmc8_1 361 1
rmc8_1 362 2
rmc8_1 363 1
rmc8_1 364 3
rmc8_1 365 1
rmc8_1 366 2
rmc8_1 367 5
rmc8_1 368 1
rmc8_1 369 4
rmc8_1 370 2
rmc8_1 371 1
rmc8_1 372 4
rmc8_1 373 2
rmc8_1 374 1
rmc8_1 375 2
rmc8_1 376 1
rmc8_1 377 4
rmc8_1 378 2
rmc8_1 379 5
rmc8_1 380 1
rmc8_1 381 2
rmc8_1 382 1
rmc8_1 383 2
rmc8_1 384 1
rmc8_1 385 4
rmc8_1 386 2
rmc8_1 387 1
rmc8_1 388 4
rmc8_1 389 2
rmc8_1 390 1
rmc8_1 391 2
rmc8_1 392 5
rmc8_1 393 1
rmc8_1 394 2
rmc8_1 395 1
rmc8_1 396 2
rmc8_1 397 4
rmc8_1 398 2
rmc8_1 399 1
rmc8_1 400 5
rmc8_1 401 5
rmc8_1 402 1
rmc8_1 403 2
rmc8_1 404 4
rmc8_1 405 2
rmc8_1 406 1
rmc8_1 407 4
rmc8_1 408 2
rmc8_1 409 1
rmc8_1 410 2
rmc8_1 411 5
rmc8_1 412 5
rmc8_1 413 5
rmc8_1 414 1
rmc8_1 415 2
rmc8_1 416 1
rmc8_1 417 2
rmc8_1 418 1
rmc8_1 419 5
rmc8_1 420 1
rmc8_1 421 2
rmc8_1 422 4
rmc8_1 423 2
rmc8_1 424 4
rmc8_1 425 2
rmc8_1 426 4
rmc8_1 427 2
rmc8_1 428 5
rmc8_1 429 1
rmc8_1 430 2
rmc8_1 431 4
rmc8_1 432 2
rmc8_1 433 1
rmc8_1 434 2
rmc8_1 435 1
rmc8_1 436 2
rmc8_1 437 5
rmc8_1 438 1
rmc8_1 439 2
