LIT101 LIT301 LIT401 LS601 LS602
715.907330159 724.01515132 451.286340314 774.939340162 519.503695154
715.907330159 721.879317987 453.018639417 776.776377199 519.687398858
715.907330159 719.721910579 454.768642246 778.628229051 519.872584043
715.907330159 717.564503172 456.518848773 780.476377199 520.057398858
715.907330159 715.407095764 458.268851602 782.328229051 520.242584043
715.907330159 713.249688357 460.019058129 784.176377199 520.427398858
715.907330159 711.092280949 461.769060958 786.028229051 520.612584043
715.907330159 708.934873542 463.519063788 787.880080903 520.797769229
715.907330159 706.777466135 465.269270315 789.728229051 520.982584043
715.907330159 704.620058727 467.019273144 791.580080903 521.167769229
715.907330159 702.46265132 468.769479671 793.428229051 521.352584043
715.907330159 700.305243912 470.5194825 795.280080903 521.537769229
715.907330159 698.147836505 472.269485329 797.131932755 521.722954414
715.907330159 695.990429098 474.019691857 798.980080903 521.907769229
715.907330159 693.83302169 475.769694686 800.831932755 522.092954414
715.907330159 691.675614283 477.519901213 802.680080903 522.277769229
715.907330159 689.518206875 479.269904042 804.531932755 522.462954414
715.907330159 687.360799468 481.020110569 806.380080903 522.647769229
715.907330159 685.203392061 482.770113398 808.231932755 522.832954414
715.907330159 683.045984653 484.520116228 810.083784607 523.018139599
715.907330159 680.888577246 486.270322755 811.931932755 523.202954414
715.907330159 678.731169838 488.020325584 813.783784607 523.388139599
715.907330159 676.573762431 489.770532111 815.631932755 523.572954414
715.907330159 674.416355024 491.52053494 817.483784607 523.7581396
715.907330159 672.258947616 493.270537769 819.335636459 523.943324785
715.907330159 670.101540209 495.020744297 821.183784607 524.1281396
715.907330159 667.944132802 496.770747126 823.035636459 524.313324785
715.907330159 665.786725394 498.520953653 824.883784607 524.4981396
715.907330159 663.629317987 500.270956482 826.735636459 524.683324785
715.907330159 661.471910579 502.021163009 828.583784607 524.8681396
715.907330159 659.314503172 503.771165839 830.435636459 525.053324785
715.907330159 657.157095765 505.521168668 832.287488311 525.23850997
715.907330159 654.999688357 507.271375195 834.135636459 525.423324785
715.907330159 652.84228095 509.021378024 835.987488311 525.60850997
715.907330159 650.684873542 510.771584551 837.835636459 525.793324785
715.907330159 648.527466135 512.52158738 839.687488311 525.97850997
715.907330159 646.370058728 514.27159021 841.539340163 526.163695156
