Server, Tagname, Value, Timestamp, Questionable, Annotated, Substituted
D8CF2232, SWAT_SUTD:RSLinx Enterprise:P5.HMI_FIT502.Pv, 0.001280902, 21/8/2015 10:06:35 AM, False, Not Annotated, False
D8CF2232, SWAT_SUTD:RSLinx Enterprise:P5.HMI_FIT502.Pv, 0.001280902, 21/8/2015 10:06:36 AM, False, Not Annotated, False
D8CF2232, SWAT_SUTD:RSLinx Enterprise:P5.HMI_FIT502.Pv, 0.001280902, 21/8/2015 10:06:37 AM, False, Not Annotated, False
D8CF2232, SWAT_SUTD:RSLinx Enterprise:P5.HMI_FIT502.Pv, 0.001280902, 21/8/2015 10:06:38 AM, False, Not Annotated, False
D8CF2232, SWAT_SUTD:RSLinx Enterprise:P5.HMI_FIT502.Pv, 0.001280902, 21/8/2015 10:06:39 AM, False, Not Annotated, False
D8CF2232, SWAT_SUTD:RSLinx Enterprise:P5.HMI_FIT502.Pv, 0.001280902, 21/8/2015 10:06:40 AM, False, Not Annotated, False
D8CF2232, SWAT_SUTD:RSLinx Enterprise:P5.HMI_FIT502.Pv, 0.001280902, 21/8/2015 10:06:41 AM, False, Not Annotated, False
D8CF2232, SWAT_SUTD:RSLinx Enterprise:P5.HMI_FIT502.Pv, 0.001280902, 21/8/2015 10:06:42 AM, False, Not Annotated, False
D8CF2232, SWAT_SUTD:RSLinx Enterprise:P5.HMI_FIT502.Pv, 0.001280902, 21/8/2015 10:06:43 AM, False, Not Annotated, False
D8CF2232, SWAT_SUTD:RSLinx Enterprise:P5.HMI_FIT502.Pv, 0.001280902, 21/8/2015 10:06:44 AM, False, Not Annotated, False
D8CF2232, SWAT_SUTD:RSLinx Enterprise:P5.HMI_FIT502.Pv, 0.001280902, 21/8/2015 10:06:45 AM, False, Not Annotated, False
D8CF2232, SWAT_SUTD:RSLinx Enterprise:P5.HMI_FIT502.Pv, 0.001280902, 21/8/2015 10:06:46 AM, False, Not Annotated, False
D8CF2232, SWAT_SUTD:RSLinx Enterprise:P5.HMI_FIT502.Pv, 0.001280902, 21/8/2015 10:06:47 AM, False, Not Annotated, False
D8CF2232, SWAT_SUTD:RSLinx Enterprise:P5.HMI_FIT502.Pv, 0.001280902, 21/8/2015 10:06:48 AM, False, Not Annotated, False
D8CF2232, SWAT_SUTD:RSLinx Enterprise:P5.HMI_FIT502.Pv, 0.001280902, 21/8/2015 10:06:49 AM, False, Not Annotated, False
D8CF2232, SWAT_SUTD:RSLinx Enterprise:P5.HMI_FIT502.Pv, 0.001280902, 21/8/2015 10:06:50 AM, False, Not Annotated, False
D8CF2232, SWAT_SUTD:RSLinx Enterprise:P5.HMI_FIT502.Pv, 0.001280902, 21/8/2015 10:06:51 AM, False, Not Annotated, False
