action step s
- 0 1
rmc16_1 1 2
rmc16_1 2 3
rmc16_1 3 3
rmc16_1 4 6
rmc16_1 5 5
rmc16_1 6 2
rmc16_1 7 8
rmc16_1 8 5
rmc16_1 9 2
rmc16_1 10 5
rmc16_1 11 2
rmc16_1 12 10
rmc16_1 13 1
rmc16_1 14 3
rmc16_1 15 6
rmc16_1 16 5
rmc16_1 17 2
rmc16_1 18 3
rmc16_1 19 8
rmc16_1 20 3
rmc16_1 21 10
rmc16_1 22 9
rmc16_1 23 5
rmc16_1 24 2
rmc16_1 25 3
rmc16_1 26 8
rmc16_1 27 3
rmc16_1 28 8
rmc16_1 29 3
rmc16_1 30 6
rmc16_1 31 15
rmc16_1 32 3
rmc16_1 33 6
rmc16_1 34 9
rmc16_1 35 13
rmc16_1 36 3
rmc16_1 37 8
rmc16_1 38 3
rmc16_1 39 8
rmc16_1 40 3
rmc16_1 41 3
rmc16_1 42 6
rmc16_1 43 1
rmc16_1 44 2
rmc16_1 45 3
rmc16_1 46 8
rmc16_1 47 3
rmc16_1 48 3
rmc16_1 49 3
rmc16_1 50 8
rmc16_1 51 3
rmc16_1 52 3
rmc16_1 53 12
rmc16_1 54 1
rmc16_1 55 2
rmc16_1 56 9
rmc16_1 57 5
rmc16_1 58 2
rmc16_1 59 3
rmc16_1 60 8
rmc16_1 61 3
rmc16_1 62 12
rmc16_1 63 3
rmc16_1 64 3
rmc16_1 65 3
rmc16_1 66 8
rmc16_1 67 3
rmc16_1 68 8
rmc16_1 69 4
rmc16_1 70 3
rmc16_1 71 3
rmc16_1 72 7
rmc16_1 73 5
rmc16_1 74 2
rmc16_1 75 8
rmc16_1 76 5
rmc16_1 77 2
rmc16_1 78 4
rmc16_1 79 3
rmc16_1 80 6
rmc16_1 81 5
rmc16_1 82 2
rmc16_1 83 10
rmc16_1 84 9
rmc16_1 85 13
rmc16_1 86 1
rmc16_1 87 3
rmc16_1 88 3
rmc16_1 89 10
rmc16_1 90 1
rmc16_1 91 2
rmc16_1 92 3
rmc16_1 93 6
rmc16_1 94 9
rmc16_1 95 5
rmc16_1 96 2
rmc16_1 97 10
rmc16_1 98 1
rmc16_1 99 3
rmc16_1 100 12
rmc16_1 101 3
rmc16_1 102 12
rmc16_1 103 3
rmc16_1 104 3
rmc16_1 105 3
rmc16_1 106 8
rmc16_1 107 10
rmc16_1 108 1
rmc16_1 109 3
rmc16_1 110 6
rmc16_1 111 5
rmc16_1 112 2
rmc16_1 113 3
rmc16_1 114 12
rmc16_1 115 3
rmc16_1 116 12
rmc16_1 117 1
rmc16_1 118 3
rmc16_1 119 3
rmc16_1 120 3
rmc16_1 121 12
rmc16_1 122 4
rmc16_1 123 3
rmc16_1 124 3
rmc16_1 125 8
rmc16_1 126 3
rmc16_1 127 12
rmc16_1 128 1
rmc16_1 129 3
rmc16_1 130 6
rmc16_1 131 14
rmc16_1 132 1
rmc16_1 133 3
rmc16_1 134 7
rmc16_1 135 5
rmc16_1 136 2
rmc16_1 137 4
rmc16_1 138 8
rmc16_1 139 3
rmc16_1 140 6
rmc16_1 141 5
rmc16_1 142 6
rmc16_1 143 9
rmc16_1 144 5
rmc16_1 145 2
rmc16_1 146 3
rmc16_1 147 3
rmc16_1 148 3
rmc16_1 149 3
rmc16_1 150 8
rmc16_1 151 3
rmc16_1 152 8
rmc16_1 153 3
rmc16_1 154 6
rmc16_1 155 5
rmc16_1 156 2
rmc16_1 157 3
rmc16_1 158 3
rmc16_1 159 8
rmc16_1 160 10
rmc16_1 161 1
rmc16_1 162 3
rmc16_1 163 3
rmc16_1 164 3
rmc16_1 165 8
rmc16_1 166 3
rmc16_1 167 3
rmc16_1 168 6
rmc16_1 169 5
rmc16_1 170 2
rmc16_1 171 3
rmc16_1 172 3
rmc16_1 173 3
rmc16_1 174 8
rmc16_1 175 4
rmc16_1 176 3
rmc16_1 177 6
rmc16_1 178 5
rmc16_1 179 2
rmc16_1 180 3
rmc16_1 181 3
rmc16_1 182 8
rmc16_1 183 4
rmc16_1 184 3
rmc16_1 185 3
rmc16_1 186 3
rmc16_1 187 12
rmc16_1 188 1
rmc16_1 189 2
rmc16_1 190 3
rmc16_1 191 8
rmc16_1 192 3
rmc16_1 193 3
rmc16_1 194 8
rmc16_1 195 3
rmc16_1 196 12
rmc16_1 197 1
rmc16_1 198 2
rmc16_1 199 4
rmc16_1 200 3
rmc16_1 201 12
rmc16_1 202 4
rmc16_1 203 11
rmc16_1 204 2
rmc16_1 205 8
rmc16_1 206 4
rmc16_1 207 3
rmc16_1 208 6
rmc16_1 209 9
rmc16_1 210 5
rmc16_1 211 2
rmc16_1 212 3
rmc16_1 213 12
rmc16_1 214 3
rmc16_1 215 10
rmc16_1 216 5
rmc16_1 217 2
rmc16_1 218 3
rmc16_1 219 12
rmc16_1 220 1
rmc16_1 221 2
rmc16_1 222 3
rmc16_1 223 3
rmc16_1 224 8
rmc16_1 225 5
rmc16_1 226 2
rmc16_1 227 10
rmc16_1 228 1
rmc16_1 229 3
rmc16_1 230 3
rmc16_1 231 7
rmc16_1 232 5
rmc16_1 233 2
rmc16_1 234 5
rmc16_1 235 2
rmc16_1 236 3
rmc16_1 237 6
rmc16_1 238 9
rmc16_1 239 7
rmc16_1 240 6
rmc16_1 241 1
rmc16_1 242 2
rmc16_1 243 3
rmc16_1 244 12
rmc16_1 245 3
rmc16_1 246 3
rmc16_1 247 12
rmc16_1 248 1
rmc16_1 249 3
rmc16_1 250 6
rmc16_1 251 9
rmc16_1 252 9
rmc16_1 253 5
rmc16_1 254 2
rmc16_1 255 4
rmc16_1 256 3
rmc16_1 257 3
rmc16_1 258 10
rmc16_1 259 1
rmc16_1 260 2
rmc16_1 261 7
rmc16_1 262 5
rmc16_1 263 2
rmc16_1 264 4
rmc16_1 265 3
rmc16_1 266 8
rmc16_1 267 3
rmc16_1 268 6
rmc16_1 269 9
rmc16_1 270 7
rmc16_1 271 5
rmc16_1 272 2
rmc16_1 273 3
rmc16_1 274 8
rmc16_1 275 3
rmc16_1 276 6
rmc16_1 277 1
rmc16_1 278 2
rmc16_1 279 8
rmc16_1 280 5
rmc16_1 281 2
rmc16_1 282 3
rmc16_1 283 6
rmc16_1 284 9
rmc16_1 285 13
rmc16_1 286 1
rmc16_1 287 2
rmc16_1 288 3
rmc16_1 289 3
rmc16_1 290 6
rmc16_1 291 1
rmc16_1 292 3
rmc16_1 293 3
rmc16_1 294 3
rmc16_1 295 8
rmc16_1 296 3
rmc16_1 297 3
rmc16_1 298 8
rmc16_1 299 3
rmc16_1 300 3
rmc16_1 301 3
rmc16_1 302 3
rmc16_1 303 8
rmc16_1 304 3
rmc16_1 305 10
rmc16_1 306 9
rmc16_1 307 13
rmc16_1 308 1
rmc16_1 309 3
rmc16_1 310 10
rmc16_1 311 1
rmc16_1 312 2
rmc16_1 313 3
rmc16_1 314 3
rmc16_1 315 8
rmc16_1 316 10
rmc16_1 317 1
rmc16_1 318 2
rmc16_1 319 8
rmc16_1 320 3
rmc16_1 321 6
rmc16_1 322 5
rmc16_1 323 2
rmc16_1 324 3
rmc16_1 325 10
rmc16_1 326 9
rmc16_1 327 13
rmc16_1 328 3
rmc16_1 329 10
rmc16_1 330 9
rmc16_1 331 5
rmc16_1 332 2
rmc16_1 333 4
rmc16_1 334 3
rmc16_1 335 3
rmc16_1 336 12
rmc16_1 337 3
rmc16_1 338 3
rmc16_1 339 12
rmc16_1 340 3
rmc16_1 341 8
rmc16_1 342 3
rmc16_1 343 3
rmc16_1 344 10
rmc16_1 345 7
rmc16_1 346 5
rmc16_1 347 2
rmc16_1 348 3
rmc16_1 349 8
rmc16_1 350 10
rmc16_1 351 9
rmc16_1 352 13
rmc16_1 353 3
rmc16_1 354 6
rmc16_1 355 9
rmc16_1 356 5
rmc16_1 357 2
rmc16_1 358 10
rmc16_1 359 1
rmc16_1 360 2
rmc16_1 361 4
rmc16_1 362 3
rmc16_1 363 6
rmc16_1 364 9
rmc16_1 365 5
rmc16_1 366 2
rmc16_1 367 8
rmc16_1 368 3
rmc16_1 369 8
rmc16_1 370 3
rmc16_1 371 3
rmc16_1 372 3
rmc16_1 373 10
rmc16_1 374 1
rmc16_1 375 3
rmc16_1 376 8
rmc16_1 377 3
rmc16_1 378 10
rmc16_1 379 5
rmc16_1 380 2
rmc16_1 381 3
rmc16_1 382 8
rmc16_1 383 5
rmc16_1 384 2
rmc16_1 385 4
rmc16_1 386 16
rmc16_1 387 1
rmc16_1 388 14
rmc16_1 389 1
rmc16_1 390 2
rmc16_1 391 3
rmc16_1 392 10
rmc16_1 393 1
rmc16_1 394 3
rmc16_1 395 6
rmc16_1 396 5
rmc16_1 397 2
rmc16_1 398 10
rmc16_1 399 1
rmc16_1 400 3
rmc16_1 401 12
rmc16_1 402 1
rmc16_1 403 2
rmc16_1 404 10
rmc16_1 405 9
rmc16_1 406 5
rmc16_1 407 2
rmc16_1 408 5
rmc16_1 409 2
rmc16_1 410 4
rmc16_1 411 3
rmc16_1 412 12
rmc16_1 413 1
rmc16_1 414 2
rmc16_1 415 8
rmc16_1 416 5
rmc16_1 417 2
rmc16_1 418 8
rmc16_1 419 3
rmc16_1 420 8
rmc16_1 421 3
rmc16_1 422 7
rmc16_1 423 5
rmc16_1 424 2
rmc16_1 425 3
rmc16_1 426 12
rmc16_1 427 3
rmc16_1 428 10
rmc16_1 429 1
rmc16_1 430 3
rmc16_1 431 8
rmc16_1 432 3
rmc16_1 433 8
rmc16_1 434 10
rmc16_1 435 1
rmc16_1 436 2
rmc16_1 437 3
rmc16_1 438 10
rmc16_1 439 1
rmc16_1 440 2
rmc16_1 441 10
rmc16_1 442 1
rmc16_1 443 2
rmc16_1 444 3
rmc16_1 445 6
rmc16_1 446 8
rmc16_1 447 3
rmc16_1 448 6
rmc16_1 449 5
rmc16_1 450 2
rmc16_1 451 3
rmc16_1 452 3
rmc16_1 453 8
rmc16_1 454 5
rmc16_1 455 2
rmc16_1 456 10
rmc16_1 457 1
rmc16_1 458 3
rmc16_1 459 8
rmc16_1 460 12
rmc16_1 461 3
rmc16_1 462 12
rmc16_1 463 3
rmc16_1 464 8
rmc16_1 465 5
rmc16_1 466 2
rmc16_1 467 9
rmc16_1 468 7
rmc16_1 469 5
rmc16_1 470 2
rmc16_1 471 3
rmc16_1 472 6
rmc16_1 473 5
rmc16_1 474 2
rmc16_1 475 3
rmc16_1 476 7
rmc16_1 477 5
rmc16_1 478 2
rmc16_1 479 3
rmc16_1 480 10
rmc16_1 481 1
rmc16_1 482 2
rmc16_1 483 5
rmc16_1 484 2
rmc16_1 485 4
rmc16_1 486 8
rmc16_1 487 3
rmc16_1 488 3
rmc16_1 489 12
rmc16_1 490 1
rmc16_1 491 2
rmc16_1 492 3
rmc16_1 493 7
rmc16_1 494 5
rmc16_1 495 2
rmc16_1 496 8
rmc16_1 497 3
rmc16_1 498 6
rmc16_1 499 5
rmc16_1 500 2
rmc16_1 501 10
rmc16_1 502 1
rmc16_1 503 2
rmc16_1 504 10
rmc16_1 505 5
rmc16_1 506 2
rmc16_1 507 4
rmc16_1 508 11
rmc16_1 509 5
rmc16_1 510 2
rmc16_1 511 3
rmc16_1 512 3
rmc16_1 513 12
rmc16_1 514 4
rmc16_1 515 3
rmc16_1 516 3
rmc16_1 517 6
rmc16_1 518 5
rmc16_1 519 2
rmc16_1 520 3
rmc16_1 521 6
rmc16_1 522 5
rmc16_1 523 2
rmc16_1 524 3
rmc16_1 525 3
rmc16_1 526 8
rmc16_1 527 5
rmc16_1 528 2
rmc16_1 529 3
rmc16_1 530 3
rmc16_1 531 10
rmc16_1 532 5
rmc16_1 533 2
rmc16_1 534 8
rmc16_1 535 3
rmc16_1 536 12
rmc16_1 537 3
rmc16_1 538 3
rmc16_1 539 12
rmc16_1 540 1
rmc16_1 541 2
rmc16_1 542 3
rmc16_1 543 3
rmc16_1 544 3
rmc16_1 545 3
rmc16_1 546 6
rmc16_1 547 9
rmc16_1 548 9
rmc16_1 549 13
rmc16_1 550 1
rmc16_1 551 2
rmc16_1 552 8
rmc16_1 553 5
rmc16_1 554 2
rmc16_1 555 13
rmc16_1 556 1
rmc16_1 557 2
rmc16_1 558 3
rmc16_1 559 8
rmc16_1 560 4
rmc16_1 561 8
rmc16_1 562 3
rmc16_1 563 8
rmc16_1 564 3
rmc16_1 565 3
rmc16_1 566 8
rmc16_1 567 3
rmc16_1 568 12
rmc16_1 569 1
rmc16_1 570 3
rmc16_1 571 12
rmc16_1 572 1
rmc16_1 573 3
rmc16_1 574 3
rmc16_1 575 3
rmc16_1 576 8
rmc16_1 577 3
rmc16_1 578 3
rmc16_1 579 6
rmc16_1 580 1
rmc16_1 581 3
rmc16_1 582 8
rmc16_1 583 3
rmc16_1 584 12
rmc16_1 585 1
rmc16_1 586 2
rmc16_1 587 3
rmc16_1 588 3
rmc16_1 589 8
rmc16_1 590 8
rmc16_1 591 3
rmc16_1 592 3
rmc16_1 593 3
rmc16_1 594 12
rmc16_1 595 1
rmc16_1 596 2
rmc16_1 597 8
rmc16_1 598 3
rmc16_1 599 6
rmc16_1 600 14
rmc16_1 601 2
rmc16_1 602 3
rmc16_1 603 3
rmc16_1 604 3
rmc16_1 605 10
rmc16_1 606 1
rmc16_1 607 3
rmc16_1 608 3
rmc16_1 609 3
rmc16_1 610 12
rmc16_1 611 3
rmc16_1 612 3
rmc16_1 613 12
rmc16_1 614 1
rmc16_1 615 3
rmc16_1 616 3
rmc16_1 617 12
rmc16_1 618 1
rmc16_1 619 3
rmc16_1 620 3
rmc16_1 621 12
rmc16_1 622 3
rmc16_1 623 3
rmc16_1 624 10
rmc16_1 625 1
rmc16_1 626 3
rmc16_1 627 12
rmc16_1 628 1
rmc16_1 629 3
rmc16_1 630 3
rmc16_1 631 3
rmc16_1 632 3
rmc16_1 633 7
rmc16_1 634 6
rmc16_1 635 5
rmc16_1 636 2
rmc16_1 637 3
rmc16_1 638 8
rmc16_1 639 3
rmc16_1 640 10
rmc16_1 641 1
rmc16_1 642 3
rmc16_1 643 3
rmc16_1 644 12
rmc16_1 645 3
rmc16_1 646 10
rmc16_1 647 1
rmc16_1 648 3
rmc16_1 649 3
rmc16_1 650 12
rmc16_1 651 1
rmc16_1 652 2
rmc16_1 653 3
rmc16_1 654 12
rmc16_1 655 3
rmc16_1 656 3
rmc16_1 657 12
rmc16_1 658 1
rmc16_1 659 3
rmc16_1 660 3
rmc16_1 661 6
rmc16_1 662 5
rmc16_1 663 2
rmc16_1 664 3
rmc16_1 665 6
rmc16_1 666 14
rmc16_1 667 2
rmc16_1 668 10
rmc16_1 669 7
rmc16_1 670 5
rmc16_1 671 2
rmc16_1 672 8
rmc16_1 673 3
rmc16_1 674 3
rmc16_1 675 3
rmc16_1 676 3
rmc16_1 677 12
rmc16_1 678 3
rmc16_1 679 3
rmc16_1 680 3
rmc16_1 681 3
rmc16_1 682 6
rmc16_1 683 1
rmc16_1 684 3
rmc16_1 685 6
rmc16_1 686 5
rmc16_1 687 2
rmc16_1 688 3
rmc16_1 689 3
rmc16_1 690 3
rmc16_1 691 10
rmc16_1 692 9
rmc16_1 693 5
rmc16_1 694 2
rmc16_1 695 3
rmc16_1 696 3
rmc16_1 697 6
rmc16_1 698 1
rmc16_1 699 3
rmc16_1 700 8
rmc16_1 701 3
rmc16_1 702 12
rmc16_1 703 1
rmc16_1 704 6
rmc16_1 705 1
rmc16_1 706 2
rmc16_1 707 10
rmc16_1 708 9
rmc16_1 709 13
rmc16_1 710 1
rmc16_1 711 2
rmc16_1 712 3
rmc16_1 713 6
rmc16_1 714 9
rmc16_1 715 5
rmc16_1 716 2
rmc16_1 717 3
rmc16_1 718 12
rmc16_1 719 3
rmc16_1 720 10
rmc16_1 721 1
rmc16_1 722 8
rmc16_1 723 3
rmc16_1 724 12
rmc16_1 725 3
rmc16_1 726 8
rmc16_1 727 3
rmc16_1 728 8
rmc16_1 729 3
rmc16_1 730 8
rmc16_1 731 3
rmc16_1 732 8
rmc16_1 733 3
rmc16_1 734 12
rmc16_1 735 3
rmc16_1 736 6
rmc16_1 737 5
rmc16_1 738 2
rmc16_1 739 4
rmc16_1 740 3
rmc16_1 741 3
rmc16_1 742 10
rmc16_1 743 7
rmc16_1 744 5
rmc16_1 745 2
rmc16_1 746 4
rmc16_1 747 3
rmc16_1 748 8
rmc16_1 749 3
rmc16_1 750 3
rmc16_1 751 3
rmc16_1 752 3
rmc16_1 753 3
rmc16_1 754 3
rmc16_1 755 6
rmc16_1 756 14
rmc16_1 757 1
rmc16_1 758 2
rmc16_1 759 3
rmc16_1 760 12
rmc16_1 761 1
rmc16_1 762 3
rmc16_1 763 6
rmc16_1 764 5
rmc16_1 765 2
rmc16_1 766 5
rmc16_1 767 2
rmc16_1 768 3
rmc16_1 769 3
rmc16_1 770 12
rmc16_1 771 3
rmc16_1 772 3
rmc16_1 773 3
rmc16_1 774 3
rmc16_1 775 7
rmc16_1 776 5
rmc16_1 777 2
rmc16_1 778 5
rmc16_1 779 2
rmc16_1 780 4
rmc16_1 781 3
