LIT101 LIT301 LIT401 LS601 LS602
789.386345854 684.795001091 459.389337289 693.179772701 527.903407101
789.386345854 682.659167757 461.121636392 695.016809738 528.087110804
789.386345854 680.50176035 462.871639221 696.86866159 528.27229599
789.386345854 678.344352943 464.621845748 698.716809738 528.457110804
789.386345854 676.186945535 466.371848577 700.56866159 528.64229599
789.386345854 674.029538128 468.122055104 702.416809738 528.827110805
789.386345854 671.87213072 469.872057934 704.26866159 529.01229599
789.386345854 669.714723313 471.622060763 706.120513442 529.197481175
789.386345854 667.557315906 473.37226729 707.96866159 529.38229599
789.386345854 665.399908498 475.122270119 709.820513442 529.567481175
789.386345854 663.242501091 476.872476646 711.66866159 529.75229599
789.386345854 661.085093683 478.622479475 713.520513442 529.937481175
789.386345854 658.927686276 480.372482305 715.372365294 530.12266636
789.386345854 656.770278869 482.122688832 717.220513442 530.307481175
789.386345854 654.612871461 483.872691661 719.072365294 530.49266636
789.386345854 652.455464054 485.622898188 720.920513442 530.677481175
789.386345854 650.298056646 487.372901017 722.772365294 530.862666361
789.386345854 648.140649239 489.123107544 724.620513442 531.047481175
789.386345854 645.983241832 490.873110374 726.472365294 531.232666361
789.386345854 643.825834424 492.623113203 728.324217146 531.417851546
789.386345854 641.668427017 494.37331973 730.172365294 531.602666361
789.386345854 639.511019609 496.123322559 732.024217146 531.787851546
789.386345854 637.353612202 497.873529086 733.872365294 531.972666361
789.386345854 635.196204795 499.623531916 735.724217146 532.157851546
789.386345854 633.038797387 501.373534745 737.576068998 532.343036731
789.386345854 630.88138998 503.123741272 739.424217146 532.527851546
789.386345854 628.723982572 504.873744101 741.276068998 532.713036731
789.386345854 626.566575165 506.623950628 743.124217146 532.897851546
789.386345854 624.409167758 508.373953457 744.976068998 533.083036731
789.386345854 622.25176035 510.124159985 746.824217146 533.267851546
789.386345854 620.094352943 511.874162814 748.676068998 533.453036731
789.386345854 617.936945536 513.624165643 750.52792085 533.638221917
789.386345854 615.779538128 515.37437217 752.376068998 533.823036732
789.386345854 613.622130721 517.124374999 754.22792085 534.008221917
789.386345854 611.464723313 518.874581526 756.076068998 534.193036732
789.386345854 609.307315906 520.624584355 757.92792085 534.378221917
789.386345854 607.149908499 522.374587184 759.779772702 534.563407102
789.386345854 607.141278869 522.280349267 761.62792085 532.940814509
789.386345854 607.141278869 522.178500245 763.479772702 531.274147843
789.386345854 607.141278869 522.07685492 765.32792085 529.607110806
789.386345854 607.141278869 521.975005897 767.179772702 527.940444139
789.386345854 607.141278869 521.873360573 769.02792085 526.273777472
789.386345854 607.141278869 521.77151155 770.879772702 524.607110806
789.386345854 607.141278869 521.669662527 772.731624554 524.414518213
789.386345854 607.141278869 521.568017203 774.579772702 524.599703398
789.386345854 607.141278869 521.46616818 776.431624554 524.784888584
789.386345854 607.141278869 521.364522856 778.279772702 524.969703398
789.386345854 607.141278869 521.262673833 780.131624554 525.154888584
789.386345854 607.141278869 521.16082481 781.983476406 525.340073769
789.386345854 605.855464054 522.162883189 783.831624554 525.524888584
789.386345854 603.698056647 523.912886018 785.683476406 525.710073769
789.386345854 601.540649239 525.663092545 787.531624554 525.895258954
789.386345854 599.383241832 527.413095375 789.383476406 526.080444139
789.386345854 597.225834425 529.163301902 791.231624554 526.265629325
789.386345854 595.068427017 530.913304731 793.083476406 526.45081451
789.386345854 592.91101961 532.66330756 794.935328258 526.635999695
789.386345854 590.753612202 534.413514087 796.783476406 526.82081451
789.386345854 588.596204795 536.163516916 798.635328258 527.005999695
789.386345854 586.438797388 537.913723443 800.483476406 527.19081451
789.386345854 584.28138998 539.663726272 802.335328258 527.375999695
789.386345854 582.123982573 541.413729102 804.18718011 527.56118488
789.386345854 579.966575165 543.163935629 806.035328258 527.746370066
789.386345854 577.809167758 544.913938458 807.88718011 527.931555251
789.386345854 575.651760351 546.664144985 809.735328258 528.116740436
789.386345854 573.494352943 548.414147814 811.58718011 528.301925621
789.386345854 571.336945536 550.164354341 813.435328258 528.486740436
789.386345854 569.179538129 551.91435717 815.28718011 528.671925621
789.386345854 567.022130721 553.664359999 817.139031962 528.857110807
789.386345854 564.864723314 555.414566526 818.98718011 529.041925621
789.386345854 562.707315906 557.164569356 820.839031962 529.227110807
789.386345854 560.549908499 558.914775883 822.68718011 529.412295992
789.386345854 558.392501092 560.664778712 824.539031962 529.597481177
789.386345854 556.235093684 562.414781541 826.390883814 529.782666362
789.386345854 554.077686277 564.164988068 828.239031962 529.967851548
789.386345854 551.920278869 565.914990897 830.090883814 530.153036733
789.386345854 549.762871462 567.665197424 831.939031962 530.337851548
789.386345854 547.605464055 569.415200253 833.790883814 530.523036733
789.386345854 545.448056647 571.165406781 835.639031962 530.707851548
789.386345854 543.29064924 572.91540961 837.490883814 530.893036733
789.386345854 541.133241832 574.665412439 839.342735666 531.078221918
789.386345854 538.975834425 576.415618966 841.190883814 531.263407103
789.386345854 536.818427018 578.165621795 843.042735666 531.448592289
789.386345854 534.66101961 579.915828322 844.890883814 531.633777474
789.386345854 532.503612203 581.665831151 846.742735666 531.818962659
789.386345854 530.346204796 583.41583398 848.594587518 532.004147844
789.386345854 530.337575166 583.321596063 850.442735666 530.381555252
789.386345854 530.337575166 583.219747041 852.294587518 528.714888585
789.386345854 530.337575166 583.118101716 854.142735666 527.047851548
789.386345854 530.337575166 583.016252693 855.994587518 525.381184881
789.386345854 530.337575166 582.914403671 857.84643937 523.714518215
789.386345854 530.337575166 582.812758346 859.694587518 522.047851548
789.386345854 530.337575166 582.710909323 861.54643937 521.855258955
789.386345854 530.337575166 582.609263999 863.394587518 522.040444141
789.386345854 530.337575166 582.507414976 865.24643937 522.225629326
789.386345854 530.337575166 582.405769651 867.094587518 522.410444141
789.386345854 530.337575166 582.303920629 868.94643937 522.595629326
789.386345854 530.337575166 582.202071606 870.798291222 522.780814511
789.386345854 529.051760351 583.204129985 872.64643937 522.965629326
789.386345854 526.894352944 584.954132814 874.498291222 523.150814511
789.386345854 524.736945536 586.704339341 876.34643937 523.335999696
789.386345854 522.579538129 588.454342171 878.198291222 523.521184882
789.386345854 520.422130722 590.204345 880.050143074 523.706370067
789.386345854 518.264723314 591.954551527 881.898291222 523.891555252
789.386345854 516.107315907 593.704554356 883.750143074 524.076740437
789.386345854 513.949908499 595.454760883 885.598291222 524.261555252
789.386345854 511.792501092 597.204763712 887.450143074 524.446740437
789.386345854 509.635093685 598.954970239 889.298291223 524.631555252
789.386345854 507.477686277 600.704973068 891.150143074 524.816740437
789.386345854 505.32027887 602.454975897 893.001994926 525.001925623
789.386345854 503.162871462 604.205182425 894.850143074 525.187110808
789.386345854 501.005464055 605.955185254 896.701994926 525.372295993
789.386345854 498.848056648 607.705391781 898.550143075 525.557481178
