LIT101 LIT301 LIT401 LS601 LS602
973.337286394 800.670319421 290.883223179 651.087880645 415.688374836
973.337286394 798.534486088 292.615522282 652.924917682 415.87207854
973.337286394 796.37707868 294.365525111 654.776769534 416.057263725
973.337286394 794.219671273 296.115731638 656.624917682 416.24207854
973.337286394 792.062263865 297.865734467 658.476769534 416.427263725
973.337286394 789.904856458 299.615940994 660.324917682 416.61207854
973.337286394 787.747449051 301.365943823 662.176769534 416.797263725
973.337286394 785.590041643 303.115946652 664.028621386 416.98244891
973.337286394 783.432634236 304.86615318 665.876769534 417.167263725
973.337286394 781.275226828 306.616156009 667.728621386 417.35244891
973.337286394 779.117819421 308.366362536 669.576769534 417.537263725
973.337286394 776.960412014 310.116365365 671.428621386 417.72244891
973.337286394 774.803004606 311.866368194 673.280473238 417.907634095
973.337286394 772.645597199 313.616574721 675.128621386 418.09244891
973.337286394 770.488189791 315.366577551 676.980473238 418.277634095
973.337286394 768.330782384 317.116784078 678.828621386 418.46244891
973.337286394 766.173374977 318.866786907 680.680473238 418.647634095
973.337286394 764.015967569 320.616993434 682.528621386 418.83244891
973.337286394 761.858560162 322.366996263 684.380473238 419.017634095
973.337286394 759.701152754 324.116999093 686.23232509 419.202819281
973.337286394 757.543745347 325.86720562 688.080473238 419.387634095
973.337286394 755.38633794 327.617208449 689.93232509 419.57281928
973.337286394 753.228930532 329.367414976 691.780473238 419.757634095
973.337286394 751.071523125 331.117417805 693.63232509 419.94281928
973.337286394 748.914115717 332.867420634 695.484176942 420.128004466
973.337286394 746.75670831 334.617627162 697.33232509 420.31281928
973.337286394 744.599300903 336.367629991 699.184176942 420.498004466
973.337286394 742.441893495 338.117836518 701.03232509 420.68281928
973.337286394 740.284486088 339.867839347 702.884176942 420.868004466
973.337286394 738.12707868 341.618045874 704.73232509 421.05281928
973.337286394 735.969671273 343.368048703 706.584176942 421.238004465
973.337286394 733.812263866 345.118051533 708.436028794 421.423189651
973.337286394 731.654856458 346.86825806 710.284176942 421.608004465
973.337286394 729.497449051 348.618260889 712.136028794 421.793189651
973.337286394 727.340041644 350.368467416 713.984176942 421.978004465
973.337286394 725.182634236 352.118470245 715.836028794 422.163189651
973.337286394 723.025226829 353.868473075 717.687880646 422.348374836
973.337286394 723.016597199 353.774235157 719.536028794 420.725782243
973.337286394 723.016597199 353.672386134 721.387880646 419.059115576
973.337286394 723.016597199 353.57074081 723.236028794 417.392078539
973.337286394 723.016597199 353.468891787 725.087880646 415.725411873
973.337286394 723.016597199 353.367246462 726.936028795 414.058745206
973.337286394 723.016597199 353.26539744 728.787880646 412.392078539
973.337286394 723.016597199 353.163548417 730.639732498 412.199485947
973.337286394 723.016597199 353.061903092 732.487880646 412.384671132
973.337286394 723.016597199 352.960054069 734.339732498 412.569856317
973.337286394 723.016597199 352.858408745 736.187880647 412.754671132
973.337286394 723.016597199 352.756559722 738.039732498 412.939856317
973.337286394 723.016597199 352.654710699 739.89158435 413.125041502
973.337286394 721.730782384 353.656769078 741.739732498 413.309856317
973.337286394 719.573374977 355.406771907 743.59158435 413.495041502
973.337286394 717.41596757 357.156978435 745.439732499 413.680226687
973.337286394 715.258560162 358.906981264 747.29158435 413.865411873
973.337286394 713.101152755 360.657187791 749.139732499 414.050597058
973.337286394 710.943745347 362.40719062 750.99158435 414.235782243
973.337286394 708.78633794 364.157193449 752.843436202 414.420967428
973.337286394 706.628930533 365.907399977 754.691584351 414.605782243
973.337286394 704.471523125 367.657402806 756.543436202 414.790967428
