action step s
- 0 1
rmc10_4 1 2
rmc10_4 2 2
rmc10_4 3 2
rmc10_4 4 3
rmc10_4 5 6
rmc10_4 6 1
rmc10_4 7 1
rmc10_4 8 4
rmc10_4 9 7
rmc10_4 10 6
rmc10_4 11 8
rmc10_4 12 3
rmc10_4 13 3
rmc10_4 14 2
rmc10_4 15 2
rmc10_4 16 3
rmc10_4 17 3
rmc10_4 18 3
rmc10_4 19 3
rmc10_4 20 3
rmc10_4 21 3
rmc10_4 22 2
rmc10_4 23 2
rmc10_4 24 5
rmc10_4 25 5
rmc10_4 26 2
rmc10_4 27 2
rmc10_4 28 2
rmc10_4 29 3
rmc10_4 30 3
rmc10_4 31 2
rmc10_4 32 5
rmc10_4 33 2
rmc10_4 34 2
rmc10_4 35 2
rmc10_4 36 2
rmc10_4 37 2
rmc10_4 38 2
rmc10_4 39 2
rmc10_4 40 2
rmc10_4 41 2
rmc10_4 42 3
rmc10_4 43 3
rmc10_4 44 3
rmc10_4 45 2
rmc10_4 46 5
rmc10_4 47 2
rmc10_4 48 2
rmc10_4 49 5
rmc10_4 50 3
rmc10_4 51 2
rmc10_4 52 2
rmc10_4 53 5
rmc10_4 54 5
rmc10_4 55 2
rmc10_4 56 2
rmc10_4 57 2
rmc10_4 58 7
rmc10_4 59 6
rmc10_4 60 1
rmc10_4 61 10
rmc10_4 62 2
rmc10_4 63 5
rmc10_4 64 2
rmc10_4 65 2
rmc10_4 66 2
rmc10_4 67 3
rmc10_4 68 2
rmc10_4 69 9
rmc10_4 70 6
rmc10_4 71 1
rmc10_4 72 1
rmc10_4 73 9
rmc10_4 74 6
rmc10_4 75 1
rmc10_4 76 9
rmc10_4 77 4
rmc10_4 78 6
rmc10_4 79 1
rmc10_4 80 4
rmc10_4 81 5
rmc10_4 82 2
rmc10_4 83 2
rmc10_4 84 3
rmc10_4 85 3
rmc10_4 86 3
rmc10_4 87 2
rmc10_4 88 5
rmc10_4 89 2
rmc10_4 90 2
rmc10_4 91 2
rmc10_4 92 2
rmc10_4 93 2
rmc10_4 94 2
rmc10_4 95 2
rmc10_4 96 3
rmc10_4 97 3
rmc10_4 98 3
rmc10_4 99 3
rmc10_4 100 2
rmc10_4 101 2
rmc10_4 102 2
rmc10_4 103 2
rmc10_4 104 5
rmc10_4 105 2
rmc10_4 106 5
rmc10_4 107 3
rmc10_4 108 3
rmc10_4 109 7
rmc10_4 110 7
rmc10_4 111 8
rmc10_4 112 3
rmc10_4 113 2
rmc10_4 114 2
rmc10_4 115 3
rmc10_4 116 3
rmc10_4 117 3
rmc10_4 118 3
rmc10_4 119 3
rmc10_4 120 3
rmc10_4 121 2
rmc10_4 122 2
rmc10_4 123 2
rmc10_4 124 2
rmc10_4 125 5
rmc10_4 126 2
rmc10_4 127 2
rmc10_4 128 3
rmc10_4 129 2
rmc10_4 130 7
rmc10_4 131 8
rmc10_4 132 3
rmc10_4 133 3
rmc10_4 134 2
rmc10_4 135 2
rmc10_4 136 2
rmc10_4 137 2
rmc10_4 138 2
rmc10_4 139 5
rmc10_4 140 3
rmc10_4 141 2
rmc10_4 142 2
rmc10_4 143 2
rmc10_4 144 2
rmc10_4 145 2
rmc10_4 146 3
rmc10_4 147 3
rmc10_4 148 3
rmc10_4 149 3
rmc10_4 150 3
rmc10_4 151 2
rmc10_4 152 5
rmc10_4 153 3
rmc10_4 154 2
rmc10_4 155 7
rmc10_4 156 3
rmc10_4 157 3
rmc10_4 158 3
rmc10_4 159 2
rmc10_4 160 2
rmc10_4 161 2
rmc10_4 162 2
rmc10_4 163 2
rmc10_4 164 2
rmc10_4 165 2
rmc10_4 166 2
rmc10_4 167 2
rmc10_4 168 2
rmc10_4 169 5
rmc10_4 170 2
rmc10_4 171 2
rmc10_4 172 2
rmc10_4 173 4
rmc10_4 174 5
rmc10_4 175 5
rmc10_4 176 2
rmc10_4 177 2
rmc10_4 178 2
rmc10_4 179 7
rmc10_4 180 4
rmc10_4 181 5
rmc10_4 182 2
rmc10_4 183 2
rmc10_4 184 2
rmc10_4 185 5
rmc10_4 186 2
rmc10_4 187 2
rmc10_4 188 2
rmc10_4 189 3
rmc10_4 190 2
rmc10_4 191 2
rmc10_4 192 2
rmc10_4 193 2
rmc10_4 194 5
rmc10_4 195 2
rmc10_4 196 2
rmc10_4 197 7
rmc10_4 198 6
rmc10_4 199 1
rmc10_4 200 1
rmc10_4 201 2
rmc10_4 202 2
rmc10_4 203 3
rmc10_4 204 2
rmc10_4 205 2
rmc10_4 206 5
rmc10_4 207 5
rmc10_4 208 5
rmc10_4 209 3
rmc10_4 210 3
rmc10_4 211 6
rmc10_4 212 8
rmc10_4 213 3
rmc10_4 214 2
rmc10_4 215 2
rmc10_4 216 5
rmc10_4 217 5
rmc10_4 218 5
rmc10_4 219 2
rmc10_4 220 2
rmc10_4 221 3
rmc10_4 222 2
rmc10_4 223 2
rmc10_4 224 3
rmc10_4 225 3
rmc10_4 226 3
rmc10_4 227 3
rmc10_4 228 2
rmc10_4 229 2
rmc10_4 230 2
rmc10_4 231 2
rmc10_4 232 2
rmc10_4 233 2
rmc10_4 234 5
rmc10_4 235 5
rmc10_4 236 5
rmc10_4 237 3
rmc10_4 238 3
rmc10_4 239 3
rmc10_4 240 2
rmc10_4 241 2
rmc10_4 242 9
rmc10_4 243 6
rmc10_4 244 1
rmc10_4 245 1
rmc10_4 246 1
rmc10_4 247 1
rmc10_4 248 1
rmc10_4 249 3
rmc10_4 250 3
rmc10_4 251 3
rmc10_4 252 3
rmc10_4 253 3
rmc10_4 254 3
rmc10_4 255 2
rmc10_4 256 2
rmc10_4 257 5
rmc10_4 258 2
rmc10_4 259 2
rmc10_4 260 5
rmc10_4 261 5
rmc10_4 262 2
rmc10_4 263 2
rmc10_4 264 2
rmc10_4 265 2
rmc10_4 266 5
rmc10_4 267 5
rmc10_4 268 2
rmc10_4 269 2
rmc10_4 270 2
rmc10_4 271 2
rmc10_4 272 2
rmc10_4 273 9
rmc10_4 274 6
rmc10_4 275 8
rmc10_4 276 3
rmc10_4 277 2
rmc10_4 278 2
rmc10_4 279 10
rmc10_4 280 4
rmc10_4 281 7
rmc10_4 282 3
rmc10_4 283 3
rmc10_4 284 3
rmc10_4 285 3
rmc10_4 286 2
rmc10_4 287 5
rmc10_4 288 2
rmc10_4 289 5
rmc10_4 290 5
rmc10_4 291 2
rmc10_4 292 3
rmc10_4 293 3
rmc10_4 294 3
rmc10_4 295 3
rmc10_4 296 2
rmc10_4 297 2
rmc10_4 298 5
rmc10_4 299 5
rmc10_4 300 2
rmc10_4 301 2
rmc10_4 302 2
rmc10_4 303 2
rmc10_4 304 2
rmc10_4 305 2
rmc10_4 306 2
rmc10_4 307 2
