action step s
- 0 1
rmc10_4 1 1
rmc10_4 2 1
rmc10_4 3 1
rmc10_4 4 1
rmc10_4 5 3
rmc10_4 6 2
rmc10_4 7 2
rmc10_4 8 2
rmc10_4 9 2
rmc10_4 10 5
rmc10_4 11 3
rmc10_4 12 2
rmc10_4 13 2
rmc10_4 14 2
rmc10_4 15 5
rmc10_4 16 2
rmc10_4 17 2
rmc10_4 18 2
rmc10_4 19 5
rmc10_4 20 2
rmc10_4 21 2
rmc10_4 22 2
rmc10_4 23 2
rmc10_4 24 2
rmc10_4 25 3
rmc10_4 26 2
rmc10_4 27 3
rmc10_4 28 2
rmc10_4 29 5
rmc10_4 30 2
rmc10_4 31 3
rmc10_4 32 2
rmc10_4 33 2
rmc10_4 34 2
rmc10_4 35 2
rmc10_4 36 3
rmc10_4 37 3
rmc10_4 38 3
rmc10_4 39 3
rmc10_4 40 3
rmc10_4 41 3
rmc10_4 42 2
rmc10_4 43 5
rmc10_4 44 5
rmc10_4 45 2
rmc10_4 46 2
rmc10_4 47 2
rmc10_4 48 2
rmc10_4 49 3
rmc10_4 50 3
rmc10_4 51 3
rmc10_4 52 2
rmc10_4 53 2
rmc10_4 54 2
rmc10_4 55 2
rmc10_4 56 2
rmc10_4 57 2
rmc10_4 58 2
rmc10_4 59 5
rmc10_4 60 2
rmc10_4 61 2
rmc10_4 62 2
rmc10_4 63 7
rmc10_4 64 4
rmc10_4 65 5
rmc10_4 66 3
rmc10_4 67 3
rmc10_4 68 3
rmc10_4 69 3
rmc10_4 70 3
rmc10_4 71 2
rmc10_4 72 2
rmc10_4 73 2
rmc10_4 74 10
rmc10_4 75 7
rmc10_4 76 7
rmc10_4 77 3
rmc10_4 78 3
rmc10_4 79 2
rmc10_4 80 3
rmc10_4 81 2
rmc10_4 82 2
rmc10_4 83 5
rmc10_4 84 5
rmc10_4 85 2
rmc10_4 86 2
rmc10_4 87 2
rmc10_4 88 2
rmc10_4 89 2
rmc10_4 90 2
rmc10_4 91 4
rmc10_4 92 5
rmc10_4 93 2
rmc10_4 94 3
rmc10_4 95 3
rmc10_4 96 3
rmc10_4 97 3
rmc10_4 98 3
rmc10_4 99 3
rmc10_4 100 2
rmc10_4 101 5
rmc10_4 102 5
rmc10_4 103 5
rmc10_4 104 5
rmc10_4 105 3
rmc10_4 106 3
rmc10_4 107 3
rmc10_4 108 3
rmc10_4 109 2
rmc10_4 110 2
rmc10_4 111 5
rmc10_4 112 5
rmc10_4 113 2
rmc10_4 114 9
rmc10_4 115 6
rmc10_4 116 8
rmc10_4 117 3
rmc10_4 118 3
rmc10_4 119 6
rmc10_4 120 8
rmc10_4 121 3
rmc10_4 122 3
rmc10_4 123 2
rmc10_4 124 2
rmc10_4 125 3
rmc10_4 126 3
rmc10_4 127 3
rmc10_4 128 3
rmc10_4 129 3
rmc10_4 130 3
rmc10_4 131 2
rmc10_4 132 10
rmc10_4 133 7
rmc10_4 134 8
rmc10_4 135 3
rmc10_4 136 3
rmc10_4 137 3
rmc10_4 138 3
rmc10_4 139 3
rmc10_4 140 2
rmc10_4 141 2
rmc10_4 142 2
rmc10_4 143 2
rmc10_4 144 2
rmc10_4 145 2
rmc10_4 146 2
rmc10_4 147 5
rmc10_4 148 2
rmc10_4 149 2
rmc10_4 150 2
rmc10_4 151 5
rmc10_4 152 2
rmc10_4 153 5
rmc10_4 154 5
rmc10_4 155 2
rmc10_4 156 2
rmc10_4 157 2
rmc10_4 158 5
rmc10_4 159 3
rmc10_4 160 3
rmc10_4 161 3
rmc10_4 162 3
rmc10_4 163 3
rmc10_4 164 3
rmc10_4 165 6
rmc10_4 166 8
rmc10_4 167 3
rmc10_4 168 2
rmc10_4 169 5
rmc10_4 170 3
rmc10_4 171 3
rmc10_4 172 2
rmc10_4 173 2
rmc10_4 174 2
rmc10_4 175 5
rmc10_4 176 5
rmc10_4 177 2
rmc10_4 178 2
rmc10_4 179 2
rmc10_4 180 5
rmc10_4 181 5
rmc10_4 182 3
rmc10_4 183 2
rmc10_4 184 7
rmc10_4 185 4
rmc10_4 186 3
rmc10_4 187 3
rmc10_4 188 3
rmc10_4 189 3
rmc10_4 190 3
rmc10_4 191 6
rmc10_4 192 1
rmc10_4 193 1
rmc10_4 194 4
rmc10_4 195 5
rmc10_4 196 5
rmc10_4 197 2
rmc10_4 198 2
rmc10_4 199 2
rmc10_4 200 2
rmc10_4 201 4
rmc10_4 202 3
rmc10_4 203 3
rmc10_4 204 3
rmc10_4 205 3
rmc10_4 206 3
rmc10_4 207 2
rmc10_4 208 7
rmc10_4 209 6
rmc10_4 210 8
rmc10_4 211 3
rmc10_4 212 3
rmc10_4 213 2
rmc10_4 214 2
rmc10_4 215 2
rmc10_4 216 3
rmc10_4 217 2
rmc10_4 218 2
rmc10_4 219 10
rmc10_4 220 2
rmc10_4 221 2
rmc10_4 222 3
rmc10_4 223 2
rmc10_4 224 2
rmc10_4 225 5
rmc10_4 226 2
rmc10_4 227 5
rmc10_4 228 5
rmc10_4 229 5
rmc10_4 230 2
rmc10_4 231 2
rmc10_4 232 2
rmc10_4 233 5
rmc10_4 234 5
rmc10_4 235 2
rmc10_4 236 2
rmc10_4 237 2
rmc10_4 238 5
rmc10_4 239 2
rmc10_4 240 2
rmc10_4 241 2
rmc10_4 242 5
rmc10_4 243 2
rmc10_4 244 2
rmc10_4 245 5
rmc10_4 246 5
rmc10_4 247 3
rmc10_4 248 3
rmc10_4 249 3
rmc10_4 250 3
rmc10_4 251 6
rmc10_4 252 8
rmc10_4 253 3
rmc10_4 254 3
rmc10_4 255 3
rmc10_4 256 3
rmc10_4 257 3
rmc10_4 258 3
rmc10_4 259 3
rmc10_4 260 2
rmc10_4 261 2
rmc10_4 262 3
rmc10_4 263 2
rmc10_4 264 2
rmc10_4 265 3
rmc10_4 266 3
rmc10_4 267 2
rmc10_4 268 3
rmc10_4 269 3
rmc10_4 270 2
rmc10_4 271 3
rmc10_4 272 3
rmc10_4 273 3
rmc10_4 274 2
rmc10_4 275 2
rmc10_4 276 2
rmc10_4 277 2
rmc10_4 278 2
rmc10_4 279 2
rmc10_4 280 2
rmc10_4 281 2
rmc10_4 282 9
rmc10_4 283 7
rmc10_4 284 4
rmc10_4 285 3
rmc10_4 286 2
rmc10_4 287 5
rmc10_4 288 2
rmc10_4 289 3
rmc10_4 290 3
rmc10_4 291 2
rmc10_4 292 2
rmc10_4 293 2
rmc10_4 294 2
rmc10_4 295 2
rmc10_4 296 2
rmc10_4 297 2
rmc10_4 298 2
rmc10_4 299 9
rmc10_4 300 4
rmc10_4 301 6
rmc10_4 302 1
rmc10_4 303 1
rmc10_4 304 9
rmc10_4 305 4
rmc10_4 306 3
rmc10_4 307 2
rmc10_4 308 2
rmc10_4 309 2
rmc10_4 310 2
rmc10_4 311 2
rmc10_4 312 2
rmc10_4 313 5
rmc10_4 314 5
rmc10_4 315 2
rmc10_4 316 2
rmc10_4 317 2
rmc10_4 318 5
rmc10_4 319 3
rmc10_4 320 3
rmc10_4 321 2
rmc10_4 322 2
rmc10_4 323 2
rmc10_4 324 2
rmc10_4 325 3
rmc10_4 326 3
rmc10_4 327 2
rmc10_4 328 2
rmc10_4 329 2
rmc10_4 330 2
rmc10_4 331 2
rmc10_4 332 5
rmc10_4 333 2
rmc10_4 334 3
rmc10_4 335 3
rmc10_4 336 3
rmc10_4 337 3
rmc10_4 338 2
rmc10_4 339 2
rmc10_4 340 5
rmc10_4 341 2
rmc10_4 342 2
rmc10_4 343 2
rmc10_4 344 2
rmc10_4 345 5
rmc10_4 346 5
rmc10_4 347 3
rmc10_4 348 3
rmc10_4 349 2
rmc10_4 350 2
rmc10_4 351 3
rmc10_4 352 2
rmc10_4 353 3
rmc10_4 354 3
rmc10_4 355 2
rmc10_4 356 3
rmc10_4 357 3
rmc10_4 358 3
rmc10_4 359 3
rmc10_4 360 3
rmc10_4 361 3
rmc10_4 362 3
rmc10_4 363 7
rmc10_4 364 8
rmc10_4 365 3
rmc10_4 366 3
rmc10_4 367 3
rmc10_4 368 3
rmc10_4 369 3
rmc10_4 370 3
rmc10_4 371 6
rmc10_4 372 1
rmc10_4 373 1
rmc10_4 374 1
rmc10_4 375 2
rmc10_4 376 2
rmc10_4 377 2
rmc10_4 378 2
rmc10_4 379 2
rmc10_4 380 2
rmc10_4 381 2
rmc10_4 382 5
rmc10_4 383 2
rmc10_4 384 3
rmc10_4 385 3
rmc10_4 386 3
rmc10_4 387 2
rmc10_4 388 5
rmc10_4 389 5
rmc10_4 390 2
rmc10_4 391 2
rmc10_4 392 2
rmc10_4 393 7
rmc10_4 394 8
rmc10_4 395 1
rmc10_4 396 9
rmc10_4 397 6
rmc10_4 398 1
rmc10_4 399 1
rmc10_4 400 1
rmc10_4 401 4
rmc10_4 402 3
rmc10_4 403 2
rmc10_4 404 2
rmc10_4 405 2
rmc10_4 406 5
rmc10_4 407 5
rmc10_4 408 2
rmc10_4 409 2
rmc10_4 410 3
rmc10_4 411 3
rmc10_4 412 3
rmc10_4 413 2
rmc10_4 414 3
rmc10_4 415 2
rmc10_4 416 5
rmc10_4 417 2
rmc10_4 418 2
rmc10_4 419 2
rmc10_4 420 2
rmc10_4 421 2
rmc10_4 422 2
rmc10_4 423 3
rmc10_4 424 3
rmc10_4 425 3
rmc10_4 426 3
rmc10_4 427 3
rmc10_4 428 2
rmc10_4 429 5
rmc10_4 430 5
rmc10_4 431 2
rmc10_4 432 2
rmc10_4 433 2
rmc10_4 434 2
rmc10_4 435 3
rmc10_4 436 3
rmc10_4 437 2
rmc10_4 438 2
rmc10_4 439 2
rmc10_4 440 2
rmc10_4 441 2
rmc10_4 442 2
rmc10_4 443 7
rmc10_4 444 4
rmc10_4 445 3
rmc10_4 446 3
rmc10_4 447 3
rmc10_4 448 2
rmc10_4 449 5
rmc10_4 450 2
rmc10_4 451 2
rmc10_4 452 3
rmc10_4 453 3
rmc10_4 454 3
rmc10_4 455 2
rmc10_4 456 4
rmc10_4 457 5
rmc10_4 458 3
rmc10_4 459 3
rmc10_4 460 3
rmc10_4 461 3
rmc10_4 462 3
rmc10_4 463 2
rmc10_4 464 3
rmc10_4 465 2
rmc10_4 466 2
rmc10_4 467 2
rmc10_4 468 2
rmc10_4 469 7
rmc10_4 470 3
rmc10_4 471 3
rmc10_4 472 3
rmc10_4 473 3
rmc10_4 474 2
rmc10_4 475 2
rmc10_4 476 2
rmc10_4 477 10
rmc10_4 478 2
rmc10_4 479 2
rmc10_4 480 2
rmc10_4 481 2
rmc10_4 482 2
rmc10_4 483 5
rmc10_4 484 2
rmc10_4 485 2
rmc10_4 486 7
rmc10_4 487 6
rmc10_4 488 1
rmc10_4 489 1
rmc10_4 490 1
rmc10_4 491 2
rmc10_4 492 9
rmc10_4 493 6
rmc10_4 494 8
rmc10_4 495 1
rmc10_4 496 4
rmc10_4 497 3
rmc10_4 498 3
rmc10_4 499 3
rmc10_4 500 3
rmc10_4 501 3
rmc10_4 502 2
rmc10_4 503 2
rmc10_4 504 2
rmc10_4 505 2
rmc10_4 506 5
rmc10_4 507 3
rmc10_4 508 2
rmc10_4 509 5
rmc10_4 510 5
rmc10_4 511 3
rmc10_4 512 3
rmc10_4 513 3
rmc10_4 514 2
rmc10_4 515 2
rmc10_4 516 5
rmc10_4 517 3
rmc10_4 518 2
rmc10_4 519 5
rmc10_4 520 2
rmc10_4 521 2
rmc10_4 522 2
rmc10_4 523 2
rmc10_4 524 2
rmc10_4 525 5
rmc10_4 526 3
rmc10_4 527 2
rmc10_4 528 2
rmc10_4 529 2
rmc10_4 530 2
rmc10_4 531 5
rmc10_4 532 3
rmc10_4 533 3
rmc10_4 534 3
rmc10_4 535 2
rmc10_4 536 2
rmc10_4 537 5
rmc10_4 538 2
rmc10_4 539 2
rmc10_4 540 2
rmc10_4 541 2
rmc10_4 542 2
rmc10_4 543 2
rmc10_4 544 9
rmc10_4 545 4
rmc10_4 546 6
rmc10_4 547 1
rmc10_4 548 9
rmc10_4 549 6
rmc10_4 550 8
rmc10_4 551 3
rmc10_4 552 3
rmc10_4 553 3
rmc10_4 554 3
rmc10_4 555 3
rmc10_4 556 2
rmc10_4 557 3
rmc10_4 558 3
rmc10_4 559 2
rmc10_4 560 3
rmc10_4 561 3
rmc10_4 562 3
rmc10_4 563 3
rmc10_4 564 3
rmc10_4 565 3
rmc10_4 566 2
rmc10_4 567 2
rmc10_4 568 2
rmc10_4 569 5
rmc10_4 570 5
rmc10_4 571 5
rmc10_4 572 2
rmc10_4 573 5
rmc10_4 574 3
rmc10_4 575 3
rmc10_4 576 3
rmc10_4 577 3
rmc10_4 578 3
rmc10_4 579 3
rmc10_4 580 3
rmc10_4 581 2
