LIT101 LIT301 LIT401 LS601 LS602
553.233246776 527.228809816 302.455511354 369.267105715 600.158159595
553.233246776 525.082189446 304.19666232 371.11155016 600.342604039
553.233246776 522.924782039 305.946766998 372.96155016 600.527604039
553.233246776 520.767374631 307.696871676 374.81155016 600.712604039
553.233246776 518.609967224 309.446976355 376.66155016 600.897604039
553.233246776 516.452559816 311.197081033 378.51155016 601.082604039
553.233246776 514.295152409 312.947083862 380.363402012 601.267789224
553.233246776 512.137745001 314.69718854 382.213402012 601.452789224
553.233246776 509.980337594 316.447293218 384.063402012 601.637789224
553.233246776 507.822930187 318.197397896 385.913402012 601.822789224
553.233246776 505.665522779 319.947502574 387.763402012 602.007789224
553.233246776 503.508115372 321.697607252 389.613402012 602.192789224
553.233246776 501.350707964 323.447610082 391.465253864 602.377974409
553.233246776 499.193300557 325.19771476 393.315253864 602.562974409
553.233246776 497.03589315 326.947819438 395.165253864 602.747974409
553.233246776 494.878485742 328.697924116 397.015253864 602.932974409
553.233246776 492.721078335 330.448028794 398.865253864 603.117974408
553.233246776 490.563670927 332.198133472 400.715253864 603.302974408
551.552274553 489.767374631 333.948136301 402.567105716 603.488159594
549.265237516 489.461819076 335.698240979 404.417105716 603.673159593
546.978200479 489.15626352 337.448345658 406.267105716 603.858159593
544.691163442 488.850707965 339.198450336 408.117105716 604.043159593
542.404126405 488.545152409 340.948555014 409.967105716 604.228159593
540.117089368 488.239596854 342.698659692 411.817105716 604.413159593
537.830052331 487.934041298 344.448662521 413.668957568 604.598344778
535.543015293 487.628485743 346.198767199 415.518957568 604.783344778
533.255978256 487.322930187 347.948871877 417.368957568 604.968344778
530.968941219 487.017374632 349.698976555 419.218957568 605.153344778
528.681904182 486.711819076 351.449081234 421.068957568 605.338344778
526.394867145 486.406263521 353.199185912 422.918957568 605.523344778
524.107830108 486.100707965 354.949188741 424.77080942 605.708529963
521.820793071 485.79515241 356.699293419 426.62080942 605.893529963
519.533756033 485.489596854 358.449398097 428.47080942 606.078529963
517.246718996 485.184041299 360.199502775 430.32080942 606.263529963
514.959681959 484.878485743 361.949607453 432.17080942 606.448529962
512.672644922 484.572930188 363.699712131 434.02080942 606.633529962
510.385607885 484.267374632 365.44971496 435.872661272 606.818715148
508.098570848 486.114911669 365.351671491 437.722661272 605.174270703
505.811533811 487.966763521 365.249924317 439.572661272 603.507418851
503.524496774 489.818615373 365.148177143 441.422661272 601.840566999
501.237459737 491.670467225 365.04642997 443.272661272 600.173900333
499.92366344 493.522319077 364.944682796 445.122661272 598.507233666
499.766256033 495.374170929 364.842833773 446.974513124 596.840566999
499.608848626 497.22602278 364.7410866 448.824513124 596.651492925
499.451441218 499.077874632 364.639339426 450.674513124 596.836492925
499.294033811 500.929726484 364.537592252 452.524513124 597.02167811
499.136626404 502.781578336 364.435845079 454.374513124 597.206863295
498.979218996 504.633430188 364.334097905 456.224513124 597.391863295
498.821811589 506.48528204 364.232248883 458.076364976 597.57704848
498.664404182 507.047004262 365.237909116 459.926364976 597.76204848
498.506996774 506.741448707 366.988013794 461.776364976 597.947233665
498.349589367 506.435893151 368.738118472 463.626364976 598.13241885
498.19218196 506.130337596 370.488223151 465.476364976 598.31741885
498.034774552 505.82478204 372.238327829 467.326364976 598.50241885
497.877367145 505.519226485 373.988330658 469.178216828 598.687604035
497.719959737 505.213670929 375.738435336 471.028216828 598.872789221
497.56255233 504.908115374 377.488540014 472.878216828 599.057974406
497.405144923 504.602559818 379.238644692 474.728216828 599.242974406
497.247737515 504.297004262 380.98874937 476.578216828 599.427974406
497.090330108 503.991448707 382.738854048 478.428216828 599.613159591
496.9329227 503.685893151 384.488856878 480.28006868 599.798344776
496.775515293 503.380337596 386.238961556 482.13006868 599.983529961
496.618107886 503.07478204 387.989066234 483.98006868 600.168529961
496.460700478 502.769226485 389.739170912 485.83006868 600.353529961
496.303293071 502.463670929 391.48927559 487.68006868 600.538715146
496.145885663 502.158115374 393.239380268 489.53006868 600.723900331
495.988478256 501.852559818 394.989383097 491.381920532 600.909085517
495.831070849 501.547004263 396.739487775 493.231920532 601.094085517
495.673663441 501.241448707 398.489592453 495.081920532 601.279085517
495.516256034 500.935893152 400.239697132 496.931920532 601.464270702
