action step s
- 0 1
rmc10_2 1 2
rmc10_2 2 2
rmc10_2 3 2
rmc10_2 4 2
rmc10_2 5 2
rmc10_2 6 1
rmc10_2 7 2
rmc10_2 8 1
rmc10_2 9 3
rmc10_2 10 4
rmc10_2 11 2
rmc10_2 12 4
rmc10_2 13 4
rmc10_2 14 4
rmc10_2 15 2
rmc10_2 16 2
rmc10_2 17 2
rmc10_2 18 4
rmc10_2 19 4
rmc10_2 20 4
rmc10_2 21 7
rmc10_2 22 1
rmc10_2 23 3
rmc10_2 24 2
rmc10_2 25 1
rmc10_2 26 3
rmc10_2 27 3
rmc10_2 28 3
rmc10_2 29 4
rmc10_2 30 8
rmc10_2 31 1
rmc10_2 32 2
rmc10_2 33 2
rmc10_2 34 2
rmc10_2 35 2
rmc10_2 36 2
rmc10_2 37 4
rmc10_2 38 2
rmc10_2 39 2
rmc10_2 40 2
rmc10_2 41 2
rmc10_2 42 4
rmc10_2 43 8
rmc10_2 44 1
rmc10_2 45 10
rmc10_2 46 2
rmc10_2 47 2
rmc10_2 48 2
rmc10_2 49 2
rmc10_2 50 2
rmc10_2 51 2
rmc10_2 52 5
rmc10_2 53 9
rmc10_2 54 5
rmc10_2 55 1
rmc10_2 56 3
rmc10_2 57 3
rmc10_2 58 4
rmc10_2 59 4
rmc10_2 60 4
rmc10_2 61 4
rmc10_2 62 2
rmc10_2 63 1
rmc10_2 64 2
rmc10_2 65 1
rmc10_2 66 3
rmc10_2 67 4
rmc10_2 68 4
rmc10_2 69 4
rmc10_2 70 2
rmc10_2 71 5
rmc10_2 72 9
rmc10_2 73 6
rmc10_2 74 7
rmc10_2 75 1
rmc10_2 76 2
rmc10_2 77 4
rmc10_2 78 4
rmc10_2 79 7
rmc10_2 80 1
rmc10_2 81 10
rmc10_2 82 2
rmc10_2 83 2
rmc10_2 84 1
rmc10_2 85 10
rmc10_2 86 2
rmc10_2 87 2
rmc10_2 88 1
rmc10_2 89 2
rmc10_2 90 2
rmc10_2 91 4
rmc10_2 92 8
rmc10_2 93 1
rmc10_2 94 2
rmc10_2 95 2
