LIT101 LIT301 LIT401 LS601 LS602
978.192488674 272.654291256 541.839768293 309.58377396 391.155233163
975.923747933 272.35549496 543.572067396 311.420810997 391.338936867
973.636710896 272.049939404 545.322070225 313.272662849 391.524122052
971.349673859 271.744383849 547.072276752 315.120810997 391.708936867
969.062636822 271.438828293 548.822279582 316.972662849 391.894122052
966.775599785 271.133272737 550.572486109 318.820810997 392.078936867
964.488562748 270.827717182 552.322488938 320.672662849 392.264122052
962.201525711 270.522161626 554.072491767 322.524514701 392.449307237
959.914488673 270.216606071 555.822698294 324.372662849 392.634122052
957.627451636 269.911050515 557.572701123 326.224514701 392.819307237
955.340414599 269.60549496 559.32290765 328.072662849 393.004122052
953.053377562 269.299939404 561.072910479 329.924514701 393.189307237
