LIT101 LIT301 LIT401 LS601 LS602
649.675900643 216.006369358 510.126204658 864.374371931 312.704600178
647.407159902 217.843406395 510.025170428 866.211408968 312.888303882
645.120122865 219.695258247 509.923321405 868.06326082 313.073489067
642.833085828 221.547110099 509.82167608 869.911408968 313.258303882
640.546048791 223.398961951 509.719827058 871.76326082 313.443489067
638.259011754 225.250813802 509.618181733 873.611408968 313.628303882
635.971974717 227.102665654 509.51633271 875.46326082 313.813489067
633.68493768 228.954517506 509.414483688 877.315112672 313.998674252
631.397900643 230.806369358 509.312838363 879.16326082 314.183489067
629.110863606 232.65822121 509.21098934 881.015112672 314.368674252
626.823826569 234.510073062 509.109344016 882.86326082 314.553489067
624.536789532 236.361924913 509.007494993 884.715112672 314.738674252
