LIT101 LIT301 LIT401 LS601 LS602
921.492240831 210.724718969 552.06725762 619.0002118 311.229324079
919.22350009 212.561756006 551.966223389 620.837248837 311.413027783
916.936463053 214.413607858 551.864374367 622.689100689 311.598212968
914.649426016 216.26545971 551.762729042 624.537248837 311.783027783
912.362388979 218.117311562 551.660880019 626.389100689 311.968212968
910.075351942 219.969163414 551.559234695 628.237248837 312.153027783
907.788314905 221.821015266 551.457385672 630.089100689 312.338212968
905.501277868 223.672867117 551.355536649 631.940952541 312.523398153
903.214240831 225.524718969 551.253891325 633.789100689 312.708212968
900.927203794 227.376570821 551.152042302 635.640952541 312.893398153
898.640166757 229.228422673 551.050396977 637.489100689 313.078212968
896.35312972 231.080274525 550.948547955 639.340952541 313.263398153
