000,001,
000,011,100,010,101,010,001,100,010,101,
000,101,
000,111,010,001,110,011,101,010,001,110,011,
000,111,011,101,110,001,
000,101,010,101,110,011,100,011,101,110,
000,010,001,100,011,101,010,101,010,001,110,011,101,110,001,110,001,110,001,110,011,101,010,101,010,001,110,001,100,011,100,010,101,010,001,110,011,101,010,001,100,010,001,100,010,001,100,010,101,110,011,101,110,001,100,011,100,011,101,010,101,110,011,101,110,011,101,110,011,101,110,
000,111,011,100,011,100,010,001,110,001,100,010,001,100,010,
000,111,100,010,101,010,001,110,
000,100,010,001,100,011,101,110,011,100,011,100,
000,101,110,001,100,010,001,110,001,110,001,100,010,101,010,001,100,011,100,
000,111,111,
000,100,011,
000,010,001,100,010,001,100,011,100,011,100,010,001,100,010,101,110,011,101,
000,101,010,101,110,001,100,011,101,110,
000,011,100,010,001,110,011,100,011,100,010,001,100,011,100,011,100,
000,010,001,100,011,101,010,
000,111,000,110,
000,111,000,001,110,001,110,001,100,011,101,110,011,101,
000,100,010,001,100,
000,110,001,100,011,101,110,011,101,110,001,110,001,110,001,110,001,
000,001,
000,001,100,011,100,010,001,100,010,001,100,011,100,010,101,010,001,110,
000,101,010,101,110,001,110,011,100,010,001,110,011,101,010,
000,000,100,010,001,110,011,101,010,001,100,011,101,110,011,101,010,101,110,001,110,011,100,011,100,011,101,
000,000,111,000,
000,000,
000,011,100,010,101,110,001,100,011,100,010,
000,011,100,011,101,010,101,110,001,
000,100,010,101,110,011,101,110,011,101,010,001,110,001,100,010,001,100,011,100,010,101,010,001,100,011,101,110,011,101,110,011,101,110,001,100,010,
000,111,
000,101,110,011,101,110,011,101,110,011,101,010,101,010,101,
000,000,010,001,100,011,101,110,001,110,001,110,011,101,010,001,100,011,100,010,001,100,011,100,011,100,010,101,010,001,
000,011,
000,001,110,011,101,
000,010,
000,110,001,110,001,100,011,101,010,001,100,011,100,011,101,010,101,010,101,110,001,100,010,001,
000,110,011,100,011,100,010,
000,001,100,011,100,011,101,
000,011,100,010,101,110,011,101,010,001,100,011,101,010,001,110,001,110,011,101,010,001,100,010,101,110,011,100,010,001,100,010,101,010,001,110,001,110,001,110,
000,010,101,010,101,110,011,101,010,101,010,001,100,011,100,010,101,
000,011,101,110,001,110,011,100,010,101,010,101,010,001,110,001,100,011,100,011,101,010,101,010,101,
000,011,101,110,001,110,
000,101,010,101,110,001,110,001,110,001,100,011,100,011,101,010,001,100,011,100,011,101,010,001,
000,100,
000,110,001,
000,001,100,011,100,011,101,010,001,110,001,110,011,101,110,011,100,011,
000,011,100,010,101,110,011,100,010,101,110,011,100,
000,011,101,110,011,100,011,
000,011,101,
000,001,100,010,001,110,011,101,110,
000,000,111,100,010,101,110,011,100,011,
000,100,010,001,110,011,100,010,101,110,011,100,011,101,010,101,110,001,100,011,101,
000,001,110,011,101,010,101,110,011,100,010,101,010,101,110,
000,000,101,110,011,100,
000,110,
000,110,001,110,011,101,
000,010,101,010,101,110,001,100,010,101,110,011,101,110,001,100,011,101,110,011,100,010,001,110,001,100,010,001,110,001,100,010,101,110,011,100,010,001,100,011,101,110,001,100,010,101,110,011,101,010,001,100,010,101,110,001,110,011,100,010,101,010,001,100,011,100,011,100,011,101,010,101,010,101,110,001,110,
000,100,011,101,010,001,100,
000,110,011,101,010,101,110,011,101,110,011,101,010,001,100,010,
000,110,001,110,001,110,001,100,010,001,100,011,101,110,001,100,
000,100,011,100,010,001,100,011,101,110,011,101,010,101,110,001,110,001,100,011,101,010,001,110,001,100,011,100,010,001,100,010,001,100,010,101,110,011,101,010,101,
000,111,100,
000,110,001,110,001,110,011,101,010,101,010,001,100,011,100,010,001,100,010,101,110,
000,010,101,110,011,101,010,001,110,001,100,011,100,010,001,100,011,101,010,001,100,010,001,100,011,100,010,
000,101,010,001,110,011,100,010,101,010,001,110,011,100,011,100,011,101,010,101,
000,111,011,100,010,101,010,101,110,011,101,010,101,110,001,110,001,110,011,
000,111,010,001,100,011,100,010,101,010,001,
000,010,001,100,010,101,010,101,010,101,010,
000,101,110,011,100,010,001,110,011,100,010,101,010,101,110,011,101,010,
000,000,110,011,100,011,101,110,001,110,011,101,110,011,100,011,101,
000,000,101,010,101,110,001,110,011,101,110,001,
000,000,011,101,110,001,110,001,
000,001,100,010,101,110,
000,000,111,111,111,101,010,001,110,011,100,010,101,010,001,100,011,
000,000,101,
000,000,000,000,110,011,100,011,101,010,001,100,011,100,011,100,011,101,110,001,100,010,001,110,001,110,001,100,011,101,010,001,100,010,101,110,011,100,011,
000,111,101,010,101,110,011,100,011,100,011,100,010,001,100,011,100,010,101,010,101,110,001,110,001,100,011,101,010,001,110,011,100,010,001,100,010,001,100,011,100,010,001,100,010,101,010,101,010,101,110,001,100,010,
000,011,101,010,101,010,101,110,011,100,011,100,010,101,110,001,110,011,101,110,001,110,001,100,010,101,110,001,100,010,001,110,011,101,110,001,100,010,101,010,001,100,010,001,100,010,001,110,
000,010,001,100,011,100,010,001,110,011,100,011,101,010,101,010,101,110,001,110,011,101,110,011,101,110,011,100,011,100,010,001,110,011,101,
000,010,101,010,001,110,011,100,010,101,110,011,101,110,011,101,110,011,101,110,011,
000,100,011,100,011,100,010,101,010,001,100,011,101,010,001,100,011,101,110,011,100,011,101,
000,101,110,011,101,110,011,101,110,011,100,010,001,110,001,100,011,101,010,001,100,010,101,010,101,110,001,110,001,110,001,100,010,001,100,010,101,110,001,100,011,101,110,011,101,010,001,100,010,101,110,001,110,001,100,011,101,110,011,100,011,100,011,101,010,001,110,001,100,011,100,011,100,010,101,110,001,110,011,100,010,101,010,101,010,101,
000,001,100,011,100,011,101,010,101,010,001,110,
000,111,101,110,001,100,010,001,110,011,100,011,101,110,001,100,011,100,010,101,110,001,110,011,101,010,101,110,001,100,011,101,010,101,010,001,110,011,100,010,001,100,010,001,100,
000,101,110,011,100,011,101,110,001,110,001,100,011,101,010,101,010,101,010,001,110,011,100,011,101,110,001,100,011,100,010,101,010,001,110,001,100,
000,001,110,011,100,010,101,010,
000,111,
000,100,010,101,010,001,110,011,100,011,
000,010,001,100,010,101,010,001,110,001,100,
000,000,111,001,110,011,101,010,001,100,011,100,
000,101,010,001,110,011,100,010,001,110,001,110,001,100,010,001,110,011,101,010,101,
