action step s
- 0 1
rmc50_5 1 3
rmc50_5 2 5
rmc50_5 3 1
rmc50_5 4 9
rmc50_5 5 4
rmc50_5 6 2
rmc50_5 7 5
rmc50_5 8 1
rmc50_5 9 1
rmc50_5 10 3
rmc50_5 11 1
rmc50_5 12 3
rmc50_5 13 3
rmc50_5 14 1
rmc50_5 15 1
rmc50_5 16 6
rmc50_5 17 1
rmc50_5 18 3
rmc50_5 19 2
rmc50_5 20 1
rmc50_5 21 1
rmc50_5 22 9
rmc50_5 23 8
rmc50_5 24 8
rmc50_5 25 8
rmc50_5 26 14
rmc50_5 27 4
rmc50_5 28 14
rmc50_5 29 9
rmc50_5 30 4
rmc50_5 31 11
rmc50_5 32 8
rmc50_5 33 2
rmc50_5 34 1
rmc50_5 35 3
rmc50_5 36 1
rmc50_5 37 3
rmc50_5 38 5
rmc50_5 39 1
rmc50_5 40 5
rmc50_5 41 3
rmc50_5 42 1
rmc50_5 43 3
rmc50_5 44 1
rmc50_5 45 1
rmc50_5 46 1
rmc50_5 47 6
rmc50_5 48 2
rmc50_5 49 5
rmc50_5 50 3
rmc50_5 51 1
rmc50_5 52 6
rmc50_5 53 1
rmc50_5 54 9
rmc50_5 55 4
rmc50_5 56 5
rmc50_5 57 1
rmc50_5 58 13
rmc50_5 59 12
rmc50_5 60 4
rmc50_5 61 2
rmc50_5 62 5
rmc50_5 63 3
rmc50_5 64 1
rmc50_5 65 1
rmc50_5 66 3
rmc50_5 67 1
rmc50_5 68 1
rmc50_5 69 18
rmc50_5 70 3
rmc50_5 71 1
rmc50_5 72 3
rmc50_5 73 1
rmc50_5 74 3
rmc50_5 75 3
rmc50_5 76 3
rmc50_5 77 3
rmc50_5 78 1
rmc50_5 79 17
rmc50_5 80 11
rmc50_5 81 7
rmc50_5 82 1
rmc50_5 83 6
rmc50_5 84 2
rmc50_5 85 5
rmc50_5 86 1
rmc50_5 87 3
rmc50_5 88 1
rmc50_5 89 6
rmc50_5 90 1
rmc50_5 91 3
rmc50_5 92 1
rmc50_5 93 3
rmc50_5 94 1
rmc50_5 95 3
rmc50_5 96 1
rmc50_5 97 3
rmc50_5 98 1
rmc50_5 99 3
rmc50_5 100 1
rmc50_5 101 9
rmc50_5 102 4
rmc50_5 103 2
rmc50_5 104 5
rmc50_5 105 2
rmc50_5 106 1
rmc50_5 107 3
rmc50_5 108 1
rmc50_5 109 3
rmc50_5 110 5
rmc50_5 111 1
rmc50_5 112 3
rmc50_5 113 1
rmc50_5 114 9
rmc50_5 115 4
rmc50_5 116 2
rmc50_5 117 5
rmc50_5 118 1
rmc50_5 119 1
rmc50_5 120 13
rmc50_5 121 12
rmc50_5 122 4
rmc50_5 123 2
rmc50_5 124 5
rmc50_5 125 1
rmc50_5 126 3
rmc50_5 127 3
rmc50_5 128 1
rmc50_5 129 6
rmc50_5 130 1
rmc50_5 131 8
rmc50_5 132 5
rmc50_5 133 1
rmc50_5 134 17
rmc50_5 135 5
rmc50_5 136 3
rmc50_5 137 1
rmc50_5 138 3
rmc50_5 139 1
rmc50_5 140 3
rmc50_5 141 3
rmc50_5 142 1
rmc50_5 143 3
rmc50_5 144 1
rmc50_5 145 3
rmc50_5 146 1
rmc50_5 147 3
rmc50_5 148 3
rmc50_5 149 1
rmc50_5 150 1
rmc50_5 151 6
rmc50_5 152 3
rmc50_5 153 1
rmc50_5 154 3
rmc50_5 155 1
rmc50_5 156 3
rmc50_5 157 1
rmc50_5 158 3
rmc50_5 159 2
rmc50_5 160 1
rmc50_5 161 3
rmc50_5 162 4
rmc50_5 163 2
rmc50_5 164 1
rmc50_5 165 3
rmc50_5 166 1
rmc50_5 167 3
rmc50_5 168 1
rmc50_5 169 3
rmc50_5 170 1
rmc50_5 171 3
rmc50_5 172 1
rmc50_5 173 3
rmc50_5 174 1
rmc50_5 175 1
rmc50_5 176 9
rmc50_5 177 4
rmc50_5 178 2
rmc50_5 179 5
rmc50_5 180 1
rmc50_5 181 3
rmc50_5 182 3
