action step s
- 0 1
rmc50_5 1 3
rmc50_5 2 3
rmc50_5 3 1
rmc50_5 4 3
rmc50_5 5 1
rmc50_5 6 1
rmc50_5 7 1
rmc50_5 8 3
rmc50_5 9 3
rmc50_5 10 1
rmc50_5 11 3
rmc50_5 12 1
rmc50_5 13 1
rmc50_5 14 3
rmc50_5 15 2
rmc50_5 16 5
rmc50_5 17 1
rmc50_5 18 9
rmc50_5 19 4
rmc50_5 20 2
rmc50_5 21 1
rmc50_5 22 3
rmc50_5 23 1
rmc50_5 24 6
rmc50_5 25 8
rmc50_5 26 8
rmc50_5 27 5
rmc50_5 28 1
rmc50_5 29 6
rmc50_5 30 1
rmc50_5 31 3
rmc50_5 32 1
rmc50_5 33 3
rmc50_5 34 3
rmc50_5 35 1
rmc50_5 36 3
rmc50_5 37 1
rmc50_5 38 1
rmc50_5 39 6
rmc50_5 40 1
rmc50_5 41 9
rmc50_5 42 4
rmc50_5 43 2
rmc50_5 44 1
rmc50_5 45 21
rmc50_5 46 7
rmc50_5 47 1
rmc50_5 48 3
rmc50_5 49 1
rmc50_5 50 1
rmc50_5 51 1
rmc50_5 52 3
rmc50_5 53 5
rmc50_5 54 1
rmc50_5 55 3
rmc50_5 56 2
rmc50_5 57 1
rmc50_5 58 3
rmc50_5 59 3
rmc50_5 60 1
rmc50_5 61 6
rmc50_5 62 2
rmc50_5 63 1
rmc50_5 64 8
rmc50_5 65 2
rmc50_5 66 5
rmc50_5 67 1
rmc50_5 68 3
rmc50_5 69 3
rmc50_5 70 3
rmc50_5 71 1
rmc50_5 72 1
rmc50_5 73 6
rmc50_5 74 1
rmc50_5 75 6
rmc50_5 76 1
rmc50_5 77 9
rmc50_5 78 4
rmc50_5 79 11
rmc50_5 80 8
rmc50_5 81 2
rmc50_5 82 5
rmc50_5 83 1
rmc50_5 84 6
rmc50_5 85 1
rmc50_5 86 3
rmc50_5 87 3
rmc50_5 88 2
rmc50_5 89 1
rmc50_5 90 1
rmc50_5 91 3
rmc50_5 92 1
rmc50_5 93 3
rmc50_5 94 1
rmc50_5 95 3
rmc50_5 96 2
rmc50_5 97 1
rmc50_5 98 3
rmc50_5 99 1
rmc50_5 100 3
rmc50_5 101 1
rmc50_5 102 3
rmc50_5 103 2
rmc50_5 104 5
rmc50_5 105 1
rmc50_5 106 3
rmc50_5 107 1
rmc50_5 108 9
rmc50_5 109 3
rmc50_5 110 1
rmc50_5 111 3
rmc50_5 112 3
rmc50_5 113 1
rmc50_5 114 6
rmc50_5 115 1
rmc50_5 116 1
rmc50_5 117 3
rmc50_5 118 3
rmc50_5 119 1
rmc50_5 120 3
rmc50_5 121 1
rmc50_5 122 1
rmc50_5 123 3
rmc50_5 124 1
rmc50_5 125 3
rmc50_5 126 3
rmc50_5 127 1
rmc50_5 128 1
rmc50_5 129 3
rmc50_5 130 1
rmc50_5 131 1
rmc50_5 132 6
rmc50_5 133 1
rmc50_5 134 3
rmc50_5 135 2
rmc50_5 136 5
rmc50_5 137 3
rmc50_5 138 2
rmc50_5 139 1
rmc50_5 140 9
rmc50_5 141 4
rmc50_5 142 2
rmc50_5 143 1
rmc50_5 144 9
rmc50_5 145 4
rmc50_5 146 2
rmc50_5 147 1
rmc50_5 148 1
rmc50_5 149 3
rmc50_5 150 1
rmc50_5 151 3
rmc50_5 152 1
rmc50_5 153 1
rmc50_5 154 6
rmc50_5 155 8
rmc50_5 156 2
rmc50_5 157 1
rmc50_5 158 3
rmc50_5 159 1
rmc50_5 160 6
rmc50_5 161 2
rmc50_5 162 5
rmc50_5 163 2
rmc50_5 164 5
rmc50_5 165 1
rmc50_5 166 3
rmc50_5 167 3
rmc50_5 168 1
rmc50_5 169 9
rmc50_5 170 4
rmc50_5 171 2
rmc50_5 172 5
rmc50_5 173 2
rmc50_5 174 1
rmc50_5 175 1
rmc50_5 176 9
rmc50_5 177 3
rmc50_5 178 1
rmc50_5 179 1
rmc50_5 180 15
rmc50_5 181 19
rmc50_5 182 2
