action step s
- 0 1
rmc50_5 1 3
rmc50_5 2 1
rmc50_5 3 3
rmc50_5 4 5
rmc50_5 5 2
rmc50_5 6 1
rmc50_5 7 9
rmc50_5 8 4
rmc50_5 9 2
rmc50_5 10 1
rmc50_5 11 6
rmc50_5 12 2
rmc50_5 13 5
rmc50_5 14 3
rmc50_5 15 1
rmc50_5 16 6
rmc50_5 17 3
rmc50_5 18 3
rmc50_5 19 1
rmc50_5 20 3
rmc50_5 21 1
rmc50_5 22 5
rmc50_5 23 1
rmc50_5 24 3
rmc50_5 25 1
rmc50_5 26 3
rmc50_5 27 1
rmc50_5 28 6
rmc50_5 29 2
rmc50_5 30 1
rmc50_5 31 6
rmc50_5 32 1
rmc50_5 33 3
rmc50_5 34 1
rmc50_5 35 3
rmc50_5 36 3
rmc50_5 37 1
rmc50_5 38 6
rmc50_5 39 2
rmc50_5 40 1
rmc50_5 41 9
rmc50_5 42 4
rmc50_5 43 2
rmc50_5 44 1
rmc50_5 45 3
rmc50_5 46 2
rmc50_5 47 1
rmc50_5 48 5
rmc50_5 49 1
rmc50_5 50 1
rmc50_5 51 3
rmc50_5 52 1
rmc50_5 53 3
rmc50_5 54 3
rmc50_5 55 1
rmc50_5 56 3
rmc50_5 57 1
rmc50_5 58 3
rmc50_5 59 1
rmc50_5 60 3
rmc50_5 61 1
rmc50_5 62 3
rmc50_5 63 1
rmc50_5 64 1
rmc50_5 65 3
rmc50_5 66 3
rmc50_5 67 3
rmc50_5 68 1
rmc50_5 69 1
rmc50_5 70 1
rmc50_5 71 3
rmc50_5 72 3
rmc50_5 73 1
rmc50_5 74 5
rmc50_5 75 3
rmc50_5 76 1
rmc50_5 77 6
rmc50_5 78 1
rmc50_5 79 17
rmc50_5 80 5
rmc50_5 81 6
rmc50_5 82 1
rmc50_5 83 3
rmc50_5 84 1
rmc50_5 85 5
rmc50_5 86 1
rmc50_5 87 3
rmc50_5 88 3
rmc50_5 89 1
rmc50_5 90 1
rmc50_5 91 3
rmc50_5 92 2
rmc50_5 93 1
rmc50_5 94 3
rmc50_5 95 1
rmc50_5 96 3
rmc50_5 97 3
rmc50_5 98 1
rmc50_5 99 6
rmc50_5 100 3
rmc50_5 101 2
rmc50_5 102 1
rmc50_5 103 9
rmc50_5 104 4
rmc50_5 105 2
rmc50_5 106 5
rmc50_5 107 3
rmc50_5 108 2
rmc50_5 109 1
rmc50_5 110 3
rmc50_5 111 1
rmc50_5 112 3
rmc50_5 113 1
rmc50_5 114 1
rmc50_5 115 3
rmc50_5 116 3
rmc50_5 117 2
rmc50_5 118 5
rmc50_5 119 1
rmc50_5 120 3
rmc50_5 121 1
rmc50_5 122 9
rmc50_5 123 4
rmc50_5 124 5
rmc50_5 125 3
rmc50_5 126 2
rmc50_5 127 5
rmc50_5 128 1
rmc50_5 129 3
rmc50_5 130 3
rmc50_5 131 1
rmc50_5 132 5
rmc50_5 133 3
rmc50_5 134 1
rmc50_5 135 3
rmc50_5 136 3
rmc50_5 137 1
rmc50_5 138 13
rmc50_5 139 12
rmc50_5 140 8
rmc50_5 141 5
rmc50_5 142 1
rmc50_5 143 8
rmc50_5 144 8
rmc50_5 145 5
rmc50_5 146 3
rmc50_5 147 1
rmc50_5 148 3
rmc50_5 149 1
rmc50_5 150 3
rmc50_5 151 3
rmc50_5 152 3
rmc50_5 153 1
rmc50_5 154 3
rmc50_5 155 3
rmc50_5 156 1
rmc50_5 157 9
rmc50_5 158 4
rmc50_5 159 2
rmc50_5 160 5
rmc50_5 161 1
rmc50_5 162 8
rmc50_5 163 2
rmc50_5 164 1
rmc50_5 165 3
rmc50_5 166 5
rmc50_5 167 1
rmc50_5 168 9
rmc50_5 169 4
rmc50_5 170 5
rmc50_5 171 2
rmc50_5 172 5
rmc50_5 173 2
rmc50_5 174 1
rmc50_5 175 9
rmc50_5 176 8
rmc50_5 177 5
rmc50_5 178 1
rmc50_5 179 6
rmc50_5 180 3
rmc50_5 181 1
rmc50_5 182 1
