 Value, Timestamp
1.079544, 21/8/2015 9:08:46 PM
1.098501, 21/8/2015 9:08:47 PM
1.111054, 21/8/2015 9:08:48 PM
1.123735, 21/8/2015 9:08:49 PM
1.1368, 21/8/2015 9:08:50 PM
1.148457, 21/8/2015 9:08:51 PM
1.16229, 21/8/2015 9:08:52 PM
1.163315, 21/8/2015 9:08:53 PM
1.173306, 21/8/2015 9:08:54 PM
1.181504, 21/8/2015 9:08:55 PM
1.19047, 21/8/2015 9:08:56 PM
1.19316, 21/8/2015 9:08:57 PM
1.193416, 21/8/2015 9:08:58 PM
1.193416, 21/8/2015 9:08:59 PM
1.193416, 21/8/2015 9:09:00 PM
1.197259, 21/8/2015 9:09:01 PM
1.204176, 21/8/2015 9:09:02 PM
1.204176, 21/8/2015 9:09:03 PM
1.186115, 21/8/2015 9:09:04 PM
1.183553, 21/8/2015 9:09:05 PM
1.183553, 21/8/2015 9:09:06 PM
1.189445, 21/8/2015 9:09:07 PM
1.17638, 21/8/2015 9:09:08 PM
1.173434, 21/8/2015 9:09:09 PM
1.179198, 21/8/2015 9:09:10 PM
1.178302, 21/8/2015 9:09:11 PM
1.18176, 21/8/2015 9:09:12 PM
1.184066, 21/8/2015 9:09:13 PM
1.184066, 21/8/2015 9:09:14 PM
1.175099, 21/8/2015 9:09:15 PM
1.173562, 21/8/2015 9:09:16 PM
1.179582, 21/8/2015 9:09:17 PM
1.179711, 21/8/2015 9:09:18 PM
1.173178, 21/8/2015 9:09:19 PM
1.163827, 21/8/2015 9:09:20 PM
1.163315, 21/8/2015 9:09:21 PM
1.168054, 21/8/2015 9:09:22 PM
1.174075, 21/8/2015 9:09:23 PM
1.170232, 21/8/2015 9:09:24 PM
1.167542, 21/8/2015 9:09:25 PM
1.176124, 21/8/2015 9:09:26 PM
1.191367, 21/8/2015 9:09:27 PM
1.207122, 21/8/2015 9:09:28 PM
1.211349, 21/8/2015 9:09:29 PM
1.20392, 21/8/2015 9:09:30 PM
1.193288, 21/8/2015 9:09:31 PM
1.196234, 21/8/2015 9:09:32 PM
1.203663, 21/8/2015 9:09:33 PM
1.19854, 21/8/2015 9:09:34 PM
1.203663, 21/8/2015 9:09:35 PM
1.19585, 21/8/2015 9:09:36 PM
1.187652, 21/8/2015 9:09:37 PM
1.177405, 21/8/2015 9:09:38 PM
1.162034, 21/8/2015 9:09:39 PM
1.162034, 21/8/2015 9:09:40 PM
1.162546, 21/8/2015 9:09:41 PM
1.163699, 21/8/2015 9:09:42 PM
1.153964, 21/8/2015 9:09:43 PM
1.147176, 21/8/2015 9:09:44 PM
1.143205, 21/8/2015 9:09:45 PM
1.144742, 21/8/2015 9:09:46 PM
1.164212, 21/8/2015 9:09:47 PM
1.184962, 21/8/2015 9:09:48 PM
1.19316, 21/8/2015 9:09:49 PM
1.19316, 21/8/2015 9:09:50 PM
1.177405, 21/8/2015 9:09:51 PM
1.163827, 21/8/2015 9:09:52 PM
1.163571, 21/8/2015 9:09:53 PM
1.168311, 21/8/2015 9:09:54 PM
1.168054, 21/8/2015 9:09:55 PM
1.182528, 21/8/2015 9:09:56 PM
1.193929, 21/8/2015 9:09:57 PM
1.200845, 21/8/2015 9:09:58 PM
1.203663, 21/8/2015 9:09:59 PM
1.203663, 21/8/2015 9:10:00 PM
1.20392, 21/8/2015 9:10:01 PM
1.195978, 21/8/2015 9:10:02 PM
1.200333, 21/8/2015 9:10:03 PM
1.190726, 21/8/2015 9:10:04 PM
1.183681, 21/8/2015 9:10:05 PM
1.189189, 21/8/2015 9:10:06 PM
1.191879, 21/8/2015 9:10:07 PM
1.210452, 21/8/2015 9:10:08 PM
1.211093, 21/8/2015 9:10:09 PM
1.208018, 21/8/2015 9:10:10 PM
1.209812, 21/8/2015 9:10:11 PM
1.194441, 21/8/2015 9:10:12 PM
1.194057, 21/8/2015 9:10:13 PM
1.194057, 21/8/2015 9:10:14 PM
1.200717, 21/8/2015 9:10:15 PM
1.203407, 21/8/2015 9:10:16 PM
1.203407, 21/8/2015 9:10:17 PM
1.195978, 21/8/2015 9:10:18 PM
1.187908, 21/8/2015 9:10:19 PM
1.183681, 21/8/2015 9:10:20 PM
1.193032, 21/8/2015 9:10:21 PM
1.202639, 21/8/2015 9:10:22 PM
1.204176, 21/8/2015 9:10:23 PM
1.183681, 21/8/2015 9:10:24 PM
1.189574, 21/8/2015 9:10:25 PM
1.186884, 21/8/2015 9:10:26 PM
1.195978, 21/8/2015 9:10:27 PM
1.210708, 21/8/2015 9:10:28 PM
1.208018, 21/8/2015 9:10:29 PM
1.209171, 21/8/2015 9:10:30 PM
1.208531, 21/8/2015 9:10:31 PM
1.208531, 21/8/2015 9:10:32 PM
1.222749, 21/8/2015 9:10:33 PM
1.223517, 21/8/2015 9:10:34 PM
1.232356, 21/8/2015 9:10:35 PM
1.224542, 21/8/2015 9:10:36 PM
1.214551, 21/8/2015 9:10:37 PM
1.213526, 21/8/2015 9:10:38 PM
1.206609, 21/8/2015 9:10:39 PM
1.194697, 21/8/2015 9:10:40 PM
1.184962, 21/8/2015 9:10:41 PM
1.174715, 21/8/2015 9:10:42 PM
1.175227, 21/8/2015 9:10:43 PM
1.194441, 21/8/2015 9:10:44 PM
1.194441, 21/8/2015 9:10:45 PM
1.202382, 21/8/2015 9:10:46 PM
1.203023, 21/8/2015 9:10:47 PM
1.202767, 21/8/2015 9:10:48 PM
1.184706, 21/8/2015 9:10:49 PM
1.184194, 21/8/2015 9:10:50 PM
1.193416, 21/8/2015 9:10:51 PM
1.193672, 21/8/2015 9:10:52 PM
1.202639, 21/8/2015 9:10:53 PM
1.213526, 21/8/2015 9:10:54 PM
1.213526, 21/8/2015 9:10:55 PM
1.223774, 21/8/2015 9:10:56 PM
1.223902, 21/8/2015 9:10:57 PM
1.21327, 21/8/2015 9:10:58 PM
1.195338, 21/8/2015 9:10:59 PM
1.195594, 21/8/2015 9:11:00 PM
1.198796, 21/8/2015 9:11:01 PM
1.198796, 21/8/2015 9:11:02 PM
1.20392, 21/8/2015 9:11:03 PM
1.204176, 21/8/2015 9:11:04 PM
1.213142, 21/8/2015 9:11:05 PM
1.227872, 21/8/2015 9:11:06 PM
1.233124, 21/8/2015 9:11:07 PM
1.232996, 21/8/2015 9:11:08 PM
1.209043, 21/8/2015 9:11:09 PM
1.195338, 21/8/2015 9:11:10 PM
1.201486, 21/8/2015 9:11:11 PM
1.204176, 21/8/2015 9:11:12 PM
1.204176, 21/8/2015 9:11:13 PM
1.204176, 21/8/2015 9:11:14 PM
1.204176, 21/8/2015 9:11:15 PM
1.213526, 21/8/2015 9:11:16 PM
1.213783, 21/8/2015 9:11:17 PM
1.213783, 21/8/2015 9:11:18 PM
1.204688, 21/8/2015 9:11:19 PM
1.203663, 21/8/2015 9:11:20 PM
1.213526, 21/8/2015 9:11:21 PM
1.213526, 21/8/2015 9:11:22 PM
1.213526, 21/8/2015 9:11:23 PM
1.213526, 21/8/2015 9:11:24 PM
1.213526, 21/8/2015 9:11:25 PM
1.213526, 21/8/2015 9:11:26 PM
1.222877, 21/8/2015 9:11:27 PM
1.217369, 21/8/2015 9:11:28 PM
1.214167, 21/8/2015 9:11:29 PM
1.204944, 21/8/2015 9:11:30 PM
1.21327, 21/8/2015 9:11:31 PM
1.214167, 21/8/2015 9:11:32 PM
1.206225, 21/8/2015 9:11:33 PM
1.20789, 21/8/2015 9:11:34 PM
1.20392, 21/8/2015 9:11:35 PM
1.203023, 21/8/2015 9:11:36 PM
1.19521, 21/8/2015 9:11:37 PM
1.187012, 21/8/2015 9:11:38 PM
1.187012, 21/8/2015 9:11:39 PM
1.183553, 21/8/2015 9:11:40 PM
1.183553, 21/8/2015 9:11:41 PM
1.200845, 21/8/2015 9:11:42 PM
1.203279, 21/8/2015 9:11:43 PM
1.19252, 21/8/2015 9:11:44 PM
1.19252, 21/8/2015 9:11:45 PM
1.183681, 21/8/2015 9:11:46 PM
1.183169, 21/8/2015 9:11:47 PM
1.183169, 21/8/2015 9:11:48 PM
1.183169, 21/8/2015 9:11:49 PM
1.183169, 21/8/2015 9:11:50 PM
1.193032, 21/8/2015 9:11:51 PM
1.193929, 21/8/2015 9:11:52 PM
1.204176, 21/8/2015 9:11:53 PM
1.204176, 21/8/2015 9:11:54 PM
1.213014, 21/8/2015 9:11:55 PM
1.205841, 21/8/2015 9:11:56 PM
1.204176, 21/8/2015 9:11:57 PM
1.204176, 21/8/2015 9:11:58 PM
1.202895, 21/8/2015 9:11:59 PM
1.191367, 21/8/2015 9:12:00 PM
1.183553, 21/8/2015 9:12:01 PM
1.181888, 21/8/2015 9:12:02 PM
1.174459, 21/8/2015 9:12:03 PM
1.183169, 21/8/2015 9:12:04 PM
1.197003, 21/8/2015 9:12:05 PM
1.2052, 21/8/2015 9:12:06 PM
1.21327, 21/8/2015 9:12:07 PM
1.213526, 21/8/2015 9:12:08 PM
1.213526, 21/8/2015 9:12:09 PM
1.213526, 21/8/2015 9:12:10 PM
1.213526, 21/8/2015 9:12:11 PM
1.213526, 21/8/2015 9:12:12 PM
1.204816, 21/8/2015 9:12:13 PM
1.203407, 21/8/2015 9:12:14 PM
1.209171, 21/8/2015 9:12:15 PM
1.207378, 21/8/2015 9:12:16 PM
1.203407, 21/8/2015 9:12:17 PM
1.19585, 21/8/2015 9:12:18 PM
1.194057, 21/8/2015 9:12:19 PM
1.212373, 21/8/2015 9:12:20 PM
1.231075, 21/8/2015 9:12:21 PM
1.234405, 21/8/2015 9:12:22 PM
1.234405, 21/8/2015 9:12:23 PM
1.215704, 21/8/2015 9:12:24 PM
1.21327, 21/8/2015 9:12:25 PM
1.21327, 21/8/2015 9:12:26 PM
1.205969, 21/8/2015 9:12:27 PM
1.198412, 21/8/2015 9:12:28 PM
1.204176, 21/8/2015 9:12:29 PM
1.204176, 21/8/2015 9:12:30 PM
1.204176, 21/8/2015 9:12:31 PM
1.21263, 21/8/2015 9:12:32 PM
1.21263, 21/8/2015 9:12:33 PM
1.204944, 21/8/2015 9:12:34 PM
1.197771, 21/8/2015 9:12:35 PM
1.193416, 21/8/2015 9:12:36 PM
1.203279, 21/8/2015 9:12:37 PM
1.204048, 21/8/2015 9:12:38 PM
1.212502, 21/8/2015 9:12:39 PM
1.21058, 21/8/2015 9:12:40 PM
1.208787, 21/8/2015 9:12:41 PM
1.213911, 21/8/2015 9:12:42 PM
1.213911, 21/8/2015 9:12:43 PM
1.222493, 21/8/2015 9:12:44 PM
1.223902, 21/8/2015 9:12:45 PM
1.223902, 21/8/2015 9:12:46 PM
1.205969, 21/8/2015 9:12:47 PM
1.202639, 21/8/2015 9:12:48 PM
1.186371, 21/8/2015 9:12:49 PM
1.188677, 21/8/2015 9:12:50 PM
1.203279, 21/8/2015 9:12:51 PM
1.197771, 21/8/2015 9:12:52 PM
1.199821, 21/8/2015 9:12:53 PM
1.193672, 21/8/2015 9:12:54 PM
1.193416, 21/8/2015 9:12:55 PM
1.208147, 21/8/2015 9:12:56 PM
1.213654, 21/8/2015 9:12:57 PM
1.219931, 21/8/2015 9:12:58 PM
1.222493, 21/8/2015 9:12:59 PM
1.207762, 21/8/2015 9:13:00 PM
1.204048, 21/8/2015 9:13:01 PM
1.197771, 21/8/2015 9:13:02 PM
1.194313, 21/8/2015 9:13:03 PM
1.208403, 21/8/2015 9:13:04 PM
1.220571, 21/8/2015 9:13:05 PM
1.222749, 21/8/2015 9:13:06 PM
1.217369, 21/8/2015 9:13:07 PM
1.219419, 21/8/2015 9:13:08 PM
1.202639, 21/8/2015 9:13:09 PM
1.193032, 21/8/2015 9:13:10 PM
1.183041, 21/8/2015 9:13:11 PM
1.17638, 21/8/2015 9:13:12 PM
1.19252, 21/8/2015 9:13:13 PM
1.1938, 21/8/2015 9:13:14 PM
1.1938, 21/8/2015 9:13:15 PM
1.184706, 21/8/2015 9:13:16 PM
1.175099, 21/8/2015 9:13:17 PM
1.167798, 21/8/2015 9:13:18 PM
1.167798, 21/8/2015 9:13:19 PM
1.164212, 21/8/2015 9:13:20 PM
1.173306, 21/8/2015 9:13:21 PM
1.182913, 21/8/2015 9:13:22 PM
1.197899, 21/8/2015 9:13:23 PM
1.220571, 21/8/2015 9:13:24 PM
1.222877, 21/8/2015 9:13:25 PM
1.223902, 21/8/2015 9:13:26 PM
1.22403, 21/8/2015 9:13:27 PM
1.217753, 21/8/2015 9:13:28 PM
1.20392, 21/8/2015 9:13:29 PM
1.207762, 21/8/2015 9:13:30 PM
1.214423, 21/8/2015 9:13:31 PM
1.223389, 21/8/2015 9:13:32 PM
1.240041, 21/8/2015 9:13:33 PM
1.23607, 21/8/2015 9:13:34 PM
1.217369, 21/8/2015 9:13:35 PM
1.212886, 21/8/2015 9:13:36 PM
1.19521, 21/8/2015 9:13:37 PM
1.19521, 21/8/2015 9:13:38 PM
1.211989, 21/8/2015 9:13:39 PM
1.213654, 21/8/2015 9:13:40 PM
1.203407, 21/8/2015 9:13:41 PM
1.195081, 21/8/2015 9:13:42 PM
1.1938, 21/8/2015 9:13:43 PM
1.203279, 21/8/2015 9:13:44 PM
1.204944, 21/8/2015 9:13:45 PM
1.213526, 21/8/2015 9:13:46 PM
1.203279, 21/8/2015 9:13:47 PM
1.194569, 21/8/2015 9:13:48 PM
1.201614, 21/8/2015 9:13:49 PM
1.203407, 21/8/2015 9:13:50 PM
1.203663, 21/8/2015 9:13:51 PM
1.220187, 21/8/2015 9:13:52 PM
1.232868, 21/8/2015 9:13:53 PM
1.225055, 21/8/2015 9:13:54 PM
1.219419, 21/8/2015 9:13:55 PM
1.209043, 21/8/2015 9:13:56 PM
1.196234, 21/8/2015 9:13:57 PM
1.203279, 21/8/2015 9:13:58 PM
1.204048, 21/8/2015 9:13:59 PM
1.204048, 21/8/2015 9:14:00 PM
1.196875, 21/8/2015 9:14:01 PM
1.183809, 21/8/2015 9:14:02 PM
1.174587, 21/8/2015 9:14:03 PM
1.176124, 21/8/2015 9:14:04 PM
1.176124, 21/8/2015 9:14:05 PM
1.196875, 21/8/2015 9:14:06 PM
1.199821, 21/8/2015 9:14:07 PM
1.200077, 21/8/2015 9:14:08 PM
1.205329, 21/8/2015 9:14:09 PM
1.211733, 21/8/2015 9:14:10 PM
1.222108, 21/8/2015 9:14:11 PM
1.222108, 21/8/2015 9:14:12 PM
1.20456, 21/8/2015 9:14:13 PM
1.203407, 21/8/2015 9:14:14 PM
1.203407, 21/8/2015 9:14:15 PM
1.203407, 21/8/2015 9:14:16 PM
1.203407, 21/8/2015 9:14:17 PM
1.195978, 21/8/2015 9:14:18 PM
1.184322, 21/8/2015 9:14:19 PM
1.190854, 21/8/2015 9:14:20 PM
1.202767, 21/8/2015 9:14:21 PM
1.220827, 21/8/2015 9:14:22 PM
1.216857, 21/8/2015 9:14:23 PM
1.20456, 21/8/2015 9:14:24 PM
1.20456, 21/8/2015 9:14:25 PM
1.207378, 21/8/2015 9:14:26 PM
1.204048, 21/8/2015 9:14:27 PM
1.214807, 21/8/2015 9:14:28 PM
1.214807, 21/8/2015 9:14:29 PM
1.214807, 21/8/2015 9:14:30 PM
1.214167, 21/8/2015 9:14:31 PM
1.213526, 21/8/2015 9:14:32 PM
1.213526, 21/8/2015 9:14:33 PM
1.221212, 21/8/2015 9:14:34 PM
1.214295, 21/8/2015 9:14:35 PM
1.202895, 21/8/2015 9:14:36 PM
1.202895, 21/8/2015 9:14:37 PM
1.202895, 21/8/2015 9:14:38 PM
1.202895, 21/8/2015 9:14:39 PM
1.203023, 21/8/2015 9:14:40 PM
1.19316, 21/8/2015 9:14:41 PM
1.183809, 21/8/2015 9:14:42 PM
1.193032, 21/8/2015 9:14:43 PM
1.194313, 21/8/2015 9:14:44 PM
1.20392, 21/8/2015 9:14:45 PM
1.20392, 21/8/2015 9:14:46 PM
1.20392, 21/8/2015 9:14:47 PM
1.20392, 21/8/2015 9:14:48 PM
1.19316, 21/8/2015 9:14:49 PM
1.19316, 21/8/2015 9:14:50 PM
1.19316, 21/8/2015 9:14:51 PM
1.197899, 21/8/2015 9:14:52 PM
1.20456, 21/8/2015 9:14:53 PM
1.202254, 21/8/2015 9:14:54 PM
1.195338, 21/8/2015 9:14:55 PM
1.198284, 21/8/2015 9:14:56 PM
1.191111, 21/8/2015 9:14:57 PM
1.191111, 21/8/2015 9:14:58 PM
1.191111, 21/8/2015 9:14:59 PM
1.202382, 21/8/2015 9:15:00 PM
1.198412, 21/8/2015 9:15:01 PM
1.204944, 21/8/2015 9:15:02 PM
1.200205, 21/8/2015 9:15:03 PM
1.201102, 21/8/2015 9:15:04 PM
1.204688, 21/8/2015 9:15:05 PM
1.214551, 21/8/2015 9:15:06 PM
1.223389, 21/8/2015 9:15:07 PM
1.223517, 21/8/2015 9:15:08 PM
1.223774, 21/8/2015 9:15:09 PM
1.21263, 21/8/2015 9:15:10 PM
1.203663, 21/8/2015 9:15:11 PM
1.201486, 21/8/2015 9:15:12 PM
1.194057, 21/8/2015 9:15:13 PM
1.1938, 21/8/2015 9:15:14 PM
1.1938, 21/8/2015 9:15:15 PM
1.184066, 21/8/2015 9:15:16 PM
1.184066, 21/8/2015 9:15:17 PM
1.191367, 21/8/2015 9:15:18 PM
1.196618, 21/8/2015 9:15:19 PM
1.203663, 21/8/2015 9:15:20 PM
1.204304, 21/8/2015 9:15:21 PM
1.194953, 21/8/2015 9:15:22 PM
1.1938, 21/8/2015 9:15:23 PM
1.207122, 21/8/2015 9:15:24 PM
1.212886, 21/8/2015 9:15:25 PM
1.219547, 21/8/2015 9:15:26 PM
1.222877, 21/8/2015 9:15:27 PM
1.21263, 21/8/2015 9:15:28 PM
1.197131, 21/8/2015 9:15:29 PM
1.202382, 21/8/2015 9:15:30 PM
1.203279, 21/8/2015 9:15:31 PM
1.214423, 21/8/2015 9:15:32 PM
1.214423, 21/8/2015 9:15:33 PM
1.223389, 21/8/2015 9:15:34 PM
1.213911, 21/8/2015 9:15:35 PM
1.213911, 21/8/2015 9:15:36 PM
1.218778, 21/8/2015 9:15:37 PM
1.213526, 21/8/2015 9:15:38 PM
1.213526, 21/8/2015 9:15:39 PM
1.213526, 21/8/2015 9:15:40 PM
1.206097, 21/8/2015 9:15:41 PM
1.203663, 21/8/2015 9:15:42 PM
1.203535, 21/8/2015 9:15:43 PM
1.195338, 21/8/2015 9:15:44 PM
1.193416, 21/8/2015 9:15:45 PM
1.212245, 21/8/2015 9:15:46 PM
1.213654, 21/8/2015 9:15:47 PM
1.214167, 21/8/2015 9:15:48 PM
1.212245, 21/8/2015 9:15:49 PM
1.212245, 21/8/2015 9:15:50 PM
1.204816, 21/8/2015 9:15:51 PM
1.20392, 21/8/2015 9:15:52 PM
1.20392, 21/8/2015 9:15:53 PM
