LIT101 LIT301 LIT401 LS601 LS602
262.51285557 570.897583019 628.993203171 395.491886876 555.675552753
264.63822594 568.750962648 630.734354137 397.33633132 555.859997197
266.76785557 566.593555241 632.484458815 399.18633132 556.044997197
268.897485199 564.436147833 634.234563493 401.03633132 556.229997197
271.027114829 562.278740426 635.984668171 402.88633132 556.414997197
273.156744459 560.121333019 637.73477285 404.736331321 556.599997197
275.286374088 557.963925611 639.484775679 406.588183172 556.785182382
277.416003718 555.806518204 641.234880357 408.438183172 556.970182382
279.545633348 553.649110796 642.984985035 410.288183172 557.155182382
281.675262977 551.491703389 644.735089713 412.138183173 557.340182382
283.804892607 549.334295981 646.485194392 413.988183173 557.525182382
285.934522237 547.176888574 648.23529907 415.838183173 557.710182381
288.064151866 545.019481166 649.985301899 417.690035024 557.895367567
290.193781496 542.862073759 651.735406577 419.540035024 558.080367566
292.323411126 540.704666351 653.485511256 421.390035025 558.265367566
294.453040755 538.547258944 655.235615934 423.240035025 558.450367566
296.582670385 536.389851536 656.985720612 425.090035025 558.635367566
298.712300015 534.232444129 658.73582529 426.940035025 558.820367566
300.841929644 532.075036721 660.48582812 428.791886876 559.005552751
302.971559274 529.917629314 662.235932798 430.641886877 559.190552751
305.101188904 527.760221906 663.986037476 432.491886877 559.375552751
307.230818533 525.602814499 665.736142154 434.341886877 559.560552751
309.360448163 523.445407091 667.486246832 436.191886877 559.745552751
311.490077793 521.287999684 669.236351511 438.041886877 559.930552751
313.619707422 519.130592276 670.98635434 439.893738729 560.115737936
315.749337052 516.973184869 672.736459018 441.743738729 560.300737936
317.878966682 514.815777461 674.486563696 443.593738729 560.485737936
320.008596311 512.658370054 676.236668375 445.443738729 560.670737936
322.138225941 510.500962646 677.986773053 447.293738729 560.855737936
324.267855571 508.343555239 679.736877731 449.143738729 561.040737936
326.3974852 506.186147831 681.48688056 450.995590581 561.225923121
328.52711483 504.028740424 683.236985239 452.845590581 561.410923121
330.65674446 501.871333017 684.987089917 454.695590581 561.59592312
332.786374089 499.713925609 686.737194595 456.545590581 561.78092312
334.916003719 497.556518202 688.487299273 458.395590581 561.96592312
337.045633348 495.399110794 690.237403951 460.245590581 562.15092312
339.175262978 493.241703387 691.987406781 462.097442433 562.336108305
341.304892608 493.237388572 691.889363311 463.947442433 560.691663861
343.434522238 493.237388572 691.787616137 465.797442433 559.024812009
345.564151867 493.237388572 691.685868963 467.647442433 557.357960157
347.693781497 493.237388572 691.58412179 469.497442433 555.69129349
349.823411127 493.237388572 691.482374616 471.347442433 554.024626824
351.953040756 493.237388572 691.380525593 473.199294285 552.357960157
354.082670386 493.237388572 691.27877842 475.049294285 552.168886083
356.212300016 493.237388572 691.177031246 476.899294285 552.353886083
358.341929645 493.237388572 691.075284072 478.749294285 552.539071268
360.471559275 493.237388572 690.973536898 480.599294285 552.724256453
362.601188905 493.237388572 690.871789725 482.449294285 552.909256453
364.730818534 493.237388572 690.769940702 484.301146137 553.094441638
366.860448164 491.947258943 691.775600936 486.151146137 553.279441638
368.775096312 489.963925609 693.525705614 488.001146137 553.464626823
368.617688905 489.658370054 695.275810292 489.851146137 553.649812008
368.460281497 489.352814498 697.025914971 491.701146137 553.834812008
368.30287409 489.047258943 698.776019649 493.551146137 554.019812008
368.145466683 488.741703387 700.526022478 495.402997989 554.204997193
367.988059275 488.436147832 702.276127156 497.252997989 554.390182378
367.830651868 488.130592276 704.026231834 499.102997989 554.575367563
367.673244461 487.825036721 705.776336513 500.952997989 554.760367563
367.515837053 487.519481165 707.526441191 502.802997989 554.945367563
367.358429646 487.21392561 709.276545869 504.652997989 555.130552749
367.201022238 486.908370054 711.026548698 506.504849841 555.315737934
367.043614831 486.602814499 712.776653377 508.354849841 555.500923119
366.886207424 486.297258943 714.526758055 510.204849841 555.685923119
366.728800016 485.991703388 716.276862733 512.054849841 555.870923119
366.571392609 485.686147832 718.026967411 513.904849841 556.056108304
366.413985201 485.380592277 719.77707209 515.754849841 556.241293489
366.256577794 485.075036721 721.527074919 517.606701693 556.426478674
366.099170386 484.769481166 723.277179597 519.456701692 556.611478674
365.941762979 484.46392561 725.027284275 521.306701692 556.796478674
365.784355572 484.158370055 726.777388954 523.156701692 556.981663859
365.626948164 483.852814499 728.527493632 525.006701692 557.166849045
365.469540757 483.547258944 730.27759831 526.856701692 557.351849045
365.31213335 483.241703388 732.027601139 528.708553544 557.53703423
365.154725942 482.936147833 733.777705817 530.558553544 557.72203423
364.997318535 482.630592277 735.527810496 532.408553544 557.907219415
364.839911128 482.325036722 737.277915174 534.258553544 558.0924046
364.68250372 482.019481166 739.028019852 536.108553544 558.277404599
364.525096313 481.713925611 740.77812453 537.958553544 558.462404599
364.367688905 481.408370055 742.52812736 539.810405395 558.647589784
364.210281498 481.1028145 744.278232038 541.660405395 558.832774969
364.052874091 480.797258944 746.028336716 543.510405395 559.017960154
363.895466683 480.491703389 747.778441394 545.360405395 559.202960154
363.738059276 480.186147833 749.528546073 547.210405395 559.387960154
363.580651869 479.880592277 751.278548902 549.062257246 559.573145339
363.423244461 479.575036722 753.02865358 550.912257246 559.758330524
363.265837054 481.422573759 752.93061011 552.762257246 558.11388608
363.108429647 483.274425611 752.828862936 554.612257246 556.447034228
362.951022239 485.126277463 752.727115763 556.462257246 554.780182376
362.793614832 486.978129315 752.625368589 558.312257246 553.113515709
362.636207425 488.829981167 752.523519566 560.164109097 551.446849043
362.478800017 490.681833018 752.421772393 562.014109097 549.780182376
362.32139261 492.53368487 752.320025219 563.864109097 549.591108302
362.163985202 494.385536722 752.218278045 565.714109097 549.776108302
362.006577795 496.237388574 752.116530872 567.564109097 549.961293487
361.849170388 498.089240426 752.014783698 569.414109097 550.146478672
361.69176298 499.941092278 751.912934675 571.265960948 550.331663857
361.534355573 501.79294413 751.811187501 573.115960948 550.516663857
361.376948166 502.354666352 752.816847735 574.965960948 550.701663857
361.219540758 502.049110796 754.566952413 576.815960948 550.886849042
361.062133351 501.743555241 756.317057091 578.665960948 551.072034227
360.904725944 501.437999685 758.06716177 580.515960948 551.257034227
360.747318536 501.13244413 759.817164599 582.3678128 551.442219412
360.589911129 500.826888574 761.567269277 584.2178128 551.627219412
360.432503722 500.521333019 763.317373955 586.0678128 551.812404597
360.275096314 500.215777463 765.067478634 587.9178128 551.997589782
360.117688907 499.910221908 766.817583312 589.7678128 552.182589781
359.960281499 499.604666352 768.56768799 591.6178128 552.367589781
359.802874092 499.299110797 770.317690819 593.469664652 552.552774966
359.645466685 498.993555241 772.067795498 595.319664651 552.737960151
359.488059277 498.687999685 773.817900176 597.169664651 552.923145336
359.33065187 498.38244413 775.568004854 599.019664651 553.108145336
359.173244463 498.076888574 777.318109532 600.869664651 553.293145336
359.015837055 497.771333019 779.068214211 602.719664651 553.478330521
358.858429648 497.465777463 780.81821704 604.571516503 553.663515706
358.701022241 497.160221908 782.568321718 606.421516503 553.848700891
358.543614833 496.854666352 784.318426396 608.271516503 554.033700891
358.386207426 496.549110797 786.068531075 610.121516503 554.218700891
358.228800019 496.243555241 787.818635753 611.971516502 554.403886076
358.071392611 495.937999686 789.568740431 613.821516502 554.589071261
357.913985204 495.63244413 791.31874326 615.673368354 554.774256446
357.756577796 495.326888575 793.068847939 617.523368354 554.959256446
357.599170389 495.021333019 794.818952617 619.373368354 555.144256446
357.441762982 494.715777464 796.569057295 621.223368354 555.329441631
357.284355574 494.410221908 798.319161973 623.073368353 555.514626816
357.126948167 494.104666353 800.069266652 624.923368353 555.699626816
356.96954076 493.799110797 801.819269481 626.775220205 555.884812001
356.812133352 493.493555242 803.569374159 628.625220205 556.069812001
356.654725945 493.187999686 805.319478837 630.475220205 556.254997186
356.497318538 492.882444131 807.069583515 632.325220205 556.440182371
356.33991113 492.576888575 808.819688194 634.175220204 556.625182371
356.182503723 492.27133302 810.569792872 636.025220204 556.810182371
356.025096316 491.965777464 812.319795701 637.877072056 556.995367556
355.867688908 491.660221909 814.069900379 639.727072056 557.180552741
355.710281501 493.507758946 813.971856909 641.577072056 555.536108296
355.552874093 495.359610798 813.870109736 643.427072056 553.869256444
355.395466686 497.21146265 813.768362562 645.277072055 552.202404593
355.238059279 499.063314502 813.666615388 647.127072055 550.535737926
355.080651871 500.915166353 813.564766366 648.978923907 548.869071259
354.923244464 502.767018205 813.463019192 650.828923907 547.202404593
354.765837057 504.618870057 813.361272018 652.678923907 547.013330518
354.608429649 506.470721909 813.259524845 654.528923907 547.198330518
354.451022242 508.322573761 813.157777671 656.378923906 547.383515703
354.293614835 510.174425613 813.056030497 658.228923906 547.568700888
354.136207427 512.026277465 812.954181475 660.080775758 547.753886073
353.97880002 513.878129316 812.852434301 661.930775758 547.938886073
353.821392612 514.439851539 813.858094535 663.780775758 548.123886073
353.663985205 514.134295983 815.608199213 665.630775758 548.309071258
353.506577798 513.828740428 817.358303891 667.480775757 548.494256443
353.34917039 513.523184872 819.108408569 669.330775757 548.679256443
353.191762983 513.217629316 820.858411399 671.182627609 548.864441628
353.034355576 512.912073761 822.608516077 673.032627609 549.049441628
352.876948168 512.606518205 824.358620755 674.882627609 549.234626813
352.719540761 512.30096265 826.108725433 676.732627609 549.419811998
352.562133354 511.995407094 827.858830111 678.582627609 549.604811998
352.404725946 511.689851539 829.608934789 680.432627609 549.789811998
352.247318539 511.384295983 831.358937618 682.284479461 549.974997183
352.089911132 511.078740428 833.109042297 684.134479461 550.160182368
351.932503724 510.773184872 834.859146975 685.984479461 550.345367553
351.775096317 510.467629317 836.609251653 687.834479461 550.530367553
351.617688909 510.162073761 838.359356331 689.684479461 550.715367553
351.460281502 509.856518206 840.10935916 691.536331313 550.900552738
351.302874095 509.55096265 841.859463838 693.386331313 551.085737923
351.145466687 509.245407095 843.609568517 695.236331313 551.270923108
350.98805928 508.939851539 845.359673195 697.086331313 551.455923108
350.830651873 508.634295984 847.109777873 698.936331313 551.640923107
350.673244465 508.328740428 848.859882551 700.786331313 551.826108293
350.515837058 508.023184873 850.609885381 702.638183164 552.011293478
350.358429651 507.717629318 852.359990059 704.488183164 552.196478663
350.201022243 507.412073762 854.110094737 706.338183164 552.381478662
350.043614836 507.106518207 855.860199415 708.188183164 552.566478662
349.886207429 506.800962651 857.610304094 710.038183164 552.751663847
349.728800021 506.495407096 859.360408772 711.888183164 552.936849032
349.571392614 506.18985154 861.110411601 713.740035016 553.122034217
