LIT101 LIT301 LIT401 LS601 LS602
542.57748264 362.152115149 563.406783939 315.463472463 627.646067269
540.299593752 361.849939223 565.147934905 317.307916908 627.830511713
538.012556714 361.544383668 566.898039583 319.157916908 628.015511713
535.725519677 361.238828112 568.648144261 321.007916908 628.200511713
533.438482641 360.933272557 570.39824894 322.857916908 628.385511713
531.151445604 360.627717001 572.148353618 324.707916908 628.570511713
528.864408567 360.322161446 573.898356447 326.55976876 628.755696898
526.57737153 360.01660589 575.648461125 328.40976876 628.940696898
524.290334493 359.711050335 577.398565804 330.25976876 629.125696898
522.003297456 359.405494779 579.148670482 332.10976876 629.310696898
519.716260419 359.099939224 580.89877516 333.95976876 629.495696897
517.429223381 358.794383668 582.648879838 335.80976876 629.680696897
515.142186344 358.488828113 584.398882668 337.661620612 629.865882082
512.855149307 358.183272557 586.148987346 339.511620612 630.050882082
510.56811227 357.877717002 587.899092024 341.361620612 630.235882082
508.281075233 357.572161446 589.649196702 343.211620612 630.420882082
505.994038196 357.266605891 591.399301381 345.061620612 630.605882082
503.707001159 356.961050335 593.149406059 346.911620612 630.790882082
501.419964122 356.65549478 594.899408888 348.763472464 630.976067267
499.937927085 356.349939224 596.649513566 350.613472464 631.161067267
499.780519678 356.044383668 598.399618244 352.463472464 631.346067267
499.62311227 355.738828113 600.149722923 354.313472464 631.531067267
499.465704863 355.433272557 601.899827601 356.163472464 631.716067267
499.308297455 355.127717002 603.649932279 358.013472464 631.901067267
499.150890048 354.822161446 605.399935108 359.865324316 632.086252452
498.993482641 354.516605891 607.150039787 361.715324316 632.271252452
498.836075233 354.211050335 608.900144465 363.565324316 632.456252452
498.678667826 353.90549478 610.650249143 365.415324316 632.641252452
498.521260419 353.599939224 612.400353821 367.265324316 632.826252452
498.363853011 353.294383669 614.1504585 369.115324316 633.011252452
498.206445604 352.988828113 615.900461329 370.967176168 633.196437637
498.049038196 352.683272558 617.650566007 372.817176168 633.381437637
497.891630789 352.377717002 619.400670685 374.667176168 633.566437636
497.734223382 352.072161447 621.150775363 376.517176168 633.751437636
497.576815974 351.766605891 622.900880042 378.367176168 633.936437636
497.419408567 351.461050336 624.65098472 380.217176168 634.121437636
497.26200116 351.15549478 626.400987549 382.06902802 634.306622821
497.104593752 353.003031817 626.302944079 383.91902802 632.662178377
496.947186345 354.854883669 626.201196905 385.76902802 630.995326525
496.789778937 356.706735521 626.099449732 387.61902802 629.328474673
496.63237153 358.558587373 625.997702558 389.46902802 627.661808006
496.474964123 360.410439225 625.895955384 391.31902802 625.99514134
496.317556715 362.262291077 625.794106362 393.170879872 624.328474673
496.160149308 364.114142929 625.692359188 395.020879872 624.139400599
496.002741901 365.965994781 625.590612014 396.870879872 624.324400599
495.845334493 367.817846632 625.488864841 398.720879872 624.509585784
495.687927086 369.669698484 625.387117667 400.570879872 624.694770969
495.530519679 371.521550336 625.285370493 402.420879872 624.879770969
495.373112271 373.373402188 625.183521471 404.272731724 625.064956154
495.215704864 373.93512441 626.189181704 406.122731724 625.249956154
495.058297457 373.629568855 627.939286383 407.972731724 625.435141339
494.900890049 373.324013299 629.689391061 409.822731724 625.620326524
494.743482642 373.018457744 631.439495739 411.672731724 625.805326524
494.586075234 372.712902188 633.189600417 413.522731724 625.990326524
494.428667827 372.407346633 634.939603246 415.374583576 626.175511709
494.27126042 372.101791077 636.689707925 417.224583576 626.360696894
494.113853012 371.796235522 638.439812603 419.074583576 626.545882079
493.956445605 371.490679966 640.189917281 420.924583576 626.730882079
493.799038198 371.185124411 641.940021959 422.774583576 626.915882079
493.64163079 370.879568855 643.690126638 424.624583576 627.101067265
493.484223383 370.5740133 645.440129467 426.476435428 627.28625245
493.326815975 370.268457744 647.190234145 428.326435428 627.471437635
493.169408568 369.962902189 648.940338823 430.176435428 627.656437635
493.01200116 369.657346633 650.690443502 432.026435428 627.841437635
492.854593753 369.351791078 652.44054818 433.876435428 628.02662282
492.697186346 369.046235522 654.190652858 435.726435428 628.211808005
492.539778938 368.740679967 655.940655687 437.57828728 628.39699319
492.382371531 368.435124411 657.690760365 439.42828728 628.58199319
492.224964123 368.129568856 659.440865044 441.27828728 628.76699319
492.067556716 367.8240133 661.190969722 443.12828728 628.952178375
491.910149309 367.518457745 662.9410744 444.97828728 629.137363561
491.752741901 367.212902189 664.691179078 446.82828728 629.322363561
491.595334494 366.907346634 666.441181908 448.680139132 629.507548746
491.437927087 366.601791078 668.191286586 450.530139132 629.692548745
491.280519679 366.296235523 669.941391264 452.380139132 629.87773393
491.123112272 365.990679967 671.691495942 454.230139132 630.062919116
490.965704865 365.685124412 673.441600621 456.080139132 630.247919115
490.808297457 365.379568856 675.191705299 457.930139132 630.432919115
490.65089005 365.074013301 676.941708128 459.781990984 630.6181043
490.493482642 364.768457745 678.691812806 461.631990984 630.803289485
490.336075235 364.46290219 680.441917485 463.481990984 630.98847467
490.178667828 364.157346634 682.192022163 465.331990984 631.17347467
490.02126042 363.851791079 683.942126841 467.181990984 631.35847467
489.863853013 363.546235523 685.69212967 469.033842836 631.543659855
489.706445606 363.240679968 687.442234349 470.883842836 631.72884504
489.549038198 365.088217005 687.344190879 472.733842836 630.084400596
489.391630791 366.940068857 687.242443705 474.583842836 628.417548744
489.234223384 368.791920708 687.140696531 476.433842836 626.750696892
489.076815976 370.64377256 687.038949357 478.283842836 625.084030225
488.919408569 372.495624412 686.937100335 480.135694688 623.417363559
488.762001162 374.347476264 686.835353161 481.985694688 621.750696892
488.604593754 376.199328116 686.733605987 483.835694688 621.561622818
488.447186347 378.051179968 686.631858814 485.685694688 621.746622818
488.289778939 379.90303182 686.53011164 487.535694688 621.931808003
488.132371532 381.754883672 686.428364466 489.385694688 622.116993188
487.974964125 383.606735523 686.326515444 491.23754654 622.302178373
487.817556717 385.458587375 686.22476827 493.08754654 622.487178373
487.66014931 386.020309598 687.230428504 494.93754654 622.672178373
487.502741903 385.714754042 688.980533182 496.78754654 622.857363558
487.345334495 385.409198487 690.73063786 498.63754654 623.042548743
487.187927088 385.103642931 692.480742538 500.48754654 623.227548743
487.030519681 384.798087375 694.230745367 502.339398392 623.412733928
486.873112273 384.49253182 695.980850046 504.189398392 623.597733927
486.715704866 384.186976264 697.730954724 506.039398392 623.782919113
486.558297459 383.881420709 699.481059402 507.889398392 623.968104298
486.400890051 383.575865153 701.23116408 509.739398392 624.153104297
486.243482644 383.270309598 702.981268759 511.589398392 624.338104297
486.086075236 382.964754042 704.731271588 513.441250244 624.523289482
485.928667829 382.659198487 706.481376266 515.291250244 624.708474667
485.771260422 382.353642931 708.231480944 517.141250244 624.893659852
485.613853014 382.048087376 709.981585623 518.991250244 625.078659852
485.456445607 381.74253182 711.731690301 520.841250244 625.263659852
485.2990382 381.436976264 713.481794979 522.691250244 625.448845037
485.141630792 381.131420709 715.231797808 524.543102096 625.634030222
484.984223385 380.825865153 716.981902487 526.393102095 625.819215407
484.826815978 380.520309598 718.732007165 528.243102095 626.004215407
484.66940857 380.214754042 720.482111843 530.093102095 626.189215407
484.512001163 379.909198487 722.232216521 531.943102095 626.374400592
484.354593756 379.603642931 723.9823212 533.793102095 626.559585777
484.197186348 379.298087376 725.732324029 535.644953947 626.744770962
484.039778941 378.99253182 727.482428707 537.494953946 626.929770962
483.882371533 378.686976265 729.232533385 539.344953946 627.114770962
483.724964126 378.381420709 730.982638063 541.194953946 627.299956147
483.567556719 378.075865154 732.732742742 543.044953946 627.485141332
483.410149311 377.770309598 734.48284742 544.894953946 627.670141332
483.252741904 377.464754043 736.232850249 546.746805798 627.855326517
483.095334497 377.159198487 737.982954927 548.596805797 628.040326517
482.937927089 376.853642932 739.733059606 550.446805797 628.225511702
482.780519682 376.548087376 741.483164284 552.296805797 628.410696887
482.623112275 376.242531821 743.233268962 554.146805797 628.595696887
482.465704867 375.936976265 744.98337364 555.996805797 628.780696887
482.30829746 375.63142071 746.73337647 557.848657649 628.965882072
482.150890053 375.325865155 748.483481148 559.698657649 629.151067257
481.993482645 377.173402192 748.385437678 561.548657648 627.506622812
481.836075238 379.025254043 748.283690504 563.398657648 625.83977096
481.67866783 380.877105895 748.181943331 565.248657648 624.172919108
481.521260423 382.728957747 748.080196157 567.098657648 622.506252442
481.363853016 384.580809599 747.978347134 568.9505095 620.839585775
481.206445608 386.432661451 747.87659996 570.8005095 619.172919108
481.049038201 388.284513303 747.774852787 572.650509499 618.983845034
480.891630794 390.136365155 747.673105613 574.500509499 619.168845034
480.734223386 391.988217007 747.571358439 576.350509499 619.354030219
480.576815979 393.840068859 747.469611266 578.200509499 619.539215404
480.419408572 395.69192071 747.367762243 580.052361351 619.724400589
480.262001164 397.543772562 747.266015069 581.902361351 619.909400589
480.104593757 398.105494785 748.271675303 583.75236135 620.094400589
479.94718635 397.799939229 750.021779981 585.60236135 620.279585774
479.789778942 397.494383674 751.77188466 587.45236135 620.464770959
479.632371535 397.188828118 753.521989338 589.30236135 620.649770959
479.474964127 396.883272563 755.271992167 591.154213202 620.834956144
479.31755672 396.577717007 757.022096845 593.004213202 621.019956144
479.160149313 396.272161452 758.772201523 594.854213202 621.205141329
479.002741905 395.966605896 760.522306201 596.704213202 621.390326514
478.845334498 395.661050341 762.27241088 598.554213202 621.575326514
478.687927091 395.355494785 764.022515558 600.404213202 621.760326514
478.530519683 395.04993923 765.772518387 602.256065054 621.945511699
478.373112276 394.744383674 767.522623065 604.106065054 622.130696884
478.215704869 394.438828119 769.272727743 605.956065054 622.315882069
478.058297461 394.133272563 771.022832421 607.806065054 622.500882069
477.900890054 393.827717008 772.772937099 609.656065054 622.685882069
477.743482647 393.522161452 774.522939929 611.507916905 622.871067254
477.586075239 393.216605897 776.273044607 613.357916905 623.056252439
477.428667832 392.911050341 778.023149285 615.207916905 623.241437624
477.271260424 392.605494786 779.773253963 617.057916905 623.426437624
477.113853017 392.29993923 781.523358642 618.907916905 623.611437623
476.95644561 391.994383675 783.27346332 620.757916905 623.796622808
476.799038202 391.688828119 785.023466149 622.609768757 623.981807994
476.641630795 391.383272564 786.773570827 624.459768757 624.166993179
476.484223388 391.077717008 788.523675506 626.309768757 624.351993178
476.32681598 390.772161453 790.273780184 628.159768757 624.536993178
476.169408573 390.466605897 792.023884862 630.009768757 624.722178363
476.012001166 390.161050342 793.77398954 631.859768757 624.907363548
475.854593758 389.855494786 795.52399237 633.711620609 625.092548733
475.697186351 389.549939231 797.274097048 635.561620609 625.277548733
475.539778944 389.244383675 799.024201726 637.411620609 625.462548733
475.382371536 388.93882812 800.774306404 639.261620609 625.647733918
475.224964129 388.633272565 802.524411083 641.111620609 625.832919103
475.067556721 388.327717009 804.274515761 642.961620609 626.017919103
474.910149314 388.022161454 806.02451859 644.81347246 626.203104288
474.752741907 387.716605898 807.774623268 646.66347246 626.388104288
474.595334499 387.411050343 809.524727946 648.51347246 626.573289473
474.437927092 389.25858738 809.426684476 650.36347246 624.928845029
474.280519685 391.110439232 809.324937303 652.21347246 623.261993177
474.123112277 392.962291083 809.223190129 654.06347246 621.595141325
473.96570487 394.814142935 809.121341106 655.915324312 619.928474658
473.808297463 396.665994787 809.019593933 657.765324311 618.261807992
473.650890055 398.517846639 808.917846759 659.615324311 616.595141325
473.493482648 400.369698491 808.816099585 661.465324311 616.406067251
473.336075241 402.221550343 808.714352412 663.315324311 616.591067251
473.178667833 404.073402195 808.612605238 665.165324311 616.776252436
473.021260426 405.925254047 808.510756215 667.017176163 616.961437621
472.863853018 407.777105898 808.409009042 668.867176163 617.146622806
472.706445611 409.62895775 808.307261868 670.717176162 617.331622806
472.549038204 410.190679973 809.312922102 672.567176162 617.516622805
472.391630796 409.885124417 811.06302678 674.417176162 617.70180799
472.234223389 409.579568862 812.813131458 676.267176162 617.886993176
472.076815982 409.274013306 814.563134287 678.119028014 618.072178361
471.919408574 408.968457751 816.313238966 679.969028014 618.25717836
471.762001167 408.662902195 818.063343644 681.819028014 618.44217836
471.60459376 408.35734664 819.813448322 683.669028014 618.627363545
471.447186352 408.051791084 821.563553 685.519028014 618.81254873
471.289778945 407.746235529 823.313657679 687.369028014 618.99754873
471.132371538 407.440679973 825.063660508 689.220879866 619.182733915
470.97496413 407.135124418 826.813765186 691.070879866 619.367733915
470.817556723 406.829568862 828.563869864 692.920879866 619.5529191
470.660149315 406.524013307 830.313974543 694.770879866 619.738104285
470.502741908 406.218457751 832.064079221 696.620879866 619.923104285
470.345334501 405.912902196 833.814183899 698.470879866 620.108104285
470.187927093 405.60734664 835.564186728 700.322731717 620.29328947
470.030519686 405.301791085 837.314291407 702.172731717 620.478474655
469.873112279 404.996235529 839.064396085 704.022731717 620.66365984
469.715704871 404.690679974 840.814500763 705.872731717 620.84865984
469.558297464 404.385124418 842.564605441 707.722731717 621.03365984
469.400890057 404.079568863 844.31471012 709.572731717 621.218845025
469.243482649 403.774013307 846.064712949 711.424583569 621.40403021
469.086075242 403.468457752 847.814817627 713.274583569 621.589215395
468.928667834 403.162902196 849.564922305 715.124583569 621.774215395
468.771260427 402.857346641 851.315026984 716.974583569 621.959215395
468.61385302 402.551791085 853.065131662 718.824583569 622.14440058
468.456445612 402.24623553 854.81523634 720.674583569 622.329585765
468.299038205 401.940679975 856.565239169 722.526435421 622.51477095
468.141630798 401.635124419 858.315343847 724.376435421 622.69977095
467.98422339 401.329568864 860.065448526 726.226435421 622.88477095
467.826815983 401.024013308 861.815553204 728.076435421 623.069956135
467.669408576 400.718457753 863.565657882 729.926435421 623.25514132
467.512001168 400.412902197 865.31576256 731.776435421 623.44014132
467.354593761 400.107346642 867.06576539 733.628287273 623.625326505
467.197186354 399.801791086 868.815870068 735.478287272 623.810326504
467.039778946 399.496235531 870.565974746 737.328287272 623.995511689
466.882371539 401.343772568 870.467931276 739.178287272 622.351067245
466.724964131 403.19562442 870.366184103 741.028287272 620.684215393
466.567556724 405.047476271 870.264436929 742.878287272 619.017363541
466.410149317 406.899328123 870.162587906 744.730139124 617.350696875
466.252741909 408.751179975 870.060840732 746.580139123 615.684030208
466.095334502 410.603031827 869.959093559 748.430139123 614.017363541
465.937927095 412.454883679 869.857346385 750.280139123 613.828289467
465.780519687 414.306735531 869.755599211 752.130139123 614.013289467
465.62311228 416.158587383 869.653852038 753.980139123 614.198474652
465.465704873 418.010439235 869.552003015 755.831990975 614.383659837
465.308297465 419.862291087 869.450255841 757.681990974 614.568845022
465.150890058 421.714142938 869.348508668 759.531990974 614.753845022
464.993482651 422.275865161 870.354168901 761.381990974 614.938845022
464.836075243 421.970309605 872.10427358 763.231990974 615.124030207
464.678667836 421.66475405 873.854276409 765.083842826 615.309215392
464.521260428 421.359198494 875.604381087 766.933842826 615.494400577
464.363853021 421.053642939 877.354485765 768.783842825 615.679400577
464.206445614 420.748087383 879.104590444 770.633842825 615.864400577
464.049038206 420.442531828 880.854695122 772.483842825 616.049585762
463.891630799 420.136976272 882.6047998 774.333842825 616.234770947
463.734223392 419.831420717 884.354802629 776.185694677 616.419956132
463.576815984 419.525865161 886.104907308 778.035694677 616.604956132
463.419408577 419.220309606 887.855011986 779.885694676 616.789956132
463.26200117 418.91475405 889.605116664 781.735694676 616.975141317
463.104593762 418.609198495 891.355221342 783.585694676 617.160326502
462.947186355 418.303642939 893.105326021 785.435694676 617.345326502
462.789778948 417.998087384 894.85532885 787.287546528 617.530511687
462.63237154 417.692531828 896.605433528 789.137546528 617.715511686
462.474964133 417.386976273 898.355538206 790.987546527 617.900696871
462.317556725 417.081420717 900.105642885 792.837546527 618.085882057
462.160149318 416.775865162 901.855747563 794.687546527 618.270882056
462.002741911 416.470309606 903.605852241 796.537546527 618.455882056
461.845334503 416.164754051 905.35585507 798.389398379 618.641067241
461.687927096 415.859198495 907.105959748 800.239398379 618.826252426
461.530519689 415.55364294 908.856064427 802.089398378 619.011437611
461.373112281 415.248087385 910.606169105 803.939398378 619.196437611
461.215704874 414.942531829 912.356273783 805.789398378 619.381437611
461.058297467 414.636976274 914.106378461 807.639398378 619.566622796
460.900890059 414.331420718 915.856381291 809.49125023 619.751807981
460.743482652 414.025865163 917.606485969 811.34125023 619.936993166
460.586075245 413.720309607 919.356590647 813.191250229 620.121993166
460.428667837 413.414754052 921.106695325 815.041250229 620.306993166
460.27126043 413.109198496 922.856800004 816.891250229 620.492178351
460.113853022 412.803642941 924.606904682 818.741250229 620.677363536
459.956445615 412.498087385 926.356907511 820.593102081 620.862548721
459.799038208 412.19253183 928.107012189 822.443102081 621.047548721
459.6416308 411.886976274 929.857116868 824.29310208 621.232548721
459.484223393 411.581420719 931.607221546 826.14310208 621.417733906
459.326815986 413.428957756 931.509178076 827.99310208 619.773289461
459.169408578 415.280809608 931.407430902 829.84310208 618.10643761
459.012001171 417.13266146 931.30558188 831.694953932 616.439770943
458.854593764 418.984513311 931.203834706 833.544953932 614.772919091
458.697186356 420.836365163 931.102087532 835.394953931 613.106252424
458.539778949 422.688217015 931.000340358 837.244953931 611.439585758
458.382371542 424.540068867 930.898593185 839.094953931 611.250511684
458.224964134 426.391920719 930.796846011 840.944953931 611.435511683
458.067556727 428.243772571 930.694996988 842.796805783 611.620696868
457.910149319 430.095624423 930.593249815 844.646805783 611.805882053
457.752741912 431.947476275 930.491502641 846.496805782 611.991067239
457.595334505 433.799328126 930.389755467 848.346805782 612.176067238
457.437927097 434.361050349 931.395415701 850.196805782 612.361067238
457.28051969 434.055494793 933.145520379 852.046805782 612.546252423
457.123112283 433.749939238 934.895523209 853.898657634 612.731437608
456.965704875 433.444383682 936.645627887 855.748657634 612.916622793
456.808297468 433.138828127 938.395732565 857.598657633 613.101622793
456.650890061 432.833272571 940.145837243 859.448657633 613.286622793
456.493482653 432.527717016 941.895941922 861.298657633 613.471807978
456.336075246 432.22216146 943.6460466 863.148657633 613.656993163
456.178667839 431.916605905 945.396049429 865.000509485 613.842178348
456.021260431 431.611050349 947.146154107 866.850509485 614.027178348
455.863853024 431.305494794 948.896258786 868.700509484 614.212178348
455.706445616 430.999939238 950.646363464 870.550509484 614.397363533
455.549038209 430.694383683 952.396468142 872.400509484 614.582548718
455.391630802 430.388828127 954.14657282 874.250509484 614.767548718
455.234223394 430.083272572 955.896575649 876.102361336 614.952733903
455.076815987 429.777717016 957.646680328 877.952361336 615.137733903
454.91940858 429.472161461 959.396785006 879.802361336 615.322919088
454.762001172 429.166605905 961.146889684 881.652361335 615.508104273
454.604593765 428.86105035 962.896994362 883.502361335 615.693104273
454.447186358 428.555494795 964.647099041 885.352361335 615.878104273
454.28977895 428.249939239 966.39710187 887.204213187 616.063289458
454.132371543 427.944383684 968.147206548 889.054213187 616.248474643
453.974964136 427.638828128 969.897311226 890.904213187 616.433659828
453.817556728 427.333272573 971.647415905 892.754213186 616.618659828
453.660149321 427.027717017 973.397520583 894.604213186 616.803659828
453.502741913 426.722161462 975.147625261 896.454213186 616.988845013
453.345334506 426.416605906 976.89762809 898.306065038 617.174030198
453.187927099 426.111050351 978.647732769 900.156065038 617.359215383
453.030519691 425.805494795 980.397837447 902.006065038 617.544215383
452.873112284 425.49993924 982.147942125 903.856065037 617.729215382
452.715704877 425.194383684 983.898046803 905.706065037 617.914400567
452.558297469 424.888828129 985.648049633 907.557916889 618.099585752
452.400890062 424.583272573 987.398154311 909.407916889 618.284770938
452.243482655 424.277717018 989.148258989 911.257916889 618.469770937
452.086075247 423.972161462 990.898363667 913.107916889 618.654770937
451.92866784 423.666605907 992.648468346 914.957916888 618.839956122
451.771260433 425.514142944 992.550424876 916.807916888 617.195511678
451.613853025 427.365994796 992.448575853 918.65976874 615.528845011
451.456445618 429.217846648 992.346828679 920.50976874 613.861993159
451.29903821 431.069698499 992.245081506 922.35976874 612.195141307
451.141630803 432.921550351 992.143334332 924.20976874 610.528474641
450.984223396 434.773402203 992.041587158 926.059768739 608.861807974
450.826815988 436.625254055 991.939839984 927.909768739 608.6727339
450.669408581 438.477105907 991.837990962 929.761620591 608.857919085
450.512001174 440.328957759 991.736243788 931.611620591 609.042919085
450.354593766 442.180809611 991.634496614 933.461620591 609.22810427
450.197186359 444.032661463 991.532749441 935.311620591 609.413289455
450.039778952 445.884513315 991.431002267 937.16162059 609.598289455
449.882371544 446.446235537 992.436662501 939.01162059 609.783289455
449.724964137 446.140679981 994.18666533 940.863472442 609.96847464
449.56755673 445.835124426 995.936770008 942.713472442 610.153659825
449.410149322 445.52956887 997.686874687 944.563472442 610.33884501
449.252741915 445.224013315 999.436979365 946.413472442 610.52384501
449.095334507 444.918457759 1001.18708404 948.263472441 610.70884501
448.9379271 444.612902204 1002.93718872 950.113472441 610.894030195
448.780519693 444.307346648 1004.68719155 951.965324293 611.07921538
448.623112285 444.001791093 1006.43729623 953.815324293 611.264400565
448.465704878 443.696235537 1008.18740091 955.665324293 611.449400565
448.308297471 443.390679982 1009.93750559 957.515324293 611.634400564
448.150890063 443.085124426 1011.68761026 959.365324292 611.819585749
447.993482656 442.779568871 1013.43771494 961.215324292 612.004770934
447.836075249 442.474013315 1015.18771777 963.067176144 612.18995612
447.678667841 442.16845776 1016.93782245 964.917176144 612.374956119
447.521260434 441.862902205 1018.68792713 966.767176144 612.559956119
447.363853027 441.557346649 1020.43803181 968.617176144 612.745141304
447.206445619 442.828855908 1020.83443278 970.467176143 612.930326489
447.049038212 444.559892945 1020.83638931 972.317176143 613.115326489
446.891630804 446.295244797 1020.83454029 974.169027995 613.300511674
446.734223397 448.028439242 1020.83464497 976.019027995 613.485511674
446.57681599 449.761633686 1020.83474964 977.869027995 613.670696859
446.419408582 451.496985538 1020.83300247 979.719027995 613.855882044
446.262001175 453.228022575 1020.834959 981.569027994 614.040882044
446.104593768 454.963374427 1020.83321183 983.419027994 614.225882044
445.94718636 456.694411464 1020.83506651 985.270879846 614.411067229
445.789778953 458.429763316 1020.83331933 987.120879846 614.596252414
445.632371546 460.160800353 1020.83527586 988.970879846 614.781437599
445.474964138 461.896152205 1020.83352869 990.820879846 614.966437599
445.317556731 463.627189242 1020.83548522 992.670879845 615.151437599
445.160149324 465.362541094 1020.83373805 994.520879845 615.336622784
445.002741916 467.093578131 1020.83559273 996.372731697 615.521807969
444.845334509 468.828929983 1020.83384555 998.222731697 615.706993154
444.687927101 470.55996702 1020.83580208 1000.0727317 615.891993154
444.530519694 472.295318872 1020.83405491 1001.9227317 616.076993154
444.373112287 474.026355909 1020.83601144 1003.7727317 616.262178339
444.215704879 475.761707761 1020.83426427 1005.6227317 616.447363524
444.058297472 477.492744798 1020.83611895 1007.47458355 616.632548709
443.900890065 479.22809665 1020.83437177 1009.32458355 616.817548709
443.743482657 480.959133687 1020.8363283 1011.17458355 617.002548709
443.58607525 482.694485539 1020.83458113 1013.02458355 617.187733894
443.428667843 484.429837391 1020.83283396 1014.87458355 617.372919079
443.271260435 486.160874428 1020.83479049 1016.72458355 617.557919078
443.113853028 487.89622628 1020.83294146 1018.5764354 617.743104264
442.956445621 489.627263317 1020.83489799 1020.4264354 617.928104263
442.799038213 491.362615168 1020.83315082 1022.2764354 618.113289448
442.641630806 493.093652206 1020.83510735 1024.1264354 618.298474633
442.484223398 494.829004057 1020.83336018 1025.9764354 618.483474633
442.326815991 496.560041095 1020.83531671 1027.8264354 618.668474633
442.169408584 498.295392946 1020.83346768 1029.67828725 618.853659818
442.012001176 500.026429983 1020.83542421 1031.52828725 619.038845003
441.854593769 501.761781835 1020.83367704 1033.37828725 619.224030188
441.697186362 503.492818872 1020.83563357 1035.22828725 619.409030188
441.539778954 505.228170724 1020.8338864 1037.07828725 619.594030188
441.382371547 506.959207761 1020.83584293 1038.92828725 619.779215373
441.22496414 508.694559613 1020.8339939 1040.7801391 619.964400558
441.067556732 510.42559665 1020.83595043 1042.6301391 620.149585743
440.910149325 512.160948502 1020.83420326 1044.4801391 620.334585743
440.752741918 513.891985539 1020.83615979 1046.3301391 620.519585743
440.59533451 515.627337391 1020.83441262 1048.1801391 620.704770928
440.437927103 517.358374428 1020.83636915 1050.03013911 620.889956113
440.280519695 519.093726279 1020.83452012 1051.88199096 621.075141298
440.123112288 520.826920724 1020.8346248 1053.73199096 621.260141298
439.965704881 522.560115168 1020.83472948 1055.58199096 621.445141298
439.808297473 524.29546702 1020.83298231 1057.43199096 621.630326483
439.650890066 526.026504057 1020.83493884 1059.28199096 621.815511668
439.493482659 527.761855908 1020.83308981 1061.13384281 622.000696853
439.336075251 529.492892945 1020.83504634 1062.98384281 622.185696853
439.178667844 531.228244797 1020.83329917 1064.83384281 622.370696853
439.021260437 532.959281834 1020.8352557 1066.68384281 622.555882038
438.863853029 534.694633686 1020.83350853 1068.53384281 622.741067223
438.706445622 536.425670723 1020.83546506 1070.38384281 622.926067223
438.549038215 538.161022574 1020.83361603 1072.23569466 623.111252408
438.391630807 539.892059611 1020.83557256 1074.08569466 623.296252407
438.2342234 541.627411463 1020.83382539 1075.93569466 623.481437593
438.076815992 543.3584485 1020.83578192 1077.78569466 623.666622778
437.919408585 545.093800352 1020.83403475 1079.63569466 623.851622777
437.762001178 546.824837388 1020.83599128 1081.48569466 624.036622777
437.60459377 548.56018924 1020.83414225 1083.33754652 624.221807962
437.447186363 550.291226277 1020.83609878 1085.18754652 624.406993147
437.289778956 552.026578129 1020.83435161 1087.03754652 624.592178332
437.132371548 553.757615166 1020.83630814 1088.88754652 624.777178332
436.974964141 555.492967017 1020.83456097 1090.73754652 624.962178332
436.817556734 557.226161462 1020.83466564 1092.58754652 625.147363517
436.660149326 558.959355906 1020.83466847 1094.43939837 625.332548702
436.502741919 560.694707758 1020.8329213 1096.28939837 625.517733887
436.345334512 562.425744795 1020.83487783 1098.13939837 625.702733887
436.187927104 564.161096646 1020.83313066 1099.98939837 625.887733887
436.030519697 565.892133683 1020.83508719 1101.83939837 626.072919072
435.873112289 567.627485535 1020.83334001 1103.68939837 626.258104257
435.715704882 569.358522572 1020.83519469 1105.54125022 626.443289442
435.558297475 571.093874424 1020.83344752 1107.39125022 626.628289442
435.400890067 572.824911461 1020.83540405 1109.24125022 626.813289442
435.24348266 574.560263312 1020.83365688 1111.09125022 626.998474627
435.086075253 576.291300349 1020.83561341 1112.94125022 627.183659812
434.928667845 578.026652201 1020.83386623 1114.79125022 627.368659812
434.771260438 579.757689238 1020.83572091 1116.64310208 627.553844997
434.613853031 581.49304109 1020.83397374 1118.49310208 627.738844997
434.456445623 583.224078126 1020.83593027 1120.34310208 627.924030182
434.299038216 584.959429978 1020.8341831 1122.19310208 628.109215367
