LIT101 LIT301 LIT401 LS601 LS602
545.166478226 395.098328003 234.020675358 595.930893398 215.809951421
532.359070819 393.602957633 244.205860543 595.930893398 215.809951421
518.636848596 391.7696243 255.316971654 595.930893398 215.809951421
504.914626374 389.936290966 265.827173531 606.856819324 216.902544014
491.192404152 388.102957633 276.327190506 617.967930435 218.013655125
477.47018193 386.2696243 286.827207481 629.079041546 219.124766236
463.747959707 384.436290966 297.327224456 640.190152657 220.235877347
450.025737485 395.115920596 297.08650069 651.301263768 212.458099569
436.303515263 406.227031707 296.475406554 662.41237488 210.606247717
422.581293041 410.002957633 302.160608714 673.523485991 211.717358828
408.859070819 408.1696243 312.660625689 684.634597102 212.82846994
395.136848596 406.336290966 323.160642663 695.745708213 213.939581051
381.414626374 404.502957633 333.660659638 706.856819324 215.050692162
367.692404152 402.6696243 344.160676613 717.967930435 216.161803273
353.97018193 400.836290966 354.660693588 729.079041546 217.272914384
340.247959707 411.515920596 354.419969822 740.190152657 209.495136606
326.525737485 422.627031707 353.808875686 751.301263768 207.643284754
312.803515263 426.402957633 359.494077846 762.41237488 208.754395865
299.081293041 424.5696243 369.994094821 773.523485991 209.865506977
285.359070819 422.736290966 380.494111795 784.634597102 210.976618088
271.636848596 420.902957633 390.99412877 795.745708213 212.087729199
257.914626374 419.0696243 401.494145745 806.856819324 213.19884031
244.192404152 417.236290966 411.99416272 817.967930435 214.309951421
230.47018193 427.915920596 411.763623856 828.893856361 206.513655125
216.747959707 439.027031707 411.15252972 840.004967472 204.661803273
203.025737485 442.802957633 416.83773188 851.116078583 205.772914384
189.303515263 440.9696243 427.337748855 862.227189694 206.884025495
175.581293041 439.136290966 437.83776583 873.338300805 207.995136606
161.859070819 437.302957633 448.337782805 884.449411917 209.106247717
148.136848596 435.4696243 458.837799779 895.560523028 210.217358828
