LIT101 LIT301 LIT401 LS601 LS602
569.036998721 357.284920482 497.48669821 355.093423558 459.036746527
566.759109832 356.982744556 499.227849176 356.937868003 459.221190971
564.472072795 356.677189001 500.977953854 358.787868003 459.406190971
562.185035758 356.371633445 502.728058532 360.637868003 459.591190971
559.897998721 356.06607789 504.47816321 362.487868003 459.776190971
557.610961684 355.760522334 506.228267888 364.337868003 459.961190971
555.323924647 355.454966779 507.978270717 366.189719855 460.146376156
553.03688761 355.149411223 509.728375395 368.039719855 460.331376156
550.749850573 354.843855668 511.478480074 369.889719855 460.516376156
548.462813536 354.538300112 513.228584752 371.739719855 460.701376157
546.175776499 354.232744557 514.97868943 373.589719855 460.886376157
543.888739462 353.927189001 516.728794108 375.439719855 461.071376157
541.601702425 353.621633445 518.478796938 377.291571707 461.256561342
539.314665388 353.31607789 520.228901616 379.141571707 461.441561342
537.02762835 353.010522334 521.979006294 380.991571707 461.626561342
534.740591313 352.704966779 523.729110972 382.841571707 461.811561342
532.453554276 352.399411223 525.47921565 384.691571707 461.996561342
530.166517239 352.093855668 527.229320329 386.541571707 462.181561342
527.879480202 351.788300112 528.979323158 388.393423559 462.366746527
525.592443165 351.482744557 530.729427836 390.243423559 462.551746527
523.305406128 351.177189001 532.479532514 392.093423559 462.736746527
521.01836909 350.871633446 534.229637193 393.943423559 462.921746527
518.731332053 350.56607789 535.979741871 395.793423559 463.106746527
516.444295016 350.260522335 537.729846549 397.643423559 463.291746527
514.157257979 349.954966779 539.479849378 399.495275411 463.476931713
511.870220942 349.649411224 541.229954057 401.345275411 463.661931713
509.583183905 349.343855668 542.980058735 403.195275411 463.846931713
507.296146868 349.038300113 544.730163413 405.045275411 464.031931713
505.009109831 348.732744557 546.480268091 406.895275411 464.216931713
502.722072794 348.427189002 548.230372769 408.745275411 464.401931713
500.435035757 348.121633446 549.980375599 410.597127263 464.587116898
499.86873946 347.816077891 551.730480277 412.447127263 464.772116898
499.711332053 347.510522335 553.480584955 414.297127263 464.957116898
499.553924646 347.20496678 555.230689633 416.147127263 465.142116898
499.396517238 346.899411224 556.980794312 417.997127263 465.327116898
499.239109831 346.593855669 558.73089899 419.847127263 465.512116898
499.081702423 346.288300113 560.480901819 421.698979115 465.697302083
498.924295016 348.13583715 560.382858349 423.548979115 464.052857639
498.766887609 349.987689002 560.281111175 425.398979115 462.386005787
498.609480201 351.839540854 560.179364002 427.248979115 460.719153935
498.452072794 353.691392706 560.077616828 429.098979115 459.052487269
498.294665387 355.543244558 559.975869654 430.948979115 457.385820602
498.137257979 357.39509641 559.874020632 432.800830967 455.719153936
497.979850572 359.246948262 559.772273458 434.650830967 455.530079862
497.822443165 361.098800114 559.670526284 436.500830967 455.715079862
497.665035757 362.950651965 559.568779111 438.350830967 455.900265047
497.50762835 364.802503817 559.467031937 440.200830967 456.085450232
497.350220943 366.654355669 559.365284763 442.050830967 456.270450232
497.192813535 368.506207521 559.26343574 443.902682819 456.455635417
497.035406128 369.067929743 560.269095974 445.752682819 456.640635417
496.87799872 368.762374188 562.019200652 447.602682819 456.825820603
496.720591313 368.456818632 563.769305331 449.452682819 457.011005788
496.563183906 368.151263077 565.519410009 451.302682819 457.196005788
496.405776498 367.845707521 567.269514687 453.152682819 457.381005788
496.248369091 367.540151966 569.019517516 455.004534671 457.566190973
496.090961684 367.23459641 570.769622195 456.854534671 457.751376158
495.933554276 366.929040855 572.519726873 458.704534671 457.936561344
495.776146869 366.623485299 574.269831551 460.554534671 458.121561344
495.618739461 366.317929744 576.019936229 462.404534671 458.306561344
495.461332054 366.012374188 577.770040908 464.254534671 458.491746529
495.303924647 365.706818633 579.520043737 466.106386523 458.676931714
495.146517239 365.401263077 581.270148415 467.956386523 458.862116899
494.989109832 365.095707522 583.020253093 469.806386523 459.047116899
494.831702424 364.790151966 584.770357771 471.656386523 459.232116899
494.674295017 364.484596411 586.52046245 473.506386523 459.417302085
494.51688761 364.179040855 588.270567128 475.356386523 459.60248727
494.359480202 363.8734853 590.020569957 477.208238375 459.787672455
494.202072795 363.567929744 591.770674635 479.058238375 459.972672455
494.044665387 363.262374189 593.520779314 480.908238375 460.157672455
493.88725798 362.956818633 595.270883992 482.758238375 460.34285764
493.729850573 362.651263078 597.02098867 484.608238375 460.528042826
493.572443165 362.345707522 598.771093348 486.458238375 460.713042826
493.415035758 362.040151967 600.521096177 488.310090227 460.898228011
493.257628351 361.734596411 602.271200856 490.160090227 461.083228011
493.100220943 361.429040856 604.021305534 492.010090227 461.268413196
492.942813536 361.1234853 605.771410212 493.860090227 461.453598381
492.785406128 360.817929745 607.52151489 495.710090227 461.638598381
492.627998721 360.512374189 609.271619569 497.560090227 461.823598381
492.470591314 360.206818634 611.021622398 499.411942079 462.008783567
492.313183906 359.901263078 612.771727076 501.261942079 462.193968752
492.155776499 359.595707523 614.521831754 503.111942079 462.379153937
491.998369092 359.290151967 616.271936433 504.961942079 462.564153937
491.840961684 358.984596412 618.022041111 506.811942079 462.749153937
491.683554277 358.679040856 619.77204394 508.663793931 462.934339122
491.52614687 358.373485301 621.522148618 510.513793931 463.119524307
491.368739462 360.221022338 621.424105148 512.363793931 461.475079863
491.211332055 362.072874189 621.322357975 514.213793931 459.808228011
