LIT101 LIT301 LIT401 LS601 LS602
428.861773618 284.310815176 318.569897131 426.551866941 629.982251014
428.709255099 284.00863925 320.311048097 428.396311385 630.166695459
428.551847692 283.703083694 322.061152775 430.246311385 630.351695459
428.394440285 283.397528139 323.811257453 432.096311385 630.536695459
428.237032877 283.091972583 325.561362131 433.946311385 630.721695459
428.07962547 282.786417028 327.311466809 435.796311385 630.906695459
427.922218063 282.480861472 329.061469638 437.648163237 631.091880644
427.764810655 282.175305917 330.811574316 439.498163237 631.276880644
427.607403248 281.869750361 332.561678994 441.348163237 631.461880644
427.44999584 281.564194806 334.311783673 443.198163237 631.646880643
427.292588433 281.25863925 336.061888351 445.048163237 631.831880643
427.135181026 280.953083695 337.811993029 446.898163237 632.016880643
426.977773618 280.647528139 339.561995858 448.750015089 632.202065828
426.820366211 280.341972584 341.312100536 450.600015089 632.387065828
426.662958803 280.036417028 343.062205214 452.450015089 632.572065828
426.505551396 279.730861473 344.812309892 454.300015089 632.757065828
426.348143989 279.425305917 346.56241457 456.150015089 632.942065828
426.190736581 279.119750362 348.312519249 458.000015089 633.127065828
426.033329174 278.814194806 350.062522078 459.851866941 633.312251013
425.875921767 278.508639251 351.812626756 461.701866941 633.497251013
425.718514359 278.203083695 353.562731434 463.551866941 633.682251013
425.561106952 277.89752814 355.312836112 465.401866941 633.867251013
425.403699544 277.591972584 357.06294079 467.251866941 634.052251013
425.246292137 277.286417029 358.813045468 469.101866941 634.237251013
425.08888473 276.980861473 360.563048297 470.953718793 634.422436198
424.931477322 276.675305918 362.313152976 472.803718793 634.607436198
424.774069915 276.369750362 364.063257654 474.653718793 634.792436198
424.616662508 276.064194807 365.813362332 476.503718793 634.977436198
424.4592551 275.758639251 367.56346701 478.353718793 635.162436198
424.301847693 275.453083696 369.313571688 480.203718793 635.347436198
424.144440286 275.14752814 371.063574517 482.055570645 635.532621383
423.987032878 274.841972585 372.813679195 483.905570645 635.717621382
423.829625471 274.536417029 374.563783873 485.755570645 635.902621382
423.672218063 274.230861474 376.313888551 487.605570645 636.087621382
423.514810656 273.925305918 378.06399323 489.455570645 636.272621382
423.357403249 273.619750363 379.814097908 491.305570645 636.457621382
423.199995841 273.314194807 381.564100737 493.157422497 636.642806567
423.042588434 275.161731844 381.466057267 495.007422497 634.998362123
422.885181026 277.013583696 381.364310093 496.857422497 633.331510271
422.727773619 278.865435548 381.26256292 498.707422497 631.664658419
422.570366212 280.7172874 381.160815746 500.557422497 629.997991752
422.412958804 282.569139252 381.059068572 502.407422497 628.331325086
422.255551397 284.420991104 380.95721955 504.259274349 626.664658419
422.09814399 286.272842955 380.855472376 506.109274349 626.475584345
421.940736582 288.124694807 380.753725202 507.959274349 626.660584345
421.783329175 289.976546659 380.651978029 509.809274349 626.84576953
421.625921768 291.828398511 380.550230855 511.659274349 627.030954715
421.46851436 293.680250363 380.448483682 513.509274349 627.215954715
421.311106953 295.532102215 380.346634659 515.361126201 627.4011399
421.153699546 296.093824437 381.352294893 517.211126201 627.5861399
420.996292138 295.788268882 383.102399571 519.061126201 627.771325085
420.838884731 295.482713326 384.852504249 520.911126201 627.95651027
420.681477323 295.177157771 386.602608927 522.761126201 628.14151027
420.524069916 294.871602215 388.352713605 524.611126201 628.32651027
420.366662509 294.56604666 390.102716434 526.462978053 628.511695455
420.209255101 294.260491104 391.852821112 528.312978053 628.69688064
