LIT101 LIT301 LIT401 LS601 LS602
654.659625813 651.470825573 653.906920979 651.203742422 653.543583827
654.659625813 650.402908907 654.77307053 652.122260941 653.635435679
654.659625813 649.324205203 655.648071945 653.048186867 653.728028271
654.659625813 648.245501499 656.523175208 653.972260941 653.820435679
654.659625813 647.166797795 657.398176623 654.898186867 653.913028271
654.659625813 646.088094092 658.273279886 655.822260941 654.005435679
654.659625813 645.009390388 659.148281301 656.748186867 654.098028271
654.659625813 643.930686684 660.023282715 657.674112793 654.190620864
654.659625813 642.851982981 660.898385979 658.598186867 654.283028271
654.659625813 641.773279277 661.773387394 659.524112793 654.375620864
654.659625813 640.694575573 662.648490657 660.448186867 654.468028271
654.659625813 639.615871869 663.523492072 661.374112792 654.560620864
