LIT101 LIT301 LIT401 LS601 LS602
382.418804575 487.012353123 440.72082956 308.234366919 481.362190137
382.344989761 486.908788309 441.586979111 309.152885438 482.188856804
382.266286057 486.802306827 442.461980526 310.078811364 483.022190137
382.187582353 486.695825346 443.337083789 311.002885438 483.853856804
382.10887865 486.589343864 444.212085204 311.928811364 484.687190137
382.030174946 486.482862383 445.087188467 312.852885438 485.518856804
381.951471242 486.376380901 445.962189882 313.778811364 486.352190137
381.872767538 486.26989942 446.837191297 314.70473729 487.185523471
381.794063835 486.163417938 447.71229456 315.628811364 488.017190137
381.715360131 486.056936457 448.587295975 316.55473729 488.850523471
381.636656427 485.950454975 449.462399238 317.478811364 489.682190137
381.557952724 485.843973494 450.337400653 318.40473729 490.515523471
381.47924902 485.737492012 451.212402067 319.330663216 491.348856804
381.400545316 485.631010531 452.087505331 320.25473729 492.180523471
381.321841613 485.524529049 452.962506745 321.180663216 493.013856804
381.243137909 485.418047568 453.837610009 322.10473729 493.845523471
381.164434205 485.311566086 454.712611424 323.030663216 494.678856804
381.085730502 485.205084605 455.587714687 323.95473729 495.510523471
381.007026798 485.098603124 456.462716102 324.880663216 496.343856804
380.928323094 484.992121642 457.337717516 325.806589142 497.177190137
380.849619391 484.885640161 458.21282078 326.730663216 498.008856804
380.770915687 484.779158679 459.087822194 327.656589142 498.842190137
380.692211983 484.672677198 459.962925458 328.580663216 499.673856804
380.613508279 484.566195716 460.837926873 329.506589142 500.507190137
380.534804576 484.459714235 461.712928287 330.432515068 501.34052347
380.456100872 484.353232753 462.588031551 331.356589142 502.172190137
380.377397168 484.246751272 463.463032965 332.282515068 503.00552347
380.298693465 484.14026979 464.338136229 333.206589142 503.837190137
380.219989761 484.033788309 465.213137643 334.132515068 504.67052347
380.141286057 483.927306827 466.088240907 335.056589142 505.502190137
380.062582354 483.820825346 466.963242321 335.982515068 506.33552347
379.98387865 483.714343864 467.838243736 336.908440994 507.168856804
379.905174946 483.607862383 468.713347 337.832515068 508.00052347
379.826471243 483.501380901 469.588348414 338.758440994 508.833856804
379.747767539 483.39489942 470.463451678 339.682515068 509.66552347
379.669063835 483.288417938 471.338453092 340.608440994 510.498856804
379.590360132 483.181936457 472.213454507 341.53436692 511.332190137
379.511656428 484.103732753 472.166335548 342.458440994 511.2601531
379.432952724 485.029658679 472.115411037 343.38436692 511.167560507
379.35424902 485.955584605 472.064588375 344.308440994 511.073301248
379.275545317 486.881510531 472.013663863 345.23436692 510.980708655
379.196841613 487.807436457 471.962841201 346.158440994 510.888116063
379.118137909 488.733362383 471.91191669 347.08436692 510.79552347
379.039434206 489.659288309 471.860992178 348.010292846 511.439967915
378.960730502 490.585214235 471.810169516 348.93436692 512.273301248
378.882026798 491.511140161 471.759245005 349.860292846 513.106634581
378.803323095 492.437066087 471.708422342 350.78436692 513.938301248
378.724619391 493.362992013 471.657497831 351.710292846 514.771634581
378.645915687 494.288917939 471.60657332 352.636218772 515.604967915
378.567211984 494.59952905 472.107602509 353.560292846 516.436634581
378.48850828 494.493047568 472.982603924 354.486218772 517.269967915
378.409804576 494.386566087 473.857707187 355.410292846 518.103301248
378.331100873 494.280084605 474.732708602 356.336218772 518.936634581
