LIT101 LIT301 LIT401 LS601 LS602
352.967244691 386.273737149 480.770129818 344.855015983 472.868209822
352.893429876 386.170172335 481.636279369 345.773534502 473.694876489
352.814726172 386.063690853 482.511280783 346.699460428 474.528209822
352.736022468 385.957209372 483.386384047 347.623534502 475.359876489
352.657318765 385.85072789 484.261385462 348.549460428 476.193209822
352.578615061 385.744246409 485.136488725 349.473534502 477.024876489
352.499911357 385.637764927 486.01149014 350.399460428 477.858209822
352.421207654 385.531283446 486.886491554 351.325386354 478.691543155
352.34250395 385.424801964 487.761594818 352.249460428 479.523209822
352.263800246 385.318320483 488.636596232 353.175386354 480.356543155
352.185096543 385.211839001 489.511699496 354.099460428 481.188209822
352.106392839 385.10535752 490.386700911 355.025386354 482.021543155
352.027689135 384.998876038 491.261702325 355.95131228 482.854876489
351.948985431 384.892394557 492.136805589 356.875386354 483.686543155
351.870281728 384.785913075 493.011807003 357.80131228 484.519876489
351.791578024 384.679431594 493.886910267 358.725386354 485.351543155
351.71287432 384.572950112 494.761911681 359.65131228 486.184876489
351.634170617 384.466468631 495.637014945 360.575386354 487.016543155
351.555466913 384.359987149 496.51201636 361.50131228 487.849876489
351.476763209 384.253505668 497.387017774 362.427238206 488.683209822
351.398059506 384.147024186 498.262121038 363.35131228 489.514876489
351.319355802 384.040542705 499.137122452 364.277238206 490.348209822
351.240652098 383.934061223 500.012225716 365.20131228 491.179876489
351.161948395 383.827579742 500.88722713 366.127238206 492.013209822
351.083244691 383.72109826 501.762228545 367.053164132 492.846543155
351.004540987 383.614616779 502.637331808 367.977238206 493.678209822
350.925837284 383.508135298 503.512333223 368.903164132 494.511543155
350.84713358 383.401653816 504.387436487 369.827238206 495.343209822
350.768429876 383.295172335 505.262437901 370.753164132 496.176543155
350.689726172 383.188690853 506.137541165 371.677238206 497.008209822
350.611022469 383.082209372 507.012542579 372.603164132 497.841543155
350.532318765 382.97572789 507.887543994 373.529090058 498.674876489
350.453615061 382.869246409 508.762647257 374.453164132 499.506543155
350.374911358 382.762764927 509.637648672 375.379090058 500.339876489
350.296207654 382.656283446 510.512751936 376.303164132 501.171543155
350.21750395 382.549801964 511.38775335 377.229090058 502.004876489
350.138800247 382.443320483 512.262754765 378.155015984 502.838209822
350.060096543 383.365116779 512.215635806 379.079090058 502.766172785
349.981392839 384.291042705 512.164711295 380.005015984 502.673580192
349.902689136 385.216968631 512.113888632 380.929090058 502.579320933
349.823985432 386.142894557 512.062964121 381.855015984 502.48672834
349.745281728 387.068820483 512.012141459 382.779090058 502.394135748
349.666578025 387.994746409 511.961216947 383.705015984 502.301543155
349.587874321 388.920672335 511.910292436 384.63094191 502.945987599
349.509170617 389.846598261 511.859469774 385.555015984 503.779320933
349.430466914 390.772524187 511.808545262 386.48094191 504.612654266
349.35176321 391.698450113 511.7577226 387.405015984 505.444320933
349.273059506 392.624376038 511.706798089 388.33094191 506.277654266
349.194355803 393.550301964 511.655873577 389.256867836 507.110987599
349.115652099 393.860913076 512.156902767 390.18094191 507.942654266
349.036948395 393.754431594 513.031904182 391.106867836 508.775987599
348.958244691 393.647950113 513.907007445 392.03094191 509.609320933
348.879540988 393.541468631 514.78200886 392.956867836 510.442654266
348.800837284 393.43498715 515.657112123 393.88094191 511.275987599
348.72213358 393.328505668 516.532113538 394.806867836 512.109320933
348.643429877 393.222024187 517.407114953 395.732793762 512.942654266
348.564726173 393.115542705 518.282218216 396.656867836 513.774320933
348.486022469 393.009061224 519.157219631 397.582793762 514.607654266
348.407318766 392.902579742 520.032322894 398.506867836 515.439320933
348.328615062 392.796098261 520.907324309 399.432793762 516.272654266
348.249911358 392.689616779 521.782325724 400.358719688 517.105987599
348.171207655 392.583135298 522.657428987 401.282793762 517.939320933
348.092503951 392.476653816 523.532430402 402.208719688 518.772654266
348.013800247 392.370172335 524.407533666 403.132793762 519.605987599
347.935096543 392.263690853 525.28253508 404.058719688 520.439320933
347.85639284 392.157209372 526.157638344 404.982793762 521.270987599
347.777689136 392.05072789 527.032639758 405.908719688 522.104320933
347.698985432 391.944246409 527.907641173 406.834645614 522.937654266
347.620281729 391.837764927 528.782744437 407.758719688 523.769320933
347.541578025 391.731283446 529.657745851 408.684645614 524.602654266
347.462874321 391.624801965 530.532849115 409.608719688 525.435987599
347.384170618 391.518320483 531.407850529 410.534645614 526.269320933
347.305466914 391.411839002 532.282851944 411.46057154 527.102654266
347.22676321 391.30535752 533.157955208 412.384645614 527.935987599
347.148059507 391.198876039 534.032956622 413.31057154 528.769320933
347.069355803 391.092394557 534.908059886 414.234645614 529.600987599
346.990652099 390.985913076 535.783061301 415.16057154 530.434320933
346.911948396 390.879431594 536.658164564 416.084645614 531.265987599
346.833244692 390.772950113 537.533165979 417.01057154 532.099320933
346.754540988 390.666468631 538.408167393 417.936497466 532.932654266
346.675837284 390.55998715 539.283270657 418.86057154 533.765987599
346.597133581 390.453505668 540.158272072 419.786497466 534.599320933
346.518429877 390.347024187 541.033375335 420.71057154 535.432654266
346.439726173 390.240542705 541.90837675 421.636497466 536.265987599
346.36102247 390.134061224 542.783378164 422.562423392 537.099320933
346.282318766 391.05585752 542.736259206 423.486497466 537.027283896
346.203615062 391.981783446 542.685334694 424.412423392 536.934691303
346.124911359 392.907709372 542.634512032 425.336497466 536.840432044
346.046207655 393.833635298 542.583587521 426.262423392 536.747839451
345.967503951 394.759561224 542.532663009 427.188349318 536.655246859
345.888800248 395.68548715 542.481840347 428.112423392 536.562654266
345.810096544 396.611413076 542.430915836 429.038349318 537.207098711
345.73139284 397.537339002 542.380093173 429.962423392 538.040432044
345.652689137 398.463264928 542.329168662 430.888349318 538.873765378
345.573985433 399.389190854 542.278346 431.812423392 539.705432044
345.495281729 400.31511678 542.227421488 432.738349318 540.538765378
