action step s
- 0 1
rmc512_1 1 6
rmc512_1 2 6
rmc512_1 3 6
rmc512_1 4 6
rmc512_1 5 6
rmc512_1 6 6
rmc512_1 7 17
rmc512_1 8 8
rmc512_1 9 2
rmc512_1 10 4
rmc512_1 11 1
rmc512_1 12 7
rmc512_1 13 5
rmc512_1 14 7
rmc512_1 15 1
rmc512_1 16 5
rmc512_1 17 7
rmc512_1 18 6
rmc512_1 19 6
rmc512_1 20 6
rmc512_1 21 6
rmc512_1 22 6
rmc512_1 23 6
rmc512_1 24 6
rmc512_1 25 20
rmc512_1 26 8
rmc512_1 27 2
rmc512_1 28 4
rmc512_1 29 6
rmc512_1 30 6
rmc512_1 31 6
rmc512_1 32 8
rmc512_1 33 4
rmc512_1 34 1
rmc512_1 35 6
rmc512_1 36 4
rmc512_1 37 1
rmc512_1 38 5
rmc512_1 39 7
rmc512_1 40 1
rmc512_1 41 11
rmc512_1 42 7
rmc512_1 43 1
rmc512_1 44 5
rmc512_1 45 4
rmc512_1 46 1
rmc512_1 47 5
rmc512_1 48 7
rmc512_1 49 1
rmc512_1 50 7
rmc512_1 51 5
rmc512_1 52 7
rmc512_1 53 1
rmc512_1 54 11
rmc512_1 55 1
rmc512_1 56 6
rmc512_1 57 6
rmc512_1 58 6
rmc512_1 59 12
rmc512_1 60 11
rmc512_1 61 1
rmc512_1 62 7
rmc512_1 63 3
rmc512_1 64 6
rmc512_1 65 6
rmc512_1 66 6
rmc512_1 67 4
rmc512_1 68 6
rmc512_1 69 6
rmc512_1 70 6
rmc512_1 71 6
rmc512_1 72 6
rmc512_1 73 6
rmc512_1 74 6
rmc512_1 75 4
rmc512_1 76 1
rmc512_1 77 6
rmc512_1 78 6
rmc512_1 79 6
rmc512_1 80 6
rmc512_1 81 6
rmc512_1 82 6
rmc512_1 83 6
rmc512_1 84 4
rmc512_1 85 1
rmc512_1 86 5
rmc512_1 87 7
rmc512_1 88 7
rmc512_1 89 3
rmc512_1 90 6
rmc512_1 91 6
rmc512_1 92 4
rmc512_1 93 6
rmc512_1 94 6
rmc512_1 95 6
rmc512_1 96 4
rmc512_1 97 1
rmc512_1 98 6
rmc512_1 99 6
rmc512_1 100 6
rmc512_1 101 6
rmc512_1 102 6
rmc512_1 103 6
rmc512_1 104 6
rmc512_1 105 6
rmc512_1 106 6
rmc512_1 107 4
rmc512_1 108 1
rmc512_1 109 11
rmc512_1 110 10
rmc512_1 111 1
rmc512_1 112 7
rmc512_1 113 1
rmc512_1 114 11
rmc512_1 115 1
rmc512_1 116 6
rmc512_1 117 6
rmc512_1 118 6
rmc512_1 119 7
rmc512_1 120 6
rmc512_1 121 6
rmc512_1 122 6
rmc512_1 123 6
rmc512_1 124 6
rmc512_1 125 6
rmc512_1 126 6
rmc512_1 127 6
rmc512_1 128 6
rmc512_1 129 6
rmc512_1 130 6
rmc512_1 131 6
rmc512_1 132 6
rmc512_1 133 6
rmc512_1 134 6
rmc512_1 135 6
rmc512_1 136 6
rmc512_1 137 6
rmc512_1 138 6
rmc512_1 139 6
rmc512_1 140 6
rmc512_1 141 6
rmc512_1 142 8
rmc512_1 143 4
rmc512_1 144 1
rmc512_1 145 6
rmc512_1 146 8
rmc512_1 147 4
rmc512_1 148 1
rmc512_1 149 11
rmc512_1 150 7
rmc512_1 151 1
rmc512_1 152 7
rmc512_1 153 1
rmc512_1 154 11
rmc512_1 155 1
rmc512_1 156 5
rmc512_1 157 4
rmc512_1 158 1
rmc512_1 159 7
rmc512_1 160 1
rmc512_1 161 5
rmc512_1 162 7
rmc512_1 163 6
rmc512_1 164 6
rmc512_1 165 6
rmc512_1 166 4
rmc512_1 167 6
rmc512_1 168 12
rmc512_1 169 11
rmc512_1 170 6
rmc512_1 171 6
rmc512_1 172 4
rmc512_1 173 1
rmc512_1 174 5
rmc512_1 175 7
rmc512_1 176 1
rmc512_1 177 11
rmc512_1 178 6
rmc512_1 179 4
rmc512_1 180 1
rmc512_1 181 11
rmc512_1 182 7
rmc512_1 183 1
rmc512_1 184 7
rmc512_1 185 5
rmc512_1 186 7
rmc512_1 187 6
rmc512_1 188 4
rmc512_1 189 5
rmc512_1 190 7
rmc512_1 191 3
rmc512_1 192 6
rmc512_1 193 8
rmc512_1 194 2
rmc512_1 195 4
rmc512_1 196 1
rmc512_1 197 10
rmc512_1 198 1
rmc512_1 199 11
rmc512_1 200 7
rmc512_1 201 1
rmc512_1 202 11
rmc512_1 203 1
rmc512_1 204 11
rmc512_1 205 6
rmc512_1 206 6
rmc512_1 207 6
rmc512_1 208 6
rmc512_1 209 6
rmc512_1 210 6
rmc512_1 211 6
rmc512_1 212 6
rmc512_1 213 6
rmc512_1 214 4
rmc512_1 215 1
rmc512_1 216 5
rmc512_1 217 7
rmc512_1 218 1
rmc512_1 219 7
rmc512_1 220 1
rmc512_1 221 11
rmc512_1 222 6
rmc512_1 223 6
rmc512_1 224 6
rmc512_1 225 6
rmc512_1 226 6
rmc512_1 227 6
rmc512_1 228 4
rmc512_1 229 5
rmc512_1 230 10
rmc512_1 231 1
rmc512_1 232 11
rmc512_1 233 6
rmc512_1 234 8
rmc512_1 235 2
rmc512_1 236 4
rmc512_1 237 1
rmc512_1 238 11
rmc512_1 239 6
rmc512_1 240 6
rmc512_1 241 6
rmc512_1 242 6
rmc512_1 243 6
rmc512_1 244 6
rmc512_1 245 6
rmc512_1 246 6
rmc512_1 247 6
rmc512_1 248 8
rmc512_1 249 4
rmc512_1 250 1
rmc512_1 251 6
rmc512_1 252 6
rmc512_1 253 4
rmc512_1 254 1
rmc512_1 255 7
