action step s
- 0 1
rmc512_1 1 5
rmc512_1 2 7
rmc512_1 3 1
rmc512_1 4 6
rmc512_1 5 8
rmc512_1 6 2
rmc512_1 7 4
rmc512_1 8 1
rmc512_1 9 11
rmc512_1 10 15
rmc512_1 11 2
rmc512_1 12 4
rmc512_1 13 1
rmc512_1 14 7
rmc512_1 15 6
rmc512_1 16 6
rmc512_1 17 6
rmc512_1 18 2
rmc512_1 19 4
rmc512_1 20 1
rmc512_1 21 11
rmc512_1 22 6
rmc512_1 23 8
rmc512_1 24 4
rmc512_1 25 1
rmc512_1 26 6
rmc512_1 27 4
rmc512_1 28 13
rmc512_1 29 1
rmc512_1 30 7
rmc512_1 31 1
rmc512_1 32 7
rmc512_1 33 1
rmc512_1 34 6
rmc512_1 35 6
rmc512_1 36 6
rmc512_1 37 6
rmc512_1 38 6
rmc512_1 39 6
rmc512_1 40 6
rmc512_1 41 6
rmc512_1 42 6
rmc512_1 43 6
rmc512_1 44 6
rmc512_1 45 4
rmc512_1 46 1
rmc512_1 47 11
rmc512_1 48 1
rmc512_1 49 5
rmc512_1 50 10
rmc512_1 51 1
rmc512_1 52 7
rmc512_1 53 1
rmc512_1 54 5
rmc512_1 55 5
rmc512_1 56 7
rmc512_1 57 1
rmc512_1 58 5
rmc512_1 59 7
rmc512_1 60 1
rmc512_1 61 11
rmc512_1 62 7
rmc512_1 63 7
rmc512_1 64 5
rmc512_1 65 7
rmc512_1 66 1
rmc512_1 67 7
rmc512_1 68 1
rmc512_1 69 6
rmc512_1 70 7
rmc512_1 71 1
rmc512_1 72 5
rmc512_1 73 7
rmc512_1 74 7
rmc512_1 75 5
rmc512_1 76 7
rmc512_1 77 1
rmc512_1 78 7
rmc512_1 79 19
rmc512_1 80 9
rmc512_1 81 15
rmc512_1 82 4
rmc512_1 83 1
rmc512_1 84 7
rmc512_1 85 1
rmc512_1 86 11
rmc512_1 87 1
rmc512_1 88 14
rmc512_1 89 4
rmc512_1 90 1
rmc512_1 91 6
rmc512_1 92 6
rmc512_1 93 6
rmc512_1 94 6
rmc512_1 95 6
rmc512_1 96 6
rmc512_1 97 6
rmc512_1 98 6
rmc512_1 99 12
rmc512_1 100 8
rmc512_1 101 4
rmc512_1 102 6
rmc512_1 103 6
rmc512_1 104 6
rmc512_1 105 6
rmc512_1 106 6
rmc512_1 107 6
rmc512_1 108 6
rmc512_1 109 8
rmc512_1 110 6
rmc512_1 111 6
rmc512_1 112 6
rmc512_1 113 6
rmc512_1 114 6
rmc512_1 115 6
rmc512_1 116 6
rmc512_1 117 6
rmc512_1 118 6
rmc512_1 119 6
rmc512_1 120 6
rmc512_1 121 6
rmc512_1 122 6
rmc512_1 123 4
rmc512_1 124 1
rmc512_1 125 7
rmc512_1 126 1
rmc512_1 127 7
rmc512_1 128 5
rmc512_1 129 7
rmc512_1 130 6
rmc512_1 131 6
rmc512_1 132 8
rmc512_1 133 2
rmc512_1 134 4
rmc512_1 135 1
rmc512_1 136 6
rmc512_1 137 6
rmc512_1 138 6
rmc512_1 139 6
rmc512_1 140 4
rmc512_1 141 1
rmc512_1 142 11
rmc512_1 143 6
rmc512_1 144 6
rmc512_1 145 6
rmc512_1 146 6
rmc512_1 147 8
rmc512_1 148 4
rmc512_1 149 1
rmc512_1 150 5
rmc512_1 151 15
rmc512_1 152 2
rmc512_1 153 4
rmc512_1 154 1
rmc512_1 155 7
rmc512_1 156 1
rmc512_1 157 5
rmc512_1 158 5
rmc512_1 159 7
rmc512_1 160 6
rmc512_1 161 6
rmc512_1 162 6
rmc512_1 163 6
rmc512_1 164 4
rmc512_1 165 1
rmc512_1 166 6
rmc512_1 167 6
rmc512_1 168 6
rmc512_1 169 6
rmc512_1 170 6
rmc512_1 171 8
rmc512_1 172 2
rmc512_1 173 4
rmc512_1 174 1
rmc512_1 175 11
rmc512_1 176 7
rmc512_1 177 1
rmc512_1 178 5
rmc512_1 179 5
rmc512_1 180 11
rmc512_1 181 1
rmc512_1 182 7
rmc512_1 183 1
rmc512_1 184 5
rmc512_1 185 7
rmc512_1 186 1
rmc512_1 187 5
rmc512_1 188 4
