action step s
- 0 1
rmc512_1 1 7
rmc512_1 2 7
rmc512_1 3 3
rmc512_1 4 6
rmc512_1 5 12
rmc512_1 6 8
rmc512_1 7 2
rmc512_1 8 4
rmc512_1 9 1
rmc512_1 10 5
rmc512_1 11 7
rmc512_1 12 1
rmc512_1 13 7
rmc512_1 14 1
rmc512_1 15 7
rmc512_1 16 6
rmc512_1 17 6
rmc512_1 18 8
rmc512_1 19 4
rmc512_1 20 6
rmc512_1 21 12
rmc512_1 22 11
rmc512_1 23 6
rmc512_1 24 6
rmc512_1 25 4
rmc512_1 26 1
rmc512_1 27 11
rmc512_1 28 6
rmc512_1 29 6
rmc512_1 30 6
rmc512_1 31 6
rmc512_1 32 6
rmc512_1 33 6
rmc512_1 34 7
rmc512_1 35 1
rmc512_1 36 11
rmc512_1 37 6
rmc512_1 38 6
rmc512_1 39 12
rmc512_1 40 8
rmc512_1 41 6
rmc512_1 42 6
rmc512_1 43 6
rmc512_1 44 6
rmc512_1 45 8
rmc512_1 46 2
rmc512_1 47 4
rmc512_1 48 6
rmc512_1 49 6
rmc512_1 50 8
rmc512_1 51 2
rmc512_1 52 4
rmc512_1 53 6
rmc512_1 54 6
rmc512_1 55 6
rmc512_1 56 6
rmc512_1 57 6
rmc512_1 58 4
rmc512_1 59 1
rmc512_1 60 11
rmc512_1 61 6
rmc512_1 62 6
rmc512_1 63 6
rmc512_1 64 6
rmc512_1 65 6
rmc512_1 66 6
rmc512_1 67 6
rmc512_1 68 6
rmc512_1 69 6
rmc512_1 70 8
rmc512_1 71 2
rmc512_1 72 4
rmc512_1 73 1
rmc512_1 74 6
rmc512_1 75 4
rmc512_1 76 6
rmc512_1 77 6
rmc512_1 78 8
rmc512_1 79 2
rmc512_1 80 4
rmc512_1 81 1
rmc512_1 82 14
rmc512_1 83 7
rmc512_1 84 3
rmc512_1 85 6
rmc512_1 86 6
rmc512_1 87 6
rmc512_1 88 8
rmc512_1 89 2
rmc512_1 90 4
rmc512_1 91 1
rmc512_1 92 11
rmc512_1 93 7
rmc512_1 94 1
rmc512_1 95 11
rmc512_1 96 6
rmc512_1 97 6
rmc512_1 98 6
rmc512_1 99 8
rmc512_1 100 4
rmc512_1 101 6
rmc512_1 102 6
rmc512_1 103 4
rmc512_1 104 1
rmc512_1 105 7
rmc512_1 106 3
rmc512_1 107 6
rmc512_1 108 6
rmc512_1 109 12
rmc512_1 110 11
rmc512_1 111 1
rmc512_1 112 5
rmc512_1 113 7
rmc512_1 114 3
rmc512_1 115 6
rmc512_1 116 6
rmc512_1 117 6
rmc512_1 118 6
rmc512_1 119 6
rmc512_1 120 6
rmc512_1 121 6
rmc512_1 122 6
rmc512_1 123 6
rmc512_1 124 4
rmc512_1 125 6
rmc512_1 126 6
rmc512_1 127 6
rmc512_1 128 6
