LIT101 LIT301 LIT401 LS601 LS602
252.402852876 809.179413247 961.840970755 492.398034943 986.020783957
252.402852876 807.043579914 963.573269858 494.23507198 986.20448766
252.402852876 804.886172506 965.323272687 496.086923832 986.389672846
252.402852876 802.728765099 967.073479214 497.93507198 986.57448766
252.402852876 800.571357692 968.823482043 499.786923832 986.759672846
252.402852876 798.413950284 970.57368857 501.63507198 986.94448766
252.402852876 796.256542877 972.323691399 503.486923832 987.129672846
252.402852876 794.099135469 974.073694229 505.338775684 987.314858031
252.402852876 791.941728062 975.823900756 507.186923832 987.499672846
252.402852876 789.784320654 977.573903585 509.038775684 987.684858031
252.402852876 787.626913247 979.324110112 510.886923832 987.869672846
252.402852876 785.46950584 981.074112941 512.738775684 988.054858031
252.402852876 783.312098432 982.82411577 514.590627535 988.240043216
252.402852876 781.154691025 984.574322297 516.438775684 988.424858031
252.402852876 778.997283617 986.324325126 518.290627536 988.610043216
252.402852876 776.83987621 988.074531654 520.138775684 988.794858031
252.402852876 774.682468803 989.824534483 521.990627536 988.980043216
252.402852876 772.525061395 991.57474101 523.838775684 989.164858031
252.402852876 770.367653988 993.324743839 525.690627536 989.350043217
252.402852876 768.210246581 995.074746668 527.542479388 989.535228402
252.402852876 766.052839173 996.824953195 529.390627536 989.720043217
252.402852876 763.895431766 998.574956024 531.242479388 989.905228402
252.402852876 761.738024358 1000.32516255 533.090627536 990.090043217
252.402852876 759.580616951 1002.07516538 534.942479388 990.275228402
252.402852876 757.423209544 1003.82516821 536.79433124 990.460413587
252.402852876 755.265802136 1005.57537474 538.642479388 990.645228402
252.402852876 753.108394729 1007.32537757 540.49433124 990.830413587
252.402852876 750.950987321 1009.07558409 542.342479388 991.015228402
252.402852876 748.793579914 1010.82558692 544.19433124 991.200413587
252.402852876 746.636172507 1012.57579345 546.042479388 991.385228402
252.402852876 744.478765099 1014.32579628 547.89433124 991.570413587
252.402852876 742.321357692 1016.07579911 549.746183092 991.755598773
252.402852876 740.163950284 1017.82600563 551.59433124 991.940413587
252.402852876 738.006542877 1019.57600846 553.446183092 992.125598773
252.402852876 736.42300584 1020.8336224 555.29433124 992.310413587
252.402852876 736.302191025 1020.83547708 557.146183092 992.495598773
252.402852876 736.18137621 1020.83733176 558.998034944 992.680783958
252.402852876 736.060561396 1020.83939014 560.846183092 992.865598773
252.402852876 735.94837621 1020.83383741 562.698034944 993.050783958
252.402852876 735.827561396 1020.83589579 564.546183092 993.235598773
252.402852876 735.706746581 1020.83775047 566.398034944 993.420783958
252.402852876 735.594561396 1020.83240144 568.246183092 993.605969144
252.402852876 735.473746581 1020.83425613 570.098034944 993.791154329
252.402852876 735.352931766 1020.83611081 571.949886796 993.976339514
252.402852876 735.232116951 1020.83816919 573.798034944 994.161524699
252.402852876 735.119931766 1020.83261646 575.649886796 994.346709885
252.402852876 734.999116951 1020.83467484 577.498034944 994.5315247
252.402852876 734.878302136 1020.83652952 579.349886796 994.716709885
252.402852876 734.757487322 1020.8383842 581.201738648 994.90189507
252.402852876 734.645302136 1020.83303517 583.049886796 995.086709885
252.402852876 734.524487322 1020.83488985 584.901738648 995.27189507
252.402852876 734.403672507 1020.83694823 586.749886796 995.457080256
252.402852876 734.282857692 1020.83880291 588.601738648 995.642265441
252.402852876 734.170672507 1020.83345389 590.449886796 995.827450626
252.402852876 734.049857692 1020.83530857 592.301738648 996.012635811
252.402852876 733.929042877 1020.83716325 594.1535905 996.197820997
252.402852876 733.808228062 1020.83922163 596.001738648 996.382635812
252.402852876 733.696042877 1020.8336689 597.8535905 996.567820997
252.402852876 733.575228062 1020.83572728 599.701738648 996.752635812
252.402852876 733.454413247 1020.83758196 601.5535905 996.937820997
252.402852876 733.333598433 1020.83943664 603.405442352 997.123006182
252.402852876 733.221413247 1020.83408761 605.2535905 997.308191368
252.402852876 733.100598433 1020.83594229 607.105442352 997.493376553
252.402852876 732.979783618 1020.83800067 608.9535905 997.678561738
252.402852876 732.867598433 1020.83244795 610.805442352 997.863746923
252.402852876 732.746783618 1020.83450633 612.6535905 998.048561738
252.402852876 732.625968803 1020.83636101 614.505442352 998.233746924
252.402852876 732.505153988 1020.83821569 616.357294204 998.418932109
252.402852876 732.392968803 1020.83286666 618.205442352 998.603746924
252.402852876 732.272153988 1020.83472134 620.057294204 998.788932109
252.402852876 732.151339173 1020.83677972 621.905442352 998.974117294
252.402852876 732.030524359 1020.8386344 623.757294204 999.15930248
252.402852876 731.918339173 1020.83308167 625.609146056 999.344487665
252.402852876 731.797524359 1020.83514005 627.457294204 999.52967285
252.402852876 731.676709544 1020.83699473 629.309146056 999.714858035
252.402852876 731.555894729 1020.83905311 631.157294204 999.89967285
252.402852876 731.443709544 1020.83350039 633.009146056 1000.08485804
252.402852876 731.322894729 1020.83555877 634.857294204 1000.26967285
252.402852876 731.202079914 1020.83741345 636.709146056 1000.45485804
252.402852876 731.081265099 1020.83926813 638.560997908 1000.64004322
252.402852876 730.969079914 1020.8339191 640.409146056 1000.82522841
252.402852876 730.848265099 1020.83577378 642.260997908 1001.01041359
252.402852876 730.727450285 1020.83783216 644.109146056 1001.19559878
252.402852876 730.610950285 1020.83598314 645.960997908 1001.38078396
252.402852876 730.494450285 1020.83413412 647.81284976 1001.56596915
252.402852876 730.37363547 1020.83619249 649.660997908 1001.75078396
252.402852876 730.252820655 1020.83804718 651.51284976 1001.93596915
252.402852876 730.14063547 1020.83269815 653.360997908 1002.12078396
252.402852876 730.019820655 1020.83455283 655.21284976 1002.30596915
252.402852876 729.89900584 1020.83640751 657.064701612 1002.49115433
252.402852876 729.778191025 1020.83846589 658.91284976 1002.67633952
252.402852876 729.66600584 1020.83291316 660.764701612 1002.8615247
252.402852876 729.545191025 1020.83497154 662.61284976 1003.04670989
252.402852876 729.42437621 1020.83682622 664.464701612 1003.23189507
252.402852876 729.303561396 1020.8388846 666.31284976 1003.41670989
252.402852876 729.19137621 1020.83333187 668.164701612 1003.60189507
252.402852876 729.070561396 1020.83518656 670.016553464 1003.78708026
252.402852876 728.949746581 1020.83724493 671.864701612 1003.97189507
252.402852876 728.828931766 1020.83909962 673.716553464 1004.15708026
252.402852876 728.716746581 1020.83375059 675.564701612 1004.34226544
252.402852876 728.595931766 1020.83560527 677.416553464 1004.52745063
252.402852876 728.475116951 1020.83745995 679.268405316 1004.71263581
252.402852876 728.354302136 1020.83951833 681.116553464 1004.897821
252.402852876 728.242116951 1020.8339656 682.968405316 1005.08300619
252.402852876 728.121302136 1020.83602398 684.816553464 1005.267821
252.402852876 728.000487322 1020.83787866 686.668405316 1005.45300619
252.402852876 727.888302136 1020.83252963 688.516553464 1005.637821
252.402852876 727.767487322 1020.83438432 690.368405316 1005.82300619
252.402852876 727.646672507 1020.836239 692.220257168 1006.00819137
252.402852876 727.525857692 1020.83829738 694.068405316 1006.19337656
252.402852876 727.413672507 1020.83274465 695.920257168 1006.37856174
252.402852876 727.292857692 1020.83480303 697.768405316 1006.56374693
252.402852876 727.172042877 1020.83665771 699.620257168 1006.74893211
252.402852876 727.051228062 1020.83851239 701.47210902 1006.9341173
252.402852876 726.939042877 1020.83316336 703.320257168 1007.11893211
252.402852876 726.818228062 1020.83501804 705.17210902 1007.3041173
252.402852876 726.697413248 1020.83707642 707.020257168 1007.48893211
252.402852876 726.576598433 1020.8389311 708.87210902 1007.6741173
252.402852876 726.464413248 1020.83358207 710.720257168 1007.85930248
252.402852876 726.343598433 1020.83543676 712.57210902 1008.04448767
252.402852876 726.222783618 1020.83729144 714.423960872 1008.22967285
252.402852876 726.101968803 1020.83934982 716.27210902 1008.41485804
252.402852876 725.989783618 1020.83379709 718.123960872 1008.60004322
252.402852876 725.868968803 1020.83585547 719.97210902 1008.78485804
252.402852876 725.748153988 1020.83771015 721.823960872 1008.97004322
252.402852876 725.631653988 1020.83586113 723.675812724 1009.15522841
252.402852876 725.515153988 1020.8342158 725.523960872 1009.34004322
252.402852876 725.394339173 1020.83607048 727.375812724 1009.52522841
252.402852876 725.273524359 1020.83812886 729.223960872 1009.71041359
252.402852876 725.161339173 1020.83257614 731.075812724 1009.89559878
252.402852876 725.040524359 1020.83463452 732.923960872 1010.08078396
252.402852876 724.919709544 1020.8364892 734.775812724 1010.26596915
252.402852876 724.798894729 1020.83834388 736.627664576 1010.45115433
252.402852876 724.686709544 1020.83299485 738.475812724 1010.63596915
252.402852876 724.565894729 1020.83484953 740.327664576 1010.82115433
252.402852876 724.445079914 1020.83690791 742.175812724 1011.00596915
