LIT101 LIT301 LIT401 LS601 LS602
650.386253529 650.067848585 653.887188648 650.304285908 652.086729006
650.386253529 649.647154141 654.228337351 650.667248871 652.123025302
650.386253529 649.215672659 654.578337917 651.037619241 652.160062339
650.386253529 648.784191178 654.928338482 651.407989612 652.197099376
650.386253529 648.352709696 655.278339048 651.778359982 652.234136413
650.386253529 647.921228215 655.628339614 652.148730352 652.27117345
650.386253529 647.489746733 655.97834018 652.519100723 652.308210487
650.386253529 647.058265252 656.328442595 652.887619241 652.345062339
650.386253529 646.62678377 656.678443161 653.257989612 652.382099376
650.386253529 646.195302289 657.028443726 653.628359982 652.419136413
650.386253529 645.763820807 657.378444292 653.998730352 652.45617345
650.386253529 645.332339326 657.728444858 654.369100723 652.493210487
650.386253529 644.900857844 658.078445424 654.739471093 652.530247524
650.386253529 644.469376363 658.428547839 655.107989612 652.567099376
650.386253529 644.037894881 658.778548405 655.478359982 652.604136413
650.386253529 643.6064134 659.12854897 655.848730352 652.64117345
650.386253529 643.174931918 659.478549536 656.219100723 652.678210487
650.386253529 642.743450437 659.828550102 656.589471093 652.715247524
650.386253529 642.311968955 660.178550668 656.959841463 652.752284561
650.386253529 641.880487474 660.528653083 657.328359982 652.789136413
650.386253529 641.449005993 660.878653649 657.698730352 652.82617345
650.386253529 641.017524511 661.228654214 658.069100723 652.863210487
650.386253529 640.58604303 661.57865478 658.439471093 652.900247524
650.386253529 640.154561548 661.928655346 658.809841463 652.937284561
650.386253529 639.723080067 662.278655912 659.180211834 652.974321598
650.386253529 639.291598585 662.628758327 659.548730352 653.01117345
650.386253529 638.860117103 662.978758893 659.919100723 653.048210487
650.386253529 638.428635622 663.328759459 660.289471093 653.085247524
650.386253529 637.99715414 663.678760024 660.659841463 653.122284561
650.386253529 637.565672659 664.02876059 661.030211834 653.159321598
650.386253529 637.134191177 664.378761156 661.400582204 653.196358635
650.386253529 636.702709696 664.728863571 661.769100722 653.233210487
650.386253529 636.271228214 665.078864137 662.139471093 653.270247524
650.386253529 635.839746733 665.428864703 662.509841463 653.307284561
650.386253529 635.408265251 665.778865269 662.880211834 653.344321598
650.386253529 634.97678377 666.128865834 663.250582204 653.381358635
650.386253529 634.545302288 666.4788664 663.620952574 653.418395672
650.386253529 634.113820807 666.828968815 663.989471093 653.455247524
650.386253529 633.682339325 667.178969381 664.359841463 653.492284561
650.386253529 633.250857844 667.528969947 664.730211833 653.529321598
650.386253529 632.819376362 667.878970513 665.100582204 653.566358635
650.386253529 632.387894881 668.228971078 665.470952574 653.603395672
650.386253529 631.956413399 668.578971644 665.841322945 653.640432709
650.386253529 631.524931918 668.929074059 666.209841463 653.677284561
650.386253529 631.093450436 669.279074625 666.580211833 653.714321598
650.386253529 630.661968955 669.629075191 666.950582204 653.751358635
650.386253529 630.230487473 669.979075757 667.320952574 653.788395672
650.386253529 629.799005992 670.329076323 667.691322944 653.825432709
650.386253529 629.36752451 670.679076888 668.061693315 653.862469746
650.386253529 628.936043029 671.029179303 668.430211833 653.899321598
650.386253529 628.504561547 671.379179869 668.800582204 653.936358635
650.386253529 628.073080066 671.729180435 669.170952574 653.973395672
650.386253529 627.641598584 672.079181001 669.541322944 654.010432709
650.386253529 627.210117103 672.429181567 669.911693315 654.047469746
650.386253529 626.778635621 672.779182132 670.282063685 654.084506783
650.386253529 626.34715414 673.129284547 670.650582204 654.121358635
650.386253529 625.915672658 673.479285113 671.020952574 654.158395672
650.386253529 625.484191177 673.829285679 671.391322944 654.195432709
650.386253529 625.052709695 674.179286245 671.761693315 654.232469746
650.386253529 624.621228214 674.529286811 672.132063685 654.269506783
