LIT101 LIT301 LIT401 LS601 LS602
654.472487406 653.212300092 651.573431384 654.834056522 654.98137651
654.472487406 652.791605648 651.914580087 655.197019485 655.017672806
654.472487406 652.360124166 652.264580653 655.567389856 655.054709844
654.472487406 651.928642685 652.614581218 655.937760226 655.091746881
654.472487406 651.497161203 652.964581784 656.308130596 655.128783918
654.472487406 651.065679722 653.31458235 656.678500967 655.165820955
654.472487406 650.63419824 653.664582916 657.048871337 655.202857992
654.472487406 650.202716759 654.014685331 657.417389856 655.239709843
654.472487406 649.771235278 654.364685897 657.787760226 655.276746881
654.472487406 649.339753796 654.714686462 658.158130596 655.313783918
654.472487406 648.908272315 655.064687028 658.528500967 655.350820955
654.472487406 648.476790833 655.414687594 658.898871337 655.387857992
654.472487406 648.045309352 655.76468816 659.269241707 655.424895029
654.472487406 647.61382787 656.114790575 659.637760226 655.46174688
654.472487406 647.182346389 656.464791141 660.008130596 655.498783917
654.472487406 646.750864907 656.814791706 660.378500967 655.535820954
654.472487406 646.319383426 657.164792272 660.748871337 655.572857992
654.472487406 645.887901944 657.514792838 661.119241707 655.609895029
654.472487406 645.456420463 657.864793404 661.489612078 655.646932066
654.472487406 645.024938981 658.214895819 661.858130596 655.683783917
654.472487406 644.5934575 658.564896385 662.228500967 655.720820954
654.472487406 644.161976018 658.91489695 662.598871337 655.757857991
654.472487406 643.730494537 659.264897516 662.969241707 655.794895028
654.472487406 643.299013055 659.614898082 663.339612078 655.831932065
654.472487406 642.867531574 659.964898648 663.709982448 655.868969102
654.472487406 642.436050092 660.315001063 664.078500967 655.905820954
654.472487406 642.004568611 660.665001629 664.448871337 655.942857991
654.472487406 641.573087129 661.015002195 664.819241707 655.979895028
654.472487406 641.141605648 661.36500276 665.189612078 656.016932065
654.472487406 640.710124166 661.715003326 665.559982448 656.053969102
654.472487406 640.278642685 662.065003892 665.930352818 656.091006139
654.472487406 639.847161203 662.415106307 666.298871337 656.127857991
654.472487406 639.415679722 662.765106873 666.669241707 656.164895028
654.472487406 638.98419824 663.115107439 667.039612078 656.201932065
654.472487406 638.552716759 663.465108004 667.409982448 656.238969102
654.472487406 638.121235277 663.81510857 667.780352818 656.276006139
654.472487406 637.689753796 664.165109136 668.150723189 656.313043176
654.472487406 637.258272314 664.515211551 668.519241707 656.349895028
654.472487406 636.826790833 664.865212117 668.889612077 656.386932065
654.472487406 636.395309351 665.215212683 669.259982448 656.423969102
654.472487406 635.96382787 665.565213249 669.630352818 656.461006139
654.472487406 635.532346388 665.915213814 670.000723189 656.498043176
654.472487406 635.100864907 666.26521438 670.371093559 656.535080213
654.472487406 634.669383425 666.615316795 670.739612077 656.571932065
654.472487406 634.237901944 666.965317361 671.109982448 656.608969102
654.472487406 633.806420462 667.315317927 671.480352818 656.646006139
654.472487406 633.374938981 667.665318493 671.850723188 656.683043176
654.472487406 632.943457499 668.015319058 672.221093559 656.720080213
654.472487406 632.511976018 668.365319624 672.591463929 656.75711725
654.472487406 632.080494536 668.715422039 672.959982448 656.793969102
654.472487406 631.649013055 669.065422605 673.330352818 656.831006139
654.472487406 631.217531573 669.415423171 673.700723188 656.868043176
654.472487406 630.786050092 669.765423737 674.071093559 656.905080213
654.472487406 630.35456861 670.115424303 674.441463929 656.94211725
654.472487406 629.923087129 670.465424868 674.811834299 656.979154287
654.472487406 629.491605647 670.815527283 675.180352818 657.016006139
654.472487406 629.060124166 671.165527849 675.550723188 657.053043176
654.472487406 628.628642684 671.515528415 675.921093559 657.090080213
654.472487406 628.197161203 671.865528981 676.291463929 657.12711725
654.472487406 627.765679721 672.215529547 676.661834299 657.164154287
